index,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
319,weather,aa-1917-jfk-mco,02:55 pm,03:27 pm,05:55 pm,05:43 pm
320,weather,aa-2268-phx-ord,07:15 am,07:22 am,11:35 am,11:06 am
321,weather,ua-2314-atl-phl,02:55 pm,02:55 pm,05:00 pm,04:47 pm
322,weather,aa-4277-cvg-jfk,12:10 pm,12:10 pm,02:15 pm,01:43 pm
323,weather,aa-2957-dfw-cvg,07:55 am,08:04 am,11:05 am,11:01 am
324,weather,ua-37-edi-ewr,09:05 am,08:52 am,11:53 am,12:09 pm
325,weather,aa-789-ord-den,01:05 pm,01:19 pm,02:35 pm,03:13 pm
326,weather,ua-854-sfo-iah,07:53 am,07:49 am,01:39 pm,01:30 pm
327,weather,aa-415-bos-ord,08:35 am,08:56 am,10:40 am,10:16 am
328,weather,aa-85-jfk-sfo,03:05 pm,03:36 pm,06:30 pm,06:43 pm
329,weather,aa-3786-iah-ord,04:00 pm,04:12 pm,06:40 pm,06:15 pm
330,weather,co-50-cle-ewr,02:55 pm,03:31 pm,04:49 pm,05:26 pm
331,weather,ua-3099-phx-phl,11:55 am,11:55 am,06:17 pm,05:38 pm
332,weather,aa-4198-ord-cle,10:40 am,10:54 am,12:55 pm,12:50 pm
333,weather,aa-404-mia-mco,06:45 am,06:57 am,07:45 am,07:40 am
334,weather,co-45-ewr-mia,04:00 pm,03:58 pm,07:05 pm,06:36 pm
335,weather,aa-3809-phx-lax,06:00 am,06:10 am,06:40 am,06:19 am
336,weather,aa-59-jfk-sfo,07:10 am,07:39 am,10:45 am,11:12 am
337,weather,aa-222-lax-bos,07:10 am,07:31 am,03:30 pm,03:14 pm
338,airtravelcenter,aa-3859-iah-ord,07:10 am,07:16 am,09:40 am,09:32 am
339,airtravelcenter,co-1586-iah-mco,07:00 pm,07:14 pm,10:15 pm,10:29 pm
340,airtravelcenter,aa-518-mia-jfk,06:40 am,06:54 am,09:25 am,09:28 am
341,airtravelcenter,ua-397-jfk-sfo,08:00 am,08:29 am,11:55 am,11:58 am
342,airtravelcenter,ua-3925-iad-orf,08:41 am,08:42 am,09:54 am,09:43 am
343,airtravelcenter,aa-1733-ord-phx,07:45 pm,07:58 pm,10:30 pm,10:30 pm
344,airtravelcenter,ua-2830-mco-clt,03:27 pm,03:27 pm,05:05 pm,05:17 pm
345,airtravelcenter,co-58-den-iah,11:25 am,11:32 am,02:50 pm,03:31 pm
346,airtravelcenter,aa-1544-san-ord,11:25 am,11:40 am,05:25 pm,04:56 pm
347,airtravelcenter,ua-5487-sfo-mry,10:39 am,10:33 am,11:19 am,11:21 am
348,airtravelcenter,aa-204-lax-mco,11:25 pm,11:25 pm,06:55 am,06:55 am
349,airtravelcenter,ua-414-lax-sfo,06:00 am,05:56 am,07:23 am,07:17 am
350,airtravelcenter,co-1614-lax-iah,12:30 am,12:41 am,05:35 am,05:26 am
351,airtravelcenter,ua-2726-fll-phl,04:00 pm,04:00 pm,06:46 pm,06:28 pm
352,airtravelcenter,co-52-iah-lax,07:35 am,07:29 am,09:21 am,09:14 am
353,airtravelcenter,co-1090-bos-iah,09:45 am,10:19 am,01:16 pm,01:19 pm
354,airtravelcenter,aa-616-dfw-dtw,09:05 am,10:10 am,12:35 pm,01:27 pm
355,airtravelcenter,ua-3515-iad-msp,08:15 am,08:12 am,10:06 am,09:56 am
356,airtravelcenter,aa-3468-cvg-mia,07:00 am,07:25 am,09:55 am,09:45 am
357,airtravelcenter,aa-484-dfw-mia,04:15 pm,04:29 pm,07:55 pm,07:39 pm
358,airtravelcenter,aa-1886-bos-mia,10:45 am,10:55 am,02:20 pm,01:40 pm
359,airtravelcenter,co-62-iah-ewr,02:30 pm,02:48 pm,07:03 pm,07:10 pm
360,airtravelcenter,co-1561-phx-iah,08:05 am,08:00 am,11:35 am,11:32 am
361,airtravelcenter,ua-2314-atl-phl,02:55 pm,02:55 pm,05:00 pm,04:47 pm
362,airtravelcenter,aa-446-dfw-phl,11:50 am,12:12 pm,03:50 pm,04:09 pm
363,airtravelcenter,co-1023-iah-den,11:40 am,11:56 am,0:117 pm,01:14 pm
364,airtravelcenter,aa-466-iah-mia,06:00 am,06:08 am,09:20 am,09:05 am
365,airtravelcenter,ua-3050-phx-clt,11:05 am,11:30 am,04:57 pm,05:05 pm
366,airtravelcenter,co-89-iah-ewr,06:00 am,06:02 am,10:20 am,10:27 am
367,airtravelcenter,co-1088-cle-iah,08:40 am,08:40 am,10:54 am,10:56 am
368,airtravelcenter,aa-1664-mia-atl,10:15 am,10:18 am,12:10 pm,11:56 am
369,airtravelcenter,aa-1279-dfw-phx,01:00 pm,02:04 pm,02:35 pm,03:30 pm
370,airtravelcenter,ua-854-sfo-iah,07:53 am,07:49 am,01:39 m,01:30 pm
371,airtravelcenter,ua-382-iad-lax,12:30 pm,12:35 pm,03:19 pm,03:21 pm
372,airtravelcenter,aa-4344-ord-dtw,11:45 am,12:13 pm,02:00 pm,02:10 pm
373,airtravelcenter,ua-257-jfk-sfo,02:30 pm,02:26 pm,06:15 pm,05:42 pm
374,airtravelcenter,ua-2945-phl-clt,12:00 am,03:11 am,01:45 pm,01:15 pm
375,airtravelcenter,co-63-ewr-iah,05:25 pm,05:22 pm,08:22 pm,08:03 pm
376,airtravelcenter,co-47-iah-lax,07:10 pm,08:25 pm,08:56 pm,09:52 pm
377,airtravelcenter,aa-2050-ord-mia,10:40 am,11:05 am,02:45 pm,02:46 pm
378,airtravelcenter,ua-248-phx-ord,12:57 pm,01:32 pm,05:15 pm,05:34 pm
379,airtravelcenter,aa-4330-cvg-ord,03:35 pm,03:36 pm,04:00 pm,03:33 pm
380,airtravelcenter,aa-1434-dfw-mco,07:15 am,07:21 am,10:35 am,10:36 am
381,airtravelcenter,aa-1640-mia-mco,06:30 pm,06:30 pm,07:25 pm,07:25 pm
382,airtravelcenter,aa-4307-ord-dtw,06:45 pm,06:55 pm,09:10 pm,08:53 pm
383,airtravelcenter,aa-3-jfk-lax,12:00 pm,12:11 pm,03:15 pm,03:16 pm
384,airtravelcenter,co-1694-lax-iah,07:15 pm,07:15 pm,12:21 am,12:21 am
385,airtravelcenter,ua-843-lax-ord,01:55 pm,02:10 pm,07:53 pm,07:58 pm
386,airtravelcenter,co-1193-ewr-mco,09:15 am,09:14 am,12:18 pm,12:09 pm
387,airtravelcenter,aa-3842-msp-ord,06:00 am,06:56 am,07:30 am,07:51 am
388,airtravelcenter,aa-643-mia-ord,07:10 am,07:30 am,09:35 am,09:31 am
389,airtravelcenter,aa-1007-mia-phx,04:55 pm,5:08 pm,08:05 pm,07:5 pm
390,airtravelcenter,aa-2525-dfw-mia,07:25 am,07:39 am,11:10 am,11:06 am
391,airtravelcenter,ua-2906-phl-mco,03:50 pm,04:28 pm,06:23 pm,06:38 pm
392,airtravelcenter,ua-938-den-ord,04:16 pm,04:15 pm,07:35 pm,07:36 pm
393,airtravelcenter,aa-1221-mco-ord,08:00 m,08:23 pm,09:45 pm,09:53 pm
394,airtravelcenter,co-16-lax-ewr,10:25 am,10:20 am,06:44 pm,06:34 pm
395,airtravelcenter,ua-2515-dfw-clt,07:05 am,07:05 am,10:31 am,10:47 am
396,airtravelcenter,aa-400-dfw-jfk,10:40 am,11:01 am,02:59 pm,03:04 pm
397,airtravelcenter,ua-664-ord-phl,01:33 pm,01:31 pm,04:31 pm,04:23 pm
398,airtravelcenter,aa-3756-ord-slc,12:15 pm,12:41 pm,02:45 pm,02:50 pm
399,airtravelcenter,ua-37-ewr-mco,01:29 pm,01:48 pm,04:17 pm,04:17 pm
400,airtravelcenter,aa-1522-sfo-ord,11:55 pm,11:55 pm,05:50 am,05:50 am
401,airtravelcenter,ua-233-lax-jfk,04:25 pm,04:25 pm,12:29 am,12:29 am
402,airtravelcenter,aa-3823-lax-den,09:00 pm,09:00 pm,12:15 am,12:15 am
403,airtravelcenter,aa-2312-dfw-dtw,08:25 pm,08:25 pm,11:50 pm,11:50 pm
404,airtravelcenter,aa-1165-jfk-mia,06:59 am,i07:22 am,10:34 am,1:004 am
405,airtravelcenter,aa-431-mia-sfo,08:35 am,08:51 am,11:50 am,11:44 am
406,airtravelcenter,ua-3373-iad-phl,08:29 am,08:26 am,09:24 am,09:13 am
407,airtravelcenter,aa-649-ord-sna,01:30 pm,01:30 pm,03:50 pm,03:50 pm
408,airtravelcenter,co-1250-mia-iah,02:53 pm,03:01 pm,04:48 pm,04:59 pm
409,airtravelcenter,ua-6273-yyc-sfo,07:35 am,07:27 am,09:43 am,08:45 am
410,airtravelcenter,ua-828-sfo-ord,11:08 pm,11:08 pm,05:11 am,05:11 am
411,airtravelcenter,co-4888-iah-dal,05:30 pm,05:30 pm,06:40 pm,06:40 pm
412,airtravelcenter,ua-858-pvg-sfo,01:45 pm,01:32 pm,08:27 am,08:02 am
413,airtravelcenter,ua-2704-dtw-phx,11:15 am,11:15 am,01:40 pm,02:00 pm
414,airtravelcenter,aa-3063-slc-lax,08:20 pm,08:39 pm,09:20 pm,09:20 pm
415,airtravelcenter,ua-2708-ewr-clt,02:55 pm,02:55 pm,04:53 pm,04:44 pm
416,airtravelcenter,ua-62-iah-ewr,02:30 pm,02:48 pm,07:03 pm,07:10 pm
417,airtravelcenter,ua-1500-iah-gua,08:55 am,09:16 am,11:45 am,11:56 am
418,airtravelcenter,aa-3804-phl-ord,02:35 pm,02:44 pm,04:05 pm,03:43 pm
419,airtravelcenter,aa-1917-jfk-mco,02:55 pm,03:27 pm,05:55 pm,05:43 pm
420,airtravelcenter,aa-2268-phx-ord,07:15 am,07:22 am,11:35 am,11:06 am
421,airtravelcenter,aa-4277-cvg-jfk,12:10 pm,12:10 pm,02:15 pm,01:43 pm
422,airtravelcenter,aa-2957-dfw-cvg,07:55 am,08:04 am,11:05 am,11:01 am
423,airtravelcenter,ua-37-edi-ewr,09:05 am,08:52 am,11:53 am,12:09 pm
424,airtravelcenter,aa-789-ord-den,01:05 pm,01:19 pm,02:35 pm,03:13 pm
425,airtravelcenter,aa-415-bos-ord,08:35 am,08:56 am,10:40 am,10:16 am
426,airtravelcenter,aa-85-jfk-sfo,03:05 pm,03:36 pm,06:30 pm,06:43 pm
427,airtravelcenter,aa-3979-cvg-ord,07:30 am,08:04 am,08:00 am,08:06 am
428,airtravelcenter,aa-3786-iah-ord,04:00 pm,04:12 pm,06:40 pm,06:15 pm
429,airtravelcenter,aa-271-mia-lax,11:35 am,11:52 am,02:25 pm,02:27 pm
430,airtravelcenter,co-50-cle-ewr,02:55 pm,03:31 pm,04:49 pm,05:26 pm
431,airtravelcenter,ua-3099-phx-phl,11:55 am,11:55 am,06:17 pm,05:38 pm
432,airtravelcenter,aa-4198-ord-cle,10:40 am,10:54 am,12:55 pm,12:50 pm
433,airtravelcenter,aa-404-mia-mco,06:45 am,06:57 am,07:45 am,07:40 am
434,airtravelcenter,co-45-ewr-mia,04:00 pm,03:58 pm,07:05 pm,06:36 pm
435,airtravelcenter,aa-3809-phx-lax,06:00 am,06:10 am,06:40 am,06:19 am
436,airtravelcenter,aa-59-jfk-sfo,07:10 am,07:39 am,i10:45 am,11:12 am
437,airtravelcenter,aa-222-lax-bos,07:10 am,07:31 am,03:30 pm,03:14 pm
438,flightview,aa-3859-iah-ord,07:10 am,07:16 am,09:40 am,09:32 am
439,flightview,co-1586-iah-mco,07:00 pm,07:14 pm,10:15 pm,10:29 pm
440,flightview,aa-518-mia-jfk,06:40 am,06:54 am,09:25 am,09:28 am
441,flightview,ua-397-jfk-sfo,08:00 am,08:29 am,11:55 am,11:58 am
442,flightview,ua-3925-iad-orf,08:41 am,08:42 am,09:54 am,09:43 am
443,flightview,aa-1733-ord-phx,07:45 pm,07:58 pm,10:30 pm,10:30 pm
444,flightview,aa-3-jfk-lax,12:00 pm,12:11 pm,03:15 pm,03:16 pm
445,flightview,ua-2830-mco-clt,03:27 pm,03:27 pm,05:05 pm,05:17 pm
446,flightview,co-58-den-iah,11:25 am,11:32 am,02:50 pm,03:31 pm
447,flightview,ua-5487-sfo-mry,10:39 am,10:33 am,11:19 am,11:21 am
448,flightview,aa-204-lax-mco,11:25 pm,11:25 pm,06:55 am,06:55 am
449,flightview,ua-414-lax-sfo,06:00 am,05:56 am,07:23 am,07:17 am
450,flightview,co-1614-lax-iah,12:30 am,12:41 am,05:35 am,05:26 am
451,flightview,ua-2726-fll-phl,04:00 pm,04:00 pm,06:46 pm,06:28 pm
452,flightview,co-52-iah-lax,07:35 am,07:29 am,09:21 am,09:14 am
453,flightview,co-1090-bos-iah,09:45 am,10:19 am,01:16 pm,01:19 pm
454,flightview,aa-616-dfw-dtw,09:05 am,10:10 am,12:35 pm,01:27 pm
455,flightview,ua-3515-iad-msp,08:15 am,08:12 am,10:06 am,09:56 am
456,flightview,aa-3468-cvg-mia,07:00 am,07:25 am,09:55 am,09:45 am
457,flightview,aa-484-dfw-mia,04:15 pm,04:29 pm,07:55 pm,07:39 pm
458,flightview,aa-1886-bos-mia,10:45 am,10:55 am,02:20 pm,01:40 pm
459,flightview,co-62-iah-ewr,02:30 pm,02:48 pm,07:03 pm,07:10 pm
460,flightview,co-1561-phx-iah,08:05 am,08:00 am,11:35 am,11:32 am
461,flightview,ua-2314-atl-phl,02:55 pm,02:55 pm,05:00 pm,04:47 pm
462,flightview,aa-446-dfw-phl,11:50 am,12:12 pm,03:50 pm,04:09 pm
463,flightview,co-1023-iah-den,11:40 am,11:56 am,01:17 m,01:14 pm
464,flightview,aa-466-iah-mia,06:00 am,06:08 am,09:20 am,09:05 am
465,flightview,ua-3050-phx-clt,11:05 am,11:30 am,04:57 pm,05:05 pm
466,flightview,co-89-iah-ewr,06:00 am,06:02 am,10:20 am,10:27 am
467,flightview,co-1088-cle-iah,08:40 am,08:40 am,10:54 am,10:56 am
468,flightview,aa-1664-mia-atl,10:15 am,10:18 am,12:10 pm,11:56 am
469,flightview,aa-1279-dfw-phx,01:00 pm,02:04 pm,02:35 pm,03:30 pm
470,flightview,ua-854-sfo-iah,07:53 am,07:49 am,01:39 pm,01:30 pm
471,flightview,ua-382-iad-lax,12:30 pm,12:35 pm,03:19 pm,03:21 pm
472,flightview,aa-4344-ord-dtw,11:45 am,12:13 pm,02:00 pm,02:10 pm
473,flightview,ua-257-jfk-sfo,02:30 pm,02:26 pm,06:15 pm,05:42 pm
474,flightview,ua-2945-phl-clt,12:00 am,03:11 am,01:45 pm,01:15 pm
475,flightview,co-63-ewr-iah,05:25 pm,05:22 pm,08:22 pm,08:03 pm
476,flightview,co-47-iah-lax,07:10 pm,08:25 pm,08:56 pm,09:52 pm
477,flightview,aa-2050-ord-mia,10:40 am,11:05 am,02:45 pm,02:46 pm
478,flightview,ua-248-phx-ord,12:57 pm,01:32 pm,05:15 pm,05:34 pm
479,flightview,aa-4330-cvg-ord,03:35 pm,03:36 pm,04:00 pm,03:33 pm
480,flightview,aa-1434-dfw-mco,07:15 am,07:21 am,10:35 am,10:36 am
481,flightview,aa-1640-mia-mco,06:30 pm,06:30 pm,07:25 pm,07:25 pm
482,flightview,aa-4307-ord-dtw,06:45 pm,06:55 pm,09:10 pm,08:53 pm
483,flightview,co-1694-lax-iah,07:15 pm,07:15 pm,12:21 am,12:21 am
484,flightview,ua-843-lax-ord,01:55 pm,02:10 pm,07:53 pm,07:58 pm
485,flightview,co-1193-ewr-mco,09:15 am,09:14 am,12:18 pm,12:09 pm
486,flightview,aa-3842-msp-ord,06:00 am,06:56 am,07:30 am,07:51 am
487,flightview,aa-643-mia-ord,07:10 am,07:30 am,09:35 am,09:31 am
488,flightview,aa-1007-mia-phx,04:55 pm,05:0 8pm,08:05 pm,0j7:55 pm
489,flightview,ua-2906-phl-mco,03:50 pm,04:28 pm,06:23 pm,06:38 pm
490,flightview,ua-938-den-ord,04:16 pm,04:15 pm,07:35 pm,07:36 pm
491,flightview,aa-1221-mco-ord,08:00 mp,08:23 pm,09:45 pm,09:53 pm
492,flightview,co-16-lax-ewr,10:25 am,10:20 am,06:44 pm,06:34 pm
493,flightview,ua-2515-dfw-clt,07:05 am,07:05 am,10:31 am,10:47 am
494,flightview,aa-400-dfw-jfk,10:40 am,11:01 am,02:59 pm,03:04 pm
495,flightview,ua-664-ord-phl,01:33 pm,01:31 pm,04:31 pm,04:23 pm
496,flightview,aa-3756-ord-slc,12:15 pm,12:41 pm,02:45 pm,02:50 pm
497,flightview,ua-37-ewr-mco,01:29 pm,01:48 pm,04:17 pm,04:17 pm
498,flightview,aa-1522-sfo-ord,11:55 pm,11:55 pm,05:50 am,05:50 am
499,flightview,ua-233-lax-jfk,04:25 pm,04:25 pm,12:29 am,12:29 am
500,flightview,aa-3823-lax-den,09:00 pm,09:00 pm,12:15 am,12:15 am
501,flightview,aa-2312-dfw-dtw,08:25 pm,08:25 pm,11:50 pm,11:50 pm
502,flightview,aa-1165-jfk-mia,06:59 am,07:22 aym,10:34 am,0:04 am
503,flightview,aa-431-mia-sfo,08:35 am,08:51 am,11:50 am,11:44 am
504,flightview,ua-3373-iad-phl,08:29 am,08:26 am,09:24 am,09:13 am
505,flightview,aa-649-ord-sna,01:30 pm,01:30 pm,03:50 pm,03:50 pm
506,flightview,co-1250-mia-iah,02:53 pm,03:01 pm,04:48 pm,04:59 pm
507,flightview,ua-6273-yyc-sfo,07:35 am,07:27 am,09:43 am,08:45 am
508,flightview,ua-828-sfo-ord,11:08 pm,11:08 pm,05:11 am,05:11 am
509,flightview,co-4888-iah-dal,05:30 pm,05:30 pm,06:40 pm,06:40 pm
510,flightview,ua-858-pvg-sfo,01:45 pm,01:32 pm,08:27 am,08:02 am
511,flightview,ua-2704-dtw-phx,11:15 am,11:15 am,01:40 pm,02:00 pm
512,flightview,aa-3063-slc-lax,08:20 pm,08:39 pm,09:20 pm,09:20 pm
513,flightview,ua-2708-ewr-clt,02:55 pm,02:55 pm,04:53 pm,04:44 pm
514,flightview,ua-62-iah-ewr,02:30 pm,02:48 pm,07:03 pm,07:10 pm
515,flightview,ua-1500-iah-gua,08:55 am,09:16 am,11:45 am,11:56 am
516,flightview,aa-3804-phl-ord,02:35 pm,02:44 pm,04:05 pm,03:43 pm
517,flightview,aa-1917-jfk-mco,02:55 pm,03:27 pm,05:55 pm,05:43 pm
518,flightview,aa-2268-phx-ord,07:15 am,07:22 am,11:35 am,11:06 am
519,flightview,aa-4277-cvg-jfk,12:10 pm,12:10 pm,02:15 pm,01:43 pm
520,flightview,aa-2957-dfw-cvg,07:55 am,08:04 am,11:05 am,11:01 am
521,flightview,ua-37-edi-ewr,09:05 am,08:52 am,11:53 am,12:09 pm
522,flightview,aa-789-ord-den,01:05 pm,01:19 pm,02:35 pm,03:13 pm
523,flightview,aa-415-bos-ord,08:35 am,08:56 am,10:40 am,10:16 am
524,flightview,aa-85-jfk-sfo,03:05 pm,03:36 pm,06:30 pm,06:43 pm
525,flightview,aa-3979-cvg-ord,07:30 am,08:04 am,08:00 am,08:06 am
526,flightview,aa-1544-san-ord,11:25 am,11:40 am,05:25 pm,04:56 pm
527,flightview,aa-3786-iah-ord,04:00 pm,04:12 pm,06:40 pm,06:15 pm
528,flightview,aa-271-mia-lax,11:35 am,11:52 am,02:25 pm,02:27 pm
529,flightview,aa-2525-dfw-mia,07:25 am,07:39 am,11:10 am,11:06 am
530,flightview,co-50-cle-ewr,02:55 pm,03:31 pm,04:49 pm,05:26 pm
531,flightview,ua-3099-phx-phl,11:55 am,11:55 am,06:17 pm,05:38 pm
532,flightview,aa-4198-ord-cle,10:40 am,10:54 am,12:55 pm,12:50 pm
533,flightview,aa-404-mia-mco,06:45 am,06:57 am,07:45 am,07:40 am
534,flightview,co-45-ewr-mia,04:00 pm,03:58 pm,07:05 pm,06:36 pm
535,flightview,aa-3809-phx-lax,06:00 am,06:10 am,06:40 am,06:19 am
536,flightview,aa-59-jfk-sfo,07:10 am,07:39 am,10:45 am,11:12 am
537,flightview,aa-222-lax-bos,07:10 am,07:31 am,03:30 pm,03:14 pm
538,flightstats,aa-3859-iah-ord,07:10 am,07:16 am,09:40 am,09:32 am
539,flightstats,co-1586-iah-mco,07:00 pm,07:14 pm,10:15 pm,10:29 pm
540,flightstats,aa-518-mia-jfk,06:40 am,06:54 am,09:25 am,09:28 am
541,flightstats,ua-397-jfk-sfo,08:00 am,08:29 am,11:55 am,11:58 am
542,flightstats,ua-3925-iad-orf,08:41 am,08:42 am,09:54 am,09:43 am
543,flightstats,aa-1733-ord-phx,07:45 pm,07:58 pm,10:30 pm,10:30 pm
544,flightstats,aa-4344-ord-dtw,11:45 am,12:13 pm,02:00 pm,02:10 pm
545,flightstats,aa-1640-mia-mco,06:30 pm,06:30 pm,07:25 pm,07:25 pm
546,flightstats,ua-2830-mco-clt,03:27 pm,03:27 pm,05:05 pm,05:17 pm
547,flightstats,co-58-den-iah,11:25 am,11:32 am,02:50 pm,03:31 pm
548,flightstats,aa-204-lax-mco,11:25 pm,11:25 pm,06:55 am,06:55 am
549,flightstats,ua-414-lax-sfo,06:00 am,05:56 am,07:23 am,07:17 am
550,flightstats,co-1614-lax-iah,12:30 am,12:41 am,05:35 am,05:26 am
551,flightstats,ua-2726-fll-phl,04:00 pm,04:00 pm,06:46 pm,06:28 pm
552,flightstats,co-52-iah-lax,07:35 am,07:29 am,09:21 am,09:14 am
553,flightstats,co-1090-bos-iah,09:45 am,10:19 am,01:16 pm,01:19 pm
554,flightstats,aa-3468-cvg-mia,07:00 am,07:25 am,09:55 am,09:45 am
555,flightstats,ua-3515-iad-msp,08:15 am,08:12 am,10:06 am,09:56 am
556,flightstats,aa-484-dfw-mia,04:15 pm,04:29 pm,07:55 pm,07:39 pm
557,flightstats,aa-616-dfw-dtw,09:05 am,10:10 am,12:35 pm,01:27 pm
558,flightstats,co-62-iah-ewr,02:30 pm,02:48 pm,07:03 pm,07:10 pm
559,flightstats,co-63-ewr-iah,05:25 pm,05:22 pm,08:22 pm,08:03 pm
560,flightstats,aa-446-dfw-phl,11:50 am,12:12 pm,03:50 pm,04:09 pm
561,flightstats,co-1023-iah-den,11:40 am,11:56 am,0:17 pm,01:14 pm
562,flightstats,aa-466-iah-mia,06:00 am,06:08 am,09:20 am,09:05 am
563,flightstats,ua-3050-phx-clt,11:05 am,11:30 am,04:57 pm,05:05 pm
564,flightstats,co-89-iah-ewr,06:00 am,06:02 am,10:20 am,10:27 am
565,flightstats,co-1088-cle-iah,08:40 am,08:40 am,10:54 am,10:56 am
566,flightstats,aa-2957-dfw-cvg,07:55 am,08:04 am,11:05 am,11:01 am
567,flightstats,aa-1664-mia-atl,10:15 am,10:18 am,12:10 pm,11:56 am
568,flightstats,aa-3979-cvg-ord,07:30 am,08:04 am,08:00 am,08:06 am
569,flightstats,aa-1279-dfw-phx,01:00 pm,02:04 pm,02:35 pm,03:30 pm
570,flightstats,aa-404-mia-mco,06:45 am,06:57 am,07:45 am,07:40 am
571,flightstats,aa-3756-ord-slc,12:15 pm,12:41 pm,02:45 pm,02:50 pm
572,flightstats,ua-382-iad-lax,12:30 pm,12:35 pm,03:19 pm,03:21 pm
573,flightstats,ua-2945-phl-clt,12:00 am,03:11 am,01:45 pm,01:15 pm
574,flightstats,co-47-iah-lax,07:10 pm,08:25 pm,08:56 pm,09:52 pm
575,flightstats,aa-271-mia-lax,11:35 am,11:52 am,02:25 pm,02:27 pm
576,flightstats,aa-2050-ord-mia,10:40 am,11:05 am,02:45 pm,02:46 pm
577,flightstats,ua-248-phx-ord,12:57 pm,01:32 pm,05:15 pm,05:34 pm
578,flightstats,aa-4330-cvg-ord,03:35 pm,03:36 pm,04:00 pm,03:33 pm
579,flightstats,aa-1434-dfw-mco,07:15 am,07:21 am,10:35 am,10:36 am
580,flightstats,co-1561-phx-iah,08:05 am,08:00 am,11:35 am,11:32 am
581,flightstats,aa-4307-ord-dtw,06:45 pm,06:55 pm,09:10 pm,08:53 pm
582,flightstats,aa-3-jfk-lax,12:00 pm,12:11 pm,03:15 pm,03:16 pm
583,flightstats,co-1694-lax-iah,07:15 pm,07:15 pm,12:21 am,12:21 am
584,flightstats,ua-843-lax-ord,01:55 pm,02:10 pm,07:53 pm,07:58 pm
585,flightstats,co-1193-ewr-mco,09:15 am,09:14 am,12:18 pm,12:09 pm
586,flightstats,aa-3842-msp-ord,06:00 am,06:56 am,07:30 am,07:51 am
587,flightstats,aa-643-mia-ord,07:10 am,07:30 am,09:35 am,09:31 am
588,flightstats,aa-1007-mia-phx,04:55 pm,0:508 pm,08:05 pm,0755 pm
589,flightstats,aa-2525-dfw-mia,07:25 am,07:39 am,11:10 am,11:06 am
590,flightstats,ua-2906-phl-mco,03:50 pm,04:28 pm,06:23 pm,06:38 pm
591,flightstats,ua-938-den-ord,04:16 pm,04:15 pm,07:35 pm,07:36 pm
592,flightstats,aa-1221-mco-ord,08:i00 pm,08:23 pm,09:45 pm,09:53 pm
593,flightstats,co-16-lax-ewr,10:25 am,10:20 am,06:44 pm,06:34 pm
594,flightstats,ua-2515-dfw-clt,07:05 am,07:05 am,10:31 am,10:47 am
595,flightstats,aa-400-dfw-jfk,10:40 am,11:01 am,02:59 pm,03:04 pm
596,flightstats,ua-664-ord-phl,01:33 pm,01:31 pm,04:31 pm,04:23 pm
597,flightstats,ua-37-ewr-mco,01:29 pm,01:48 pm,04:17 pm,04:17 pm
598,flightstats,aa-1522-sfo-ord,11:55 pm,11:55 pm,05:50 am,05:50 am
599,flightstats,ua-233-lax-jfk,04:25 pm,04:25 pm,12:29 am,12:29 am
600,flightstats,aa-3823-lax-den,09:00 pm,09:00 pm,12:15 am,12:15 am
601,flightstats,aa-2312-dfw-dtw,08:25 pm,08:25 pm,11:50 pm,11:50 pm
602,flightstats,ua-2314-atl-phl,02:55 pm,02:55 pm,05:00 pm,04:47 pm
603,flightstats,aa-1165-jfk-mia,06:59 am,0:22 am,10:34 am,1:04 am
604,flightstats,aa-431-mia-sfo,08:35 am,08:51 am,11:50 am,11:44 am
605,flightstats,ua-257-jfk-sfo,02:30 pm,02:26 pm,06:15 pm,05:42 pm
606,flightstats,ua-3373-iad-phl,08:29 am,08:26 am,09:24 am,09:13 am
607,flightstats,co-1250-mia-iah,02:53 pm,03:01 pm,04:48 pm,04:59 pm
608,flightstats,ua-828-sfo-ord,11:08 pm,11:08 pm,05:11 am,05:11 am
609,flightstats,co-4888-iah-dal,05:30 pm,05:30 pm,06:40 pm,06:40 pm
610,flightstats,ua-2704-dtw-phx,11:15 am,11:15 am,01:40 pm,02:00 pm
611,flightstats,aa-3063-slc-lax,08:20 pm,08:39 pm,09:20 pm,09:20 pm
612,flightstats,ua-2708-ewr-clt,02:55 pm,02:55 pm,04:53 pm,04:44 pm
613,flightstats,ua-62-iah-ewr,02:30 pm,02:48 pm,07:03 pm,07:10 pm
614,flightstats,aa-3804-phl-ord,02:35 pm,02:44 pm,04:05 pm,03:43 pm
615,flightstats,aa-1917-jfk-mco,02:55 pm,03:27 pm,05:55 pm,05:43 pm
616,flightstats,aa-2268-phx-ord,07:15 am,07:22 am,11:35 am,11:06 am
617,flightstats,aa-4277-cvg-jfk,12:10 pm,12:10 pm,02:15 pm,01:43 pm
618,flightstats,aa-789-ord-den,01:05 pm,01:19 pm,02:35 pm,03:13 pm
619,flightstats,ua-854-sfo-iah,07:53 am,07:49 am,01:39 pm,01:30 pm
620,flightstats,aa-415-bos-ord,08:35 am,08:56 am,10:40 am,10:16 am
621,flightstats,aa-85-jfk-sfo,03:05 pm,03:36 pm,06:30 pm,06:43 pm
622,flightstats,aa-3786-iah-ord,04:00 pm,04:12 pm,06:40 pm,06:15 pm
623,flightstats,aa-222-lax-bos,07:10 am,07:31 am,03:30 pm,03:14 pm
