没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_1.5/dirty_flights_mix_1.5.csv
Running Horizon with dirty file: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_1.5/dirty_flights_mix_1.5.csv
( CO-1694-LAX-IAH , empty ), 0.001684
08:27 AM,0.007575757575757576
01:32 PM,0.007575757575757576
maxp 01:32 PM
01:45 PM,0.008417508417508419
08:02 AM,0.007575757575757576
maxp 08:02 AM
08:27 AM,0.007575757575757576
01:32 PM,0.007575757575757576
01:45 PM,0.008417508417508419
02:00 PM,0.008838383838383838
01:40 PM,0.007575757575757576
10:40 PM,0.00042087542087542086
maxp 10:40 PM
01:40p PM,0.00042087542087542086
01:40 PpM,0.00042087542087542086
11:15 AM,0.0036195286195286197
empty,0.0011320097526994085
11:15 M,0.00042087542087542086
02:00 PM,0.008838383838383838
01:40 PM,0.007575757575757576
10:40 PM,0.00042087542087542086
01:40p PM,0.00042087542087542086
01:40 PpM,0.00042087542087542086
11:15 AM,0.0036195286195286197
empty,0.0011320097526994085
11:15 M,0.00042087542087542086
02:00 PM,0.008838383838383838
01:40 PM,0.007575757575757576
10:40 PM,0.00042087542087542086
01:40p PM,0.00042087542087542086
01:40 PpM,0.00042087542087542086
11:15 AM,0.0036195286195286197
maxp 11:15 AM
empty,0.0011320097526994085
11:15 M,0.00042087542087542086
02:00 PM,0.008838383838383838
maxp 02:00 PM
01:40 PM,0.007575757575757576
10:40 PM,0.00042087542087542086
01:40p PM,0.00042087542087542086
01:40 PpM,0.00042087542087542086
11:15 AM,0.0036195286195286197
empty,0.0011320097526994085
11:15 M,0.00042087542087542086
09:20 PM,0.01893939393939394
9:20 PM,0.00042087542087542086
09:20 M,0.00042087542087542086
09:20 MP,0.00042087542087542086
maxp 09:20 MP
08:39 PM,0.010101010101010102
08:20 PM,0.010101010101010102
09:20 PM,0.01893939393939394
9:20 PM,0.00042087542087542086
09:20 M,0.00042087542087542086
09:20 MP,0.00042087542087542086
08:39 PM,0.010101010101010102
08:20 PM,0.010101010101010102
maxp 08:20 PM
09:20 PM,0.01893939393939394
9:20 PM,0.00042087542087542086
09:20 M,0.00042087542087542086
09:20 MP,0.00042087542087542086
08:39 PM,0.010101010101010102
maxp 08:39 PM
08:20 PM,0.010101010101010102
09:20 PM,0.01893939393939394
maxp 09:20 PM
9:20 PM,0.00042087542087542086
09:20 M,0.00042087542087542086
09:20 MP,0.00042087542087542086
08:39 PM,0.010101010101010102
08:20 PM,0.010101010101010102
04:44 PM,0.008417508417508417
04:53 PM,0.008417508417508417
maxp 04:53 PM
02:55 PM,0.012205387205387205
04:44 PM,0.008417508417508417
04:53 PM,0.008417508417508417
02:55 PM,0.012205387205387205
04:44 PM,0.008417508417508417
04:53 PM,0.008417508417508417
02:55 PM,0.012205387205387205
maxp 02:55 PM
04:44 PM,0.008417508417508417
maxp 04:44 PM
04:53 PM,0.008417508417508417
02:55 PM,0.012205387205387205
07:10 PM,0.007786195286195286
07:10 MP,0.00042087542087542086
empty,0.0011174968071519802
07:01 PM,0.00042087542087542086
07:03 PM,0.001567398119122257
maxp 07:03 PM
02:48 PM,0.007996632996632997
02:30 PM,0.002002346699316397
07:10 PM,0.007786195286195286
07:10 MP,0.00042087542087542086
empty,0.0011174968071519802
07:01 PM,0.00042087542087542086
07:03 PM,0.001567398119122257
02:48 PM,0.007996632996632997
02:30 PM,0.002002346699316397
maxp 02:30 PM
07:10 PM,0.007786195286195286
07:10 MP,0.00042087542087542086
empty,0.0011174968071519802
07:01 PM,0.00042087542087542086
07:03 PM,0.001567398119122257
02:48 PM,0.007996632996632997
maxp 02:48 PM
02:30 PM,0.002002346699316397
07:10 PM,0.007786195286195286
maxp 07:10 PM
07:10 MP,0.00042087542087542086
empty,0.0011174968071519802
07:01 PM,0.00042087542087542086
07:03 PM,0.001567398119122257
02:48 PM,0.007996632996632997
02:30 PM,0.002002346699316397
03:43 PM,0.011363636363636364
04:05 PM,0.010101010101010102
maxp 04:05 PM
empty,0.0011320097526994085
02:44 PM,0.010521885521885523
02:w44 PM,0.00042087542087542086
024:4 PM,0.00042087542087542086
02:35 PM,0.006433381433381434
03:43 PM,0.011363636363636364
04:05 PM,0.010101010101010102
empty,0.0011320097526994085
02:44 PM,0.010521885521885523
02:w44 PM,0.00042087542087542086
024:4 PM,0.00042087542087542086
02:35 PM,0.006433381433381434
03:43 PM,0.011363636363636364
04:05 PM,0.010101010101010102
empty,0.0011320097526994085
02:44 PM,0.010521885521885523
maxp 02:44 PM
02:w44 PM,0.00042087542087542086
024:4 PM,0.00042087542087542086
02:35 PM,0.006433381433381434
03:43 PM,0.011363636363636364
maxp 03:43 PM
04:05 PM,0.010101010101010102
empty,0.0011320097526994085
02:44 PM,0.010521885521885523
02:w44 PM,0.00042087542087542086
024:4 PM,0.00042087542087542086
02:35 PM,0.006433381433381434
05:43 PM,0.010101010101010102
05:43P M,0.00042087542087542086
05:55 PM,0.007014590347923681
maxp 05:55 PM
03:27 PM,0.010521885521885523
02:55 PM,0.00904882154882155
05:43 PM,0.010101010101010102
05:43P M,0.00042087542087542086
05:55 PM,0.007014590347923681
03:27 PM,0.010521885521885523
02:55 PM,0.00904882154882155
05:43 PM,0.010101010101010102
05:43P M,0.00042087542087542086
05:55 PM,0.007014590347923681
03:27 PM,0.010521885521885523
maxp 03:27 PM
02:55 PM,0.00904882154882155
05:43 PM,0.010101010101010102
maxp 05:43 PM
05:43P M,0.00042087542087542086
05:55 PM,0.007014590347923681
03:27 PM,0.010521885521885523
02:55 PM,0.00904882154882155
11:j06 AM,0.00042087542087542086
11:06 AM,0.010101010101010102
empty,0.0011029838616045517
11:35 AM,0.0018638768638768635
maxp 11:35 AM
07:22 AM,0.010521885521885523
07:22 AtM,0.00042087542087542086
07:15 AM,0.007891414141414144
07:15 AaM,0.00042087542087542086
11:j06 AM,0.00042087542087542086
11:06 AM,0.010101010101010102
empty,0.0011029838616045517
11:35 AM,0.0018638768638768635
07:22 AM,0.010521885521885523
07:22 AtM,0.00042087542087542086
07:15 AM,0.007891414141414144
maxp 07:15 AM
07:15 AaM,0.00042087542087542086
11:j06 AM,0.00042087542087542086
11:06 AM,0.010101010101010102
empty,0.0011029838616045517
11:35 AM,0.0018638768638768635
07:22 AM,0.010521885521885523
maxp 07:22 AM
07:22 AtM,0.00042087542087542086
07:15 AM,0.007891414141414144
07:15 AaM,0.00042087542087542086
11:j06 AM,0.00042087542087542086
maxp 11:j06 AM
11:06 AM,0.010101010101010102
maxp 11:06 AM
empty,0.0011029838616045517
11:35 AM,0.0018638768638768635
07:22 AM,0.010521885521885523
07:22 AtM,0.00042087542087542086
07:15 AM,0.007891414141414144
07:15 AaM,0.00042087542087542086
04:47 PM,0.008838383838383838
05:00 PM,0.008838383838383838
maxp 05:00 PM
02:55 PM,0.012415824915824917
empty,0.0011029838616045517
04:47 PM,0.008838383838383838
05:00 PM,0.008838383838383838
02:55 PM,0.012415824915824917
empty,0.0011029838616045517
04:47 PM,0.008838383838383838
05:00 PM,0.008838383838383838
02:55 PM,0.012415824915824917
maxp 02:55 PM
empty,0.0011029838616045517
04:47 PM,0.008838383838383838
maxp 04:47 PM
05:00 PM,0.008838383838383838
02:55 PM,0.012415824915824917
empty,0.0011029838616045517
01:43 PM,0.010942760942760943
02:15 PM,0.010101010101010102
maxp 02:15 PM
0215 PM,0.00042087542087542086
02:1a5 PM,0.00042087542087542086
12:10 PM,0.015993265993265993
maxp 12:10 PM
01:43 PM,0.010942760942760943
02:15 PM,0.010101010101010102
0215 PM,0.00042087542087542086
02:1a5 PM,0.00042087542087542086
12:10 PM,0.015993265993265993
01:43 PM,0.010942760942760943
02:15 PM,0.010101010101010102
0215 PM,0.00042087542087542086
02:1a5 PM,0.00042087542087542086
12:10 PM,0.015993265993265993
01:43 PM,0.010942760942760943
maxp 01:43 PM
02:15 PM,0.010101010101010102
0215 PM,0.00042087542087542086
02:1a5 PM,0.00042087542087542086
12:10 PM,0.015993265993265993
11:56 AM,0.010101010101010102
12:10 PM,0
11:01 AM,0.009259259259259259
11:0t1 AM,0.00042087542087542086
11:1 AM,0.00042087542087542086
empty,0.0011174968071519802
11:05 AM,0.0014803204458376871
maxp 11:05 AM
08:04 AM,0.010521885521885523
07:55 AM,0.00968013468013468
07:55 lAM,0.00042087542087542086
11:01 AM,0.009259259259259259
11:0t1 AM,0.00042087542087542086
11:1 AM,0.00042087542087542086
empty,0.0011174968071519802
11:05 AM,0.0014803204458376871
08:04 AM,0.010521885521885523
07:55 AM,0.00968013468013468
maxp 07:55 AM
07:55 lAM,0.00042087542087542086
11:01 AM,0.009259259259259259
11:0t1 AM,0.00042087542087542086
11:1 AM,0.00042087542087542086
empty,0.0011174968071519802
11:05 AM,0.0014803204458376871
08:04 AM,0.010521885521885523
maxp 08:04 AM
07:55 AM,0.00968013468013468
07:55 lAM,0.00042087542087542086
11:01 AM,0.009259259259259259
maxp 11:01 AM
11:0t1 AM,0.00042087542087542086
11:1 AM,0.00042087542087542086
empty,0.0011174968071519802
11:05 AM,0.0014803204458376871
08:04 AM,0.010521885521885523
07:55 AM,0.00968013468013468
07:55 lAM,0.00042087542087542086
12:09 PM,0.008417508417508417
11:53 AM,0.008417508417508417
maxp 11:53 AM
08:52 AM,0.008417508417508417
09:05 AM,0.006734006734006735
12:09 PM,0.008417508417508417
11:53 AM,0.008417508417508417
08:52 AM,0.008417508417508417
09:05 AM,0.006734006734006735
12:09 PM,0.008417508417508417
11:53 AM,0.008417508417508417
08:52 AM,0.008417508417508417
maxp 08:52 AM
09:05 AM,0.006734006734006735
12:09 PM,0.008417508417508417
maxp 12:09 PM
11:53 AM,0.008417508417508417
08:52 AM,0.008417508417508417
09:05 AM,0.006734006734006735
03:13 PM,0.011363636363636364
0:313 PM,0.00042087542087542086
02:35 PM,0.006493506493506494
maxp 02:35 PM
01:19 PM,0.010942760942760943
01:19d PM,0.00042087542087542086
empty,0.0011320097526994085
01:05 PM,0.0016177398989898996
010:5 PM,0.00042087542087542086
f01:05 PM,0.00042087542087542086
03:13 PM,0.011363636363636364
0:313 PM,0.00042087542087542086
02:35 PM,0.006493506493506494
01:19 PM,0.010942760942760943
01:19d PM,0.00042087542087542086
empty,0.0011320097526994085
01:05 PM,0.0016177398989898996
maxp 01:05 PM
010:5 PM,0.00042087542087542086
f01:05 PM,0.00042087542087542086
03:13 PM,0.011363636363636364
0:313 PM,0.00042087542087542086
02:35 PM,0.006493506493506494
01:19 PM,0.010942760942760943
01:19d PM,0.00042087542087542086
maxp 01:19d PM
empty,0.0011320097526994085
01:05 PM,0.0016177398989898996
010:5 PM,0.00042087542087542086
f01:05 PM,0.00042087542087542086
03:13 PM,0.011363636363636364
maxp 03:13 PM
0:313 PM,0.00042087542087542086
02:35 PM,0.006493506493506494
01:19 PM,0.010942760942760943
01:19d PM,0.00042087542087542086
empty,0.0011320097526994085
01:05 PM,0.0016177398989898996
010:5 PM,0.00042087542087542086
f01:05 PM,0.00042087542087542086
01:30 PM,0.008417508417508417
empty,0.0011320097526994085
01:39 PM,0.0010269360269360268
maxp 01:39 PM
1:39 PM,0.00042087542087542086
01:3 PM,0.00042087542087542086
01:39 M,0.00042087542087542086
07:49 AM,0.008417508417508417
07:53 AM,0.0015341587922233087
7:53 AM,0.00042087542087542086
07:5 AM,0.00042087542087542086
01:30 PM,0.008417508417508417
empty,0.0011320097526994085
01:39 PM,0.0010269360269360268
1:39 PM,0.00042087542087542086
01:3 PM,0.00042087542087542086
01:39 M,0.00042087542087542086
07:49 AM,0.008417508417508417
07:53 AM,0.0015341587922233087
maxp 07:53 AM
7:53 AM,0.00042087542087542086
07:5 AM,0.00042087542087542086
01:30 PM,0.008417508417508417
empty,0.0011320097526994085
01:39 PM,0.0010269360269360268
1:39 PM,0.00042087542087542086
01:3 PM,0.00042087542087542086
01:39 M,0.00042087542087542086
07:49 AM,0.008417508417508417
maxp 07:49 AM
07:53 AM,0.0015341587922233087
7:53 AM,0.00042087542087542086
07:5 AM,0.00042087542087542086
01:30 PM,0.008417508417508417
maxp 01:30 PM
empty,0.0011320097526994085
01:39 PM,0.0010269360269360268
1:39 PM,0.00042087542087542086
01:3 PM,0.00042087542087542086
01:39 M,0.00042087542087542086
07:49 AM,0.008417508417508417
07:53 AM,0.0015341587922233087
7:53 AM,0.00042087542087542086
07:5 AM,0.00042087542087542086
10:16 AM,0.009259259259259259
10:40 AM,0.006012506012506013
10q:40 AM,0.00042087542087542086
maxp 10q:40 AM
08:56 AM,0.008838383838383838
n08:56 AM,0.00042087542087542086
empty,0.0011029838616045517
08:35 AM,0.005808080808080809
10:16 AM,0.009259259259259259
10:40 AM,0.006012506012506013
10q:40 AM,0.00042087542087542086
08:56 AM,0.008838383838383838
n08:56 AM,0.00042087542087542086
empty,0.0011029838616045517
08:35 AM,0.005808080808080809
maxp 08:35 AM
10:16 AM,0.009259259259259259
10:40 AM,0.006012506012506013
10q:40 AM,0.00042087542087542086
08:56 AM,0.008838383838383838
maxp 08:56 AM
n08:56 AM,0.00042087542087542086
empty,0.0011029838616045517
08:35 AM,0.005808080808080809
10:16 AM,0.009259259259259259
maxp 10:16 AM
10:40 AM,0.006012506012506013
10q:40 AM,0.00042087542087542086
08:56 AM,0.008838383838383838
n08:56 AM,0.00042087542087542086
empty,0.0011029838616045517
08:35 AM,0.005808080808080809
06:43 PM,0.010942760942760943
06:30 PM,0.0013468013468013469
maxp 06:30 PM
03:36 PM,0.010942760942760943
03:05 PM,0.010942760942760943
06:43 PM,0.010942760942760943
06:30 PM,0.0013468013468013469
03:36 PM,0.010942760942760943
03:05 PM,0.010942760942760943
maxp 03:05 PM
06:43 PM,0.010942760942760943
06:30 PM,0.0013468013468013469
03:36 PM,0.010942760942760943
maxp 03:36 PM
03:05 PM,0.010942760942760943
06:43 PM,0.010942760942760943
maxp 06:43 PM
06:30 PM,0.0013468013468013469
03:36 PM,0.010942760942760943
03:05 PM,0.010942760942760943
06:15 PM,0.011363636363636364
empty,0.0011320097526994085
06:40 PM,0.011784511784511785
04:12 PM,0.010101010101010102
40:12 PM,0.00042087542087542086
04:12 MP,0.00042087542087542086
04:00 PM,0.0018431440845233951
maxp 04:00 PM
06:15 PM,0.011363636363636364
empty,0.0011320097526994085
06:40 PM,0.011784511784511785
04:12 PM,0.010101010101010102
40:12 PM,0.00042087542087542086
04:12 MP,0.00042087542087542086
04:00 PM,0.0018431440845233951
06:15 PM,0.011363636363636364
empty,0.0011320097526994085
06:40 PM,0.011784511784511785
04:12 PM,0.010101010101010102
maxp 04:12 PM
40:12 PM,0.00042087542087542086
04:12 MP,0.00042087542087542086
04:00 PM,0.0018431440845233951
06:15 PM,0.011363636363636364
maxp 06:15 PM
empty,0.0011320097526994085
06:40 PM,0.011784511784511785
maxp 06:40 PM
04:12 PM,0.010101010101010102
40:12 PM,0.00042087542087542086
04:12 MP,0.00042087542087542086
04:00 PM,0.0018431440845233951
05:26 PM,0.008838383838383838
04:49 PM,0.008417508417508417
maxp 04:49 PM
empty,0.0011029838616045517
03:31 PM,0.008417508417508417
03:3 PM,0.00042087542087542086
02:55 PM,0.007786195286195286
02:55 PzM,0.00042087542087542086
025:5 PM,0.00042087542087542086
05:26 PM,0.008838383838383838
04:49 PM,0.008417508417508417
empty,0.0011029838616045517
03:31 PM,0.008417508417508417
03:3 PM,0.00042087542087542086
02:55 PM,0.007786195286195286
02:55 PzM,0.00042087542087542086
maxp 02:55 PzM
025:5 PM,0.00042087542087542086
05:26 PM,0.008838383838383838
04:49 PM,0.008417508417508417
empty,0.0011029838616045517
03:31 PM,0.008417508417508417
03:3 PM,0.00042087542087542086
maxp 03:3 PM
02:55 PM,0.007786195286195286
maxp 02:55 PM
02:55 PzM,0.00042087542087542086
025:5 PM,0.00042087542087542086
05:26 PM,0.008838383838383838
maxp 05:26 PM
04:49 PM,0.008417508417508417
empty,0.0011029838616045517
03:31 PM,0.008417508417508417
03:3 PM,0.00042087542087542086
02:55 PM,0.007786195286195286
02:55 PzM,0.00042087542087542086
025:5 PM,0.00042087542087542086
05:38 PM,0.009259259259259259
empty,0.0011029838616045517
06:17 PM,0.0012289562289562286
maxp 06:17 PM
11:55 AM,0.004769921436588103
maxp 11:55 AM
11:o55 AM,0.00042087542087542086
11:55 AkM,0.00042087542087542086
05:38 PM,0.009259259259259259
empty,0.0011029838616045517
06:17 PM,0.0012289562289562286
11:55 AM,0.004769921436588103
11:o55 AM,0.00042087542087542086
11:55 AkM,0.00042087542087542086
05:38 PM,0.009259259259259259
empty,0.0011029838616045517
06:17 PM,0.0012289562289562286
11:55 AM,0.004769921436588103
11:o55 AM,0.00042087542087542086
maxp 11:o55 AM
11:55 AkM,0.00042087542087542086
05:38 PM,0.009259259259259259
maxp 05:38 PM
empty,0.0011029838616045517
06:17 PM,0.0012289562289562286
11:55 AM,0.004769921436588103
11:o55 AM,0.00042087542087542086
11:55 AkM,0.00042087542087542086
12:50 PM,0.010101010101010102
empty,0.0011029838616045517
12:55 PM,0.0012962962962962963
maxp 12:55 PM
10:54 AM,0.009259259259259259
maxp 10:54 AM
10:54A M,0.00042087542087542086
10:40 AM,0.006253006253006253
12:50 PM,0.010101010101010102
empty,0.0011029838616045517
12:55 PM,0.0012962962962962963
10:54 AM,0.009259259259259259
10:54A M,0.00042087542087542086
10:40 AM,0.006253006253006253
12:50 PM,0.010101010101010102
empty,0.0011029838616045517
12:55 PM,0.0012962962962962963
10:54 AM,0.009259259259259259
10:54A M,0.00042087542087542086
maxp 10:54A M
10:40 AM,0.006253006253006253
12:50 PM,0.010101010101010102
maxp 12:50 PM
empty,0.0011029838616045517
12:55 PM,0.0012962962962962963
10:54 AM,0.009259259259259259
10:54A M,0.00042087542087542086
10:40 AM,0.006253006253006253
07:40 AM,0.011363636363636364
07:45 AM,0.010521885521885523
maxp 07:45 AM
empty,0.0011174968071519802
0o7:45 AM,0.00042087542087542086
06:57 AM,0.010521885521885523
6:57 AM,0.00042087542087542086
06:45 AM,0.001696654040404041
07:40 AM,0.011363636363636364
07:45 AM,0.010521885521885523
empty,0.0011174968071519802
0o7:45 AM,0.00042087542087542086
06:57 AM,0.010521885521885523
6:57 AM,0.00042087542087542086
06:45 AM,0.001696654040404041
maxp 06:45 AM
07:40 AM,0.011363636363636364
07:45 AM,0.010521885521885523
empty,0.0011174968071519802
0o7:45 AM,0.00042087542087542086
06:57 AM,0.010521885521885523
maxp 06:57 AM
6:57 AM,0.00042087542087542086
06:45 AM,0.001696654040404041
07:40 AM,0.011363636363636364
maxp 07:40 AM
07:45 AM,0.010521885521885523
empty,0.0011174968071519802
0o7:45 AM,0.00042087542087542086
06:57 AM,0.010521885521885523
6:57 AM,0.00042087542087542086
06:45 AM,0.001696654040404041
06:36 PM,0.009259259259259259
07:05 PM,0.009259259259259259
maxp 07:05 PM
03:58 PM,0.009259259259259259
04:00 PM,0.0017560664112388252
06:36 PM,0.009259259259259259
07:05 PM,0.009259259259259259
03:58 PM,0.009259259259259259
04:00 PM,0.0017560664112388252
06:36 PM,0.009259259259259259
07:05 PM,0.009259259259259259
03:58 PM,0.009259259259259259
maxp 03:58 PM
04:00 PM,0.0017560664112388252
06:36 PM,0.009259259259259259
maxp 06:36 PM
07:05 PM,0.009259259259259259
03:58 PM,0.009259259259259259
04:00 PM,0.0017560664112388252
06:19 AM,0.010942760942760943
06:91 AM,0.00042087542087542086
06:40 AM,0.007680976430976431
maxp 06:40 AM
06:04 AM,0.00042087542087542086
empty,0.0011174968071519802
06:10 AM,0.011363636363636364
06:00 AM,0.00260942760942761
06:00 M,0.00042087542087542086
06:19 AM,0.010942760942760943
06:91 AM,0.00042087542087542086
06:40 AM,0.007680976430976431
06:04 AM,0.00042087542087542086
empty,0.0011174968071519802
06:10 AM,0.011363636363636364
06:00 AM,0.00260942760942761
maxp 06:00 AM
06:00 M,0.00042087542087542086
06:19 AM,0.010942760942760943
06:91 AM,0.00042087542087542086
06:40 AM,0.007680976430976431
06:04 AM,0.00042087542087542086
empty,0.0011174968071519802
06:10 AM,0.011363636363636364
maxp 06:10 AM
06:00 AM,0.00260942760942761
06:00 M,0.00042087542087542086
06:19 AM,0.010942760942760943
maxp 06:19 AM
06:91 AM,0.00042087542087542086
06:40 AM,0.007680976430976431
06:04 AM,0.00042087542087542086
empty,0.0011174968071519802
06:10 AM,0.011363636363636364
06:00 AM,0.00260942760942761
06:00 M,0.00042087542087542086
11:12 AM,0.011784511784511785
11:1s2 AM,0.00042087542087542086
10:45 AM,0.007680976430976432
maxp 10:45 AM
i10:45 AM,0.00042087542087542086
01:45 AM,0.00042087542087542086
07:39 AM,0.011363636363636364
empty,0.0011029838616045517
07:3 9AM,0.00042087542087542086
07:10 AM,0.0027251683501683505
11:12 AM,0.011784511784511785
11:1s2 AM,0.00042087542087542086
10:45 AM,0.007680976430976432
i10:45 AM,0.00042087542087542086
01:45 AM,0.00042087542087542086
07:39 AM,0.011363636363636364
empty,0.0011029838616045517
07:3 9AM,0.00042087542087542086
07:10 AM,0.0027251683501683505
maxp 07:10 AM
11:12 AM,0.011784511784511785
11:1s2 AM,0.00042087542087542086
10:45 AM,0.007680976430976432
i10:45 AM,0.00042087542087542086
01:45 AM,0.00042087542087542086
07:39 AM,0.011363636363636364
maxp 07:39 AM
empty,0.0011029838616045517
07:3 9AM,0.00042087542087542086
07:10 AM,0.0027251683501683505
11:12 AM,0.011784511784511785
maxp 11:12 AM
11:1s2 AM,0.00042087542087542086
10:45 AM,0.007680976430976432
i10:45 AM,0.00042087542087542086
01:45 AM,0.00042087542087542086
07:39 AM,0.011363636363636364
empty,0.0011029838616045517
07:3 9AM,0.00042087542087542086
07:10 AM,0.0027251683501683505
03:14 PM,0.010101010101010102
03:30 PM,0.010101010101010102
07:31 AM,0.00968013468013468
07:3 1AM,0.00042087542087542086
07:10 AM,0.0026620370370370374
empty,0.0011029838616045517
03:14 PM,0.010101010101010102
03:30 PM,0.010101010101010102
07:31 AM,0.00968013468013468
07:3 1AM,0.00042087542087542086
07:10 AM,0.0026620370370370374
maxp 07:10 AM
empty,0.0011029838616045517
03:14 PM,0.010101010101010102
03:30 PM,0.010101010101010102
07:31 AM,0.00968013468013468
maxp 07:31 AM
07:3 1AM,0.00042087542087542086
07:10 AM,0.0026620370370370374
empty,0.0011029838616045517
03:14 PM,0.010101010101010102
maxp 03:14 PM
03:30 PM,0.010101010101010102
07:31 AM,0.00968013468013468
07:3 1AM,0.00042087542087542086
07:10 AM,0.0026620370370370374
empty,0.0011029838616045517
09:32 AM,0.010101010101010102
09:32 zAM,0.00042087542087542086
9:32 AM,0.0008417508417508417
09:40 AM,0.005471380471380471
maxp 09:40 AM
empty,0.0011029838616045517
07:16 AM,0.010942760942760943
0b7:16 AM,0.00042087542087542086
07:10 AM,0.002693602693602694
0:10 AM,0.00042087542087542086
09:32 AM,0.010101010101010102
09:32 zAM,0.00042087542087542086
9:32 AM,0.0008417508417508417
09:40 AM,0.005471380471380471
empty,0.0011029838616045517
07:16 AM,0.010942760942760943
0b7:16 AM,0.00042087542087542086
07:10 AM,0.002693602693602694
maxp 07:10 AM
0:10 AM,0.00042087542087542086
09:32 AM,0.010101010101010102
09:32 zAM,0.00042087542087542086
9:32 AM,0.0008417508417508417
09:40 AM,0.005471380471380471
empty,0.0011029838616045517
07:16 AM,0.010942760942760943
maxp 07:16 AM
0b7:16 AM,0.00042087542087542086
07:10 AM,0.002693602693602694
0:10 AM,0.00042087542087542086
09:32 AM,0.010101010101010102
maxp 09:32 AM
09:32 zAM,0.00042087542087542086
9:32 AM,0.0008417508417508417
09:40 AM,0.005471380471380471
empty,0.0011029838616045517
07:16 AM,0.010942760942760943
0b7:16 AM,0.00042087542087542086
07:10 AM,0.002693602693602694
0:10 AM,0.00042087542087542086
10:29 PM,0.008838383838383838
0:29 PM,0.00042087542087542086
empty,0.0011029838616045517
10:15 PM,0.0011816886816886814
maxp 10:15 PM
07:14 PM,0.00968013468013468
07:00 PM,0.00968013468013468
10:29 PM,0.008838383838383838
0:29 PM,0.00042087542087542086
empty,0.0011029838616045517
10:15 PM,0.0011816886816886814
07:14 PM,0.00968013468013468
07:00 PM,0.00968013468013468
maxp 07:00 PM
10:29 PM,0.008838383838383838
0:29 PM,0.00042087542087542086
empty,0.0011029838616045517
10:15 PM,0.0011816886816886814
07:14 PM,0.00968013468013468
maxp 07:14 PM
07:00 PM,0.00968013468013468
10:29 PM,0.008838383838383838
maxp 10:29 PM
0:29 PM,0.00042087542087542086
empty,0.0011029838616045517
10:15 PM,0.0011816886816886814
07:14 PM,0.00968013468013468
07:00 PM,0.00968013468013468
09:28 AM,0.008838383838383838
empty,0.0011174968071519802
09:28x AM,0.00042087542087542086
09:25 AM,0.005892255892255892
maxp 09:25 AM
0:25 AM,0.0005085578002244667
06:54 AM,0.00968013468013468
06:40 AM,0.0074705387205387195
maxp 06:40 AM
09:28 AM,0.008838383838383838
empty,0.0011174968071519802
09:28x AM,0.00042087542087542086
09:25 AM,0.005892255892255892
0:25 AM,0.0005085578002244667
06:54 AM,0.00968013468013468
06:40 AM,0.0074705387205387195
09:28 AM,0.008838383838383838
empty,0.0011174968071519802
09:28x AM,0.00042087542087542086
09:25 AM,0.005892255892255892
0:25 AM,0.0005085578002244667
06:54 AM,0.00968013468013468
maxp 06:54 AM
06:40 AM,0.0074705387205387195
09:28 AM,0.008838383838383838
maxp 09:28 AM
empty,0.0011174968071519802
09:28x AM,0.00042087542087542086
09:25 AM,0.005892255892255892
0:25 AM,0.0005085578002244667
06:54 AM,0.00968013468013468
06:40 AM,0.0074705387205387195
11:58 AM,0.008417508417508417
11:58 MA,0.00042087542087542086
11:q58 AM,0.00042087542087542086
11:55 AM,0.003226711560044893
maxp 11:55 AM
08:29 AM,0.008838383838383838
empty,0.0011174968071519802
08:00 AM,0.0014279701779701779
11:58 AM,0.008417508417508417
11:58 MA,0.00042087542087542086
11:q58 AM,0.00042087542087542086
11:55 AM,0.003226711560044893
08:29 AM,0.008838383838383838
empty,0.0011174968071519802
08:00 AM,0.0014279701779701779
11:58 AM,0.008417508417508417
11:58 MA,0.00042087542087542086
11:q58 AM,0.00042087542087542086
11:55 AM,0.003226711560044893
08:29 AM,0.008838383838383838
maxp 08:29 AM
empty,0.0011174968071519802
08:00 AM,0.0014279701779701779
11:58 AM,0.008417508417508417
maxp 11:58 AM
11:58 MA,0.00042087542087542086
11:q58 AM,0.00042087542087542086
11:55 AM,0.003226711560044893
08:29 AM,0.008838383838383838
empty,0.0011174968071519802
08:00 AM,0.0014279701779701779
empty,0.001161035643794265
09:43 AM,0.010101010101010102
09:54 AM,0.0012626262626262625
maxp 09:54 AM
09:54 MA,0.00042087542087542086
08:42 AM,0.011363636363636364
08:41 AM,0.011363636363636364
empty,0.001161035643794265
09:43 AM,0.010101010101010102
09:54 AM,0.0012626262626262625
09:54 MA,0.00042087542087542086
08:42 AM,0.011363636363636364
08:41 AM,0.011363636363636364
maxp 08:41 AM
empty,0.001161035643794265
09:43 AM,0.010101010101010102
09:54 AM,0.0012626262626262625
09:54 MA,0.00042087542087542086
08:42 AM,0.011363636363636364
maxp 08:42 AM
08:41 AM,0.011363636363636364
empty,0.001161035643794265
maxp empty
09:43 AM,0.010101010101010102
maxp 09:43 AM
09:54 AM,0.0012626262626262625
09:54 MA,0.00042087542087542086
08:42 AM,0.011363636363636364
08:41 AM,0.011363636363636364
10:30 PM,0.022306397306397305
10n:30 PM,0.00042087542087542086
maxp 10n:30 PM
07:58 PM,0.011363636363636364
