没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_2/dirty_flights_mix_2.csv
Running Horizon with dirty file: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_2/dirty_flights_mix_2.csv
( CO-1614-LAX-IAH , 05:26 M ), 0.000421
08:45AM,0.00042087542087542086
08:4 AM,0.00042087542087542086
09:43 AM,0.008417508417508417
09:43 MA,0.00042087542087542086
07:27 AM,0.008838383838383838
07:35 AM,0.008698092031425365
maxp 07:35 AM
08:45 AM,0.007996632996632997
08:45AM,0.00042087542087542086
08:4 AM,0.00042087542087542086
09:43 AM,0.008417508417508417
09:43 MA,0.00042087542087542086
07:27 AM,0.008838383838383838
maxp 07:27 AM
07:35 AM,0.008698092031425365
05:11 AM,0.0180976430976431
0u5:11 AM,0.00042087542087542086
empty,0.000736531986531987
05:11 MA,0.00042087542087542086
maxp 05:11 MA
11:08 PM,0.01978114478114478
05:11 AM,0.0180976430976431
maxp 05:11 AM
0u5:11 AM,0.00042087542087542086
empty,0.000736531986531987
05:11 MA,0.00042087542087542086
11:08 PM,0.01978114478114478
05:11 AM,0.0180976430976431
0u5:11 AM,0.00042087542087542086
empty,0.000736531986531987
05:11 MA,0.00042087542087542086
11:08 PM,0.01978114478114478
05:11 AM,0.0180976430976431
0u5:11 AM,0.00042087542087542086
empty,0.000736531986531987
05:11 MA,0.00042087542087542086
11:08 PM,0.01978114478114478
maxp 11:08 PM
06:40 PM,0.016414141414141416
6:40 PM,0.00042087542087542086
06:4t0 PM,0.00042087542087542086
empty,0.0007260101010101016
05:30 PM,0.017676767676767676
0:30 PM,0.00042087542087542086
05:30 mPM,0.00042087542087542086
06:40 PM,0.016414141414141416
maxp 06:40 PM
6:40 PM,0.00042087542087542086
06:4t0 PM,0.00042087542087542086
empty,0.0007260101010101016
05:30 PM,0.017676767676767676
0:30 PM,0.00042087542087542086
05:30 mPM,0.00042087542087542086
06:40 PM,0.016414141414141416
6:40 PM,0.00042087542087542086
06:4t0 PM,0.00042087542087542086
empty,0.0007260101010101016
05:30 PM,0.017676767676767676
0:30 PM,0.00042087542087542086
05:30 mPM,0.00042087542087542086
maxp 05:30 mPM
06:40 PM,0.016414141414141416
6:40 PM,0.00042087542087542086
06:4t0 PM,0.00042087542087542086
empty,0.0007260101010101016
05:30 PM,0.017676767676767676
maxp 05:30 PM
0:30 PM,0.00042087542087542086
05:30 mPM,0.00042087542087542086
08:02 AM,0.007575757575757576
08:27 AM,0.007154882154882155
maxp 08:27 AM
8:27 AM,0.00042087542087542086
01:32 PM,0.007154882154882155
empty,0.0007049663299663305
01:45 PM,0.001092001092001092
0145 PM,0.00042087542087542086
08:02 AM,0.007575757575757576
maxp 08:02 AM
08:27 AM,0.007154882154882155
8:27 AM,0.00042087542087542086
01:32 PM,0.007154882154882155
empty,0.0007049663299663305
01:45 PM,0.001092001092001092
0145 PM,0.00042087542087542086
08:02 AM,0.007575757575757576
08:27 AM,0.007154882154882155
8:27 AM,0.00042087542087542086
01:32 PM,0.007154882154882155
empty,0.0007049663299663305
01:45 PM,0.001092001092001092
0145 PM,0.00042087542087542086
maxp 0145 PM
08:02 AM,0.007575757575757576
08:27 AM,0.007154882154882155
8:27 AM,0.00042087542087542086
01:32 PM,0.007154882154882155
maxp 01:32 PM
empty,0.0007049663299663305
01:45 PM,0.001092001092001092
0145 PM,0.00042087542087542086
02:00 PM,0.008838383838383838
01:40 PM,0.008417508417508417
empty,0.0007049663299663305
11:15 AM,0.017255892255892257
1:15 AM,0.00042087542087542086
02:00 PM,0.008838383838383838
maxp 02:00 PM
01:40 PM,0.008417508417508417
empty,0.0007049663299663305
11:15 AM,0.017255892255892257
1:15 AM,0.00042087542087542086
02:00 PM,0.008838383838383838
01:40 PM,0.008417508417508417
empty,0.0007049663299663305
11:15 AM,0.017255892255892257
1:15 AM,0.00042087542087542086
02:00 PM,0.008838383838383838
01:40 PM,0.008417508417508417
empty,0.0007049663299663305
11:15 AM,0.017255892255892257
maxp 11:15 AM
1:15 AM,0.00042087542087542086
09:20 PM,0.01936026936026936
09:20s PM,0.00042087542087542086
0920 PM,0.00042087542087542086
08:39 PM,0.010101010101010102
08:20 PM,0.010101010101010102
09:20 PM,0.01936026936026936
maxp 09:20 PM
09:20s PM,0.00042087542087542086
0920 PM,0.00042087542087542086
08:39 PM,0.010101010101010102
08:20 PM,0.010101010101010102
09:20 PM,0.01936026936026936
09:20s PM,0.00042087542087542086
0920 PM,0.00042087542087542086
08:39 PM,0.010101010101010102
08:20 PM,0.010101010101010102
maxp 08:20 PM
09:20 PM,0.01936026936026936
09:20s PM,0.00042087542087542086
0920 PM,0.00042087542087542086
08:39 PM,0.010101010101010102
maxp 08:39 PM
08:20 PM,0.010101010101010102
04:44 PM,0.007575757575757576
empty,0.0007049663299663305
04:44P M,0.00042087542087542086
04:53 PM,0.0009118967452300786
maxp 04:53 PM
04:5 3PM,0.00042087542087542086
02:55 PM,0.012626262626262628
02:5 PM,0.00042087542087542086
04:44 PM,0.007575757575757576
maxp 04:44 PM
empty,0.0007049663299663305
04:44P M,0.00042087542087542086
04:53 PM,0.0009118967452300786
04:5 3PM,0.00042087542087542086
02:55 PM,0.012626262626262628
02:5 PM,0.00042087542087542086
04:44 PM,0.007575757575757576
empty,0.0007049663299663305
04:44P M,0.00042087542087542086
04:53 PM,0.0009118967452300786
04:5 3PM,0.00042087542087542086
02:55 PM,0.012626262626262628
02:5 PM,0.00042087542087542086
04:44 PM,0.007575757575757576
empty,0.0007049663299663305
04:44P M,0.00042087542087542086
04:53 PM,0.0009118967452300786
04:5 3PM,0.00042087542087542086
02:55 PM,0.012626262626262628
maxp 02:55 PM
02:5 PM,0.00042087542087542086
07:10 PM,0.005751964085297418
07:03 PM,0.005681818181818181
maxp 07:03 PM
02:48 PM,0.008417508417508417
02:30 PM,0.0014730639730639733
07:10 PM,0.005751964085297418
maxp 07:10 PM
07:03 PM,0.005681818181818181
02:48 PM,0.008417508417508417
02:30 PM,0.0014730639730639733
07:10 PM,0.005751964085297418
07:03 PM,0.005681818181818181
02:48 PM,0.008417508417508417
02:30 PM,0.0014730639730639733
maxp 02:30 PM
07:10 PM,0.005751964085297418
07:03 PM,0.005681818181818181
02:48 PM,0.008417508417508417
maxp 02:48 PM
02:30 PM,0.0014730639730639733
11:56 AM,0.006313131313131313
11:56 oAM,0.00042087542087542086
empty,0.000736531986531987
11:45 AM,0.0010806260806260806
maxp 11:45 AM
09:16 AM,0.006734006734006734
08:55 AM,0.0009820426487093157
11:56 AM,0.006313131313131313
maxp 11:56 AM
11:56 oAM,0.00042087542087542086
empty,0.000736531986531987
11:45 AM,0.0010806260806260806
09:16 AM,0.006734006734006734
08:55 AM,0.0009820426487093157
11:56 AM,0.006313131313131313
11:56 oAM,0.00042087542087542086
empty,0.000736531986531987
11:45 AM,0.0010806260806260806
09:16 AM,0.006734006734006734
08:55 AM,0.0009820426487093157
maxp 08:55 AM
11:56 AM,0.006313131313131313
11:56 oAM,0.00042087542087542086
empty,0.000736531986531987
11:45 AM,0.0010806260806260806
09:16 AM,0.006734006734006734
maxp 09:16 AM
08:55 AM,0.0009820426487093157
03:43 PM,0.011363636363636364
04:05 PM,0.011363636363636364
maxp 04:05 PM
02:44 PM,0.010521885521885523
empty,0.0007260101010101016
02:35 PM,0.0015647932314598982
03:43 PM,0.011363636363636364
maxp 03:43 PM
04:05 PM,0.011363636363636364
02:44 PM,0.010521885521885523
empty,0.0007260101010101016
02:35 PM,0.0015647932314598982
03:43 PM,0.011363636363636364
04:05 PM,0.011363636363636364
02:44 PM,0.010521885521885523
empty,0.0007260101010101016
02:35 PM,0.0015647932314598982
03:43 PM,0.011363636363636364
04:05 PM,0.011363636363636364
02:44 PM,0.010521885521885523
maxp 02:44 PM
empty,0.0007260101010101016
02:35 PM,0.0015647932314598982
05:43 PM,0.010521885521885523
05:55 PM,0.010101010101010102
maxp 05:55 PM
empty,0.0007049663299663305
03:27 PM,0.0021745230078563413
02:55 PM,0.009680134680134681
05:43 PM,0.010521885521885523
maxp 05:43 PM
05:55 PM,0.010101010101010102
empty,0.0007049663299663305
03:27 PM,0.0021745230078563413
02:55 PM,0.009680134680134681
05:43 PM,0.010521885521885523
05:55 PM,0.010101010101010102
empty,0.0007049663299663305
03:27 PM,0.0021745230078563413
02:55 PM,0.009680134680134681
05:43 PM,0.010521885521885523
05:55 PM,0.010101010101010102
empty,0.0007049663299663305
03:27 PM,0.0021745230078563413
maxp 03:27 PM
02:55 PM,0.009680134680134681
maxp 02:55 PM
11:06 AM,0.010521885521885523
empty,0.000757575757575758
11:35 AM,0.0014352931019597688
maxp 11:35 AM
07:22 AM,0.010101010101010102
07:15 AM,0.0012913223140495872
07:15 jAM,0.00042087542087542086
07:15q AM,0.0006980372834031376
07:5 AM,0.00042087542087542086
11:06 AM,0.010521885521885523
maxp 11:06 AM
empty,0.000757575757575758
11:35 AM,0.0014352931019597688
07:22 AM,0.010101010101010102
07:15 AM,0.0012913223140495872
07:15 jAM,0.00042087542087542086
07:15q AM,0.0006980372834031376
07:5 AM,0.00042087542087542086
11:06 AM,0.010521885521885523
empty,0.000757575757575758
11:35 AM,0.0014352931019597688
07:22 AM,0.010101010101010102
07:15 AM,0.0012913223140495872
maxp 07:15 AM
07:15 jAM,0.00042087542087542086
07:15q AM,0.0006980372834031376
07:5 AM,0.00042087542087542086
11:06 AM,0.010521885521885523
empty,0.000757575757575758
11:35 AM,0.0014352931019597688
07:22 AM,0.010101010101010102
maxp 07:22 AM
07:15 AM,0.0012913223140495872
07:15 jAM,0.00042087542087542086
07:15q AM,0.0006980372834031376
07:5 AM,0.00042087542087542086
01:43 PM,0.010942760942760943
02:15 PM,0.00968013468013468
maxp 02:15 PM
empty,0.0007154882154882159
0i2:15 PM,0.00042087542087542086
20:15 PM,0.00042087542087542086
12:10 PM,0.0013678451178451177
12:10 tPM,0.00042087542087542086
01:43 PM,0.010942760942760943
maxp 01:43 PM
02:15 PM,0.00968013468013468
empty,0.0007154882154882159
0i2:15 PM,0.00042087542087542086
20:15 PM,0.00042087542087542086
12:10 PM,0.0013678451178451177
12:10 tPM,0.00042087542087542086
01:43 PM,0.010942760942760943
02:15 PM,0.00968013468013468
empty,0.0007154882154882159
0i2:15 PM,0.00042087542087542086
20:15 PM,0.00042087542087542086
12:10 PM,0.0013678451178451177
12:10 tPM,0.00042087542087542086
01:43 PM,0.010942760942760943
02:15 PM,0.00968013468013468
empty,0.0007154882154882159
0i2:15 PM,0.00042087542087542086
20:15 PM,0.00042087542087542086
12:10 PM,0.0013678451178451177
12:10 tPM,0.00042087542087542086
maxp 12:10 tPM
11:01 AM,0.009259259259259259
11:0 AM,0.00042087542087542086
empty,0.000736531986531987
11:05 AM,0.0012072479177742334
maxp 11:05 AM
11:05 bAM,0.00042087542087542086
11:05 M,0.00042087542087542086
08:04 AM,0.010101010101010102
07:55 AM,0.0011624178290844962
11:01 AM,0.009259259259259259
maxp 11:01 AM
11:0 AM,0.00042087542087542086
empty,0.000736531986531987
11:05 AM,0.0012072479177742334
11:05 bAM,0.00042087542087542086
11:05 M,0.00042087542087542086
08:04 AM,0.010101010101010102
07:55 AM,0.0011624178290844962
11:01 AM,0.009259259259259259
11:0 AM,0.00042087542087542086
empty,0.000736531986531987
11:05 AM,0.0012072479177742334
11:05 bAM,0.00042087542087542086
11:05 M,0.00042087542087542086
08:04 AM,0.010101010101010102
07:55 AM,0.0011624178290844962
maxp 07:55 AM
11:01 AM,0.009259259259259259
11:0 AM,0.00042087542087542086
empty,0.000736531986531987
11:05 AM,0.0012072479177742334
11:05 bAM,0.00042087542087542086
11:05 M,0.00042087542087542086
08:04 AM,0.010101010101010102
maxp 08:04 AM
07:55 AM,0.0011624178290844962
12:09 PM,0.008417508417508417
11:53 AM,0.007996632996632997
maxp 11:53 AM
empty,0.0007260101010101016
08:52 AM,0.008417508417508417
09:05 AM,0.006313131313131313
12:09 PM,0.008417508417508417
maxp 12:09 PM
11:53 AM,0.007996632996632997
empty,0.0007260101010101016
08:52 AM,0.008417508417508417
09:05 AM,0.006313131313131313
12:09 PM,0.008417508417508417
11:53 AM,0.007996632996632997
empty,0.0007260101010101016
08:52 AM,0.008417508417508417
09:05 AM,0.006313131313131313
12:09 PM,0.008417508417508417
11:53 AM,0.007996632996632997
empty,0.0007260101010101016
08:52 AM,0.008417508417508417
maxp 08:52 AM
09:05 AM,0.006313131313131313
03:13 PM,0.010942760942760943
03:f13 PM,0.00042087542087542086
empty,0.0007049663299663305
02:35 PM,0.0015863765863765864
maxp 02:35 PM
01:19 PM,0.011784511784511785
01:05 PM,0.011363636363636364
0:05 PM,0.00042087542087542086
03:13 PM,0.010942760942760943
maxp 03:13 PM
03:f13 PM,0.00042087542087542086
empty,0.0007049663299663305
02:35 PM,0.0015863765863765864
01:19 PM,0.011784511784511785
maxp 01:19 PM
01:05 PM,0.011363636363636364
0:05 PM,0.00042087542087542086
03:13 PM,0.010942760942760943
03:f13 PM,0.00042087542087542086
empty,0.0007049663299663305
02:35 PM,0.0015863765863765864
01:19 PM,0.011784511784511785
01:05 PM,0.011363636363636364
maxp 01:05 PM
0:05 PM,0.00042087542087542086
03:13 PM,0.010942760942760943
03:f13 PM,0.00042087542087542086
empty,0.0007049663299663305
02:35 PM,0.0015863765863765864
01:19 PM,0.011784511784511785
01:05 PM,0.011363636363636364
0:05 PM,0.00042087542087542086
01:19 PM,0.011363636363636364
10:16 AM,0.008838383838383838
10:1 6AM,0.00042087542087542086
10:40 AM,0.006734006734006734
08:56 AM,0.008417508417508417
08:56 uAM,0.00042087542087542086
empty,0.0007049663299663305
08:35 AM,0.0012721916131007043
08:35 oAM,0.00042087542087542086
10:16 AM,0.008838383838383838
maxp 10:16 AM
10:1 6AM,0.00042087542087542086
10:40 AM,0.006734006734006734
08:56 AM,0.008417508417508417
08:56 uAM,0.00042087542087542086
empty,0.0007049663299663305
08:35 AM,0.0012721916131007043
08:35 oAM,0.00042087542087542086
10:16 AM,0.008838383838383838
10:1 6AM,0.00042087542087542086
10:40 AM,0.006734006734006734
08:56 AM,0.008417508417508417
08:56 uAM,0.00042087542087542086
empty,0.0007049663299663305
08:35 AM,0.0012721916131007043
maxp 08:35 AM
08:35 oAM,0.00042087542087542086
10:16 AM,0.008838383838383838
10:1 6AM,0.00042087542087542086
10:40 AM,0.006734006734006734
08:56 AM,0.008417508417508417
maxp 08:56 AM
08:56 uAM,0.00042087542087542086
empty,0.0007049663299663305
08:35 AM,0.0012721916131007043
08:35 oAM,0.00042087542087542086
06:43 PM,0.010521885521885523
064:3 PM,0.00042087542087542086
06:30 mPM,0.00042087542087542086
maxp 06:30 mPM
06:30 PM,0.0010237510237510238
maxp 06:30 PM
063:0 PM,0.00042087542087542086
03:36 PM,0.010521885521885523
0w3:36 PM,0.00042087542087542086
03:05 PM,0.007295173961840629
06:43 PM,0.010521885521885523
maxp 06:43 PM
064:3 PM,0.00042087542087542086
06:30 mPM,0.00042087542087542086
06:30 PM,0.0010237510237510238
063:0 PM,0.00042087542087542086
03:36 PM,0.010521885521885523
0w3:36 PM,0.00042087542087542086
03:05 PM,0.007295173961840629
06:43 PM,0.010521885521885523
064:3 PM,0.00042087542087542086
06:30 mPM,0.00042087542087542086
06:30 PM,0.0010237510237510238
063:0 PM,0.00042087542087542086
03:36 PM,0.010521885521885523
0w3:36 PM,0.00042087542087542086
03:05 PM,0.007295173961840629
maxp 03:05 PM
06:43 PM,0.010521885521885523
064:3 PM,0.00042087542087542086
06:30 mPM,0.00042087542087542086
06:30 PM,0.0010237510237510238
063:0 PM,0.00042087542087542086
03:36 PM,0.010521885521885523
maxp 03:36 PM
0w3:36 PM,0.00042087542087542086
03:05 PM,0.007295173961840629
08:06 AM,0.010521885521885523
empty,0.0007260101010101016
08:00 AM,0.001274001274001274
maxp 08:00 AM
08:04 AM,0.010101010101010102
08:04c AM,0.00042087542087542086
07:30 AM,0.0012967512967512966
maxp 07:30 AM
08:06 AM,0.010521885521885523
maxp 08:06 AM
empty,0.0007260101010101016
08:00 AM,0.001274001274001274
08:04 AM,0.010101010101010102
08:04c AM,0.00042087542087542086
07:30 AM,0.0012967512967512966
08:06 AM,0.010521885521885523
empty,0.0007260101010101016
08:00 AM,0.001274001274001274
08:04 AM,0.010101010101010102
08:04c AM,0.00042087542087542086
07:30 AM,0.0012967512967512966
08:06 AM,0.010521885521885523
empty,0.0007260101010101016
08:00 AM,0.001274001274001274
08:04 AM,0.010101010101010102
maxp 08:04 AM
08:04c AM,0.00042087542087542086
07:30 AM,0.0012967512967512966
06:15 PM,0.011363636363636364
06:1 5PM,0.00042087542087542086
06:40 PM,0.011363636363636364
empty,0.0007049663299663305
04:12 PM,0.010942760942760943
04:1 PM,0.00042087542087542086
0:412 PM,0.00042087542087542086
04:00 PM,0.0014730639730639733
maxp 04:00 PM
06:15 PM,0.011363636363636364
maxp 06:15 PM
06:1 5PM,0.00042087542087542086
06:40 PM,0.011363636363636364
empty,0.0007049663299663305
04:12 PM,0.010942760942760943
04:1 PM,0.00042087542087542086
0:412 PM,0.00042087542087542086
04:00 PM,0.0014730639730639733
06:15 PM,0.011363636363636364
06:1 5PM,0.00042087542087542086
06:40 PM,0.011363636363636364
empty,0.0007049663299663305
04:12 PM,0.010942760942760943
04:1 PM,0.00042087542087542086
0:412 PM,0.00042087542087542086
04:00 PM,0.0014730639730639733
06:15 PM,0.011363636363636364
06:1 5PM,0.00042087542087542086
06:40 PM,0.011363636363636364
empty,0.0007049663299663305
04:12 PM,0.010942760942760943
maxp 04:12 PM
04:1 PM,0.00042087542087542086
0:412 PM,0.00042087542087542086
04:00 PM,0.0014730639730639733
02:27 PM,0.010521885521885523
02:25 PM,0.00968013468013468
maxp 02:25 PM
022:5 PM,0.00042087542087542086
empty,0.0007154882154882159
11:52 AM,0.009259259259259259
11:5b2 AM,0.00042087542087542086
11:52 MA,0.00042087542087542086
11:35 AM,0.0014352931019597688
1:35 AM,0.00042087542087542086
02:27 PM,0.010521885521885523
maxp 02:27 PM
02:25 PM,0.00968013468013468
022:5 PM,0.00042087542087542086
empty,0.0007154882154882159
11:52 AM,0.009259259259259259
11:5b2 AM,0.00042087542087542086
11:52 MA,0.00042087542087542086
11:35 AM,0.0014352931019597688
1:35 AM,0.00042087542087542086
02:27 PM,0.010521885521885523
02:25 PM,0.00968013468013468
022:5 PM,0.00042087542087542086
empty,0.0007154882154882159
11:52 AM,0.009259259259259259
11:5b2 AM,0.00042087542087542086
11:52 MA,0.00042087542087542086
11:35 AM,0.0014352931019597688
1:35 AM,0.00042087542087542086
maxp 1:35 AM
02:27 PM,0.010521885521885523
02:25 PM,0.00968013468013468
022:5 PM,0.00042087542087542086
empty,0.0007154882154882159
11:52 AM,0.009259259259259259
maxp 11:52 AM
11:5b2 AM,0.00042087542087542086
11:52 MA,0.00042087542087542086
11:35 AM,0.0014352931019597688
1:35 AM,0.00042087542087542086
05:26 PM,0.007996632996632997
05:26 PqM,0.00042087542087542086
empty,0.0007154882154882159
04:49 PM,0.0009352787130564908
maxp 04:49 PM
03:31 PM,0.008838383838383838
02:55 PM,0.008838383838383838
05:26 PM,0.007996632996632997
maxp 05:26 PM
05:26 PqM,0.00042087542087542086
empty,0.0007154882154882159
04:49 PM,0.0009352787130564908
03:31 PM,0.008838383838383838
maxp 03:31 PM
02:55 PM,0.008838383838383838
05:26 PM,0.007996632996632997
05:26 PqM,0.00042087542087542086
empty,0.0007154882154882159
04:49 PM,0.0009352787130564908
03:31 PM,0.008838383838383838
02:55 PM,0.008838383838383838
05:26 PM,0.007996632996632997
05:26 PqM,0.00042087542087542086
empty,0.0007154882154882159
04:49 PM,0.0009352787130564908
03:31 PM,0.008838383838383838
02:55 PM,0.008838383838383838
maxp 02:55 PM
05:38 PM,0.00968013468013468
06:17 PM,0.009259259259259259
maxp 06:17 PM
empty,0.0007154882154882159
11:55 AM,0.013888888888888888
maxp 11:55 AM
11:55 M,0.003367003367003367
05:38 PM,0.00968013468013468
maxp 05:38 PM
06:17 PM,0.009259259259259259
empty,0.0007154882154882159
11:55 AM,0.013888888888888888
11:55 M,0.003367003367003367
05:38 PM,0.00968013468013468
06:17 PM,0.009259259259259259
empty,0.0007154882154882159
11:55 AM,0.013888888888888888
11:55 M,0.003367003367003367
maxp 11:55 M
05:38 PM,0.00968013468013468
06:17 PM,0.009259259259259259
empty,0.0007154882154882159
11:55 AM,0.013888888888888888
11:55 M,0.003367003367003367
11:55 AM,0.00484006734006734
12:50 PM,0.00968013468013468
2:50 PM,0.00042087542087542086
12:50PM,0.00042087542087542086
12:55 PM,0.00505050505050505
maxp 12:55 PM
empty,0.0007154882154882159
10:54 AM,0.0009703516647961093
10:4 AM,0.00042087542087542086
10:40 AM,0.0068742985409652076
10:40 jAM,0.0007052507052507053
12:50 PM,0.00968013468013468
maxp 12:50 PM
2:50 PM,0.00042087542087542086
12:50PM,0.00042087542087542086
12:55 PM,0.00505050505050505
empty,0.0007154882154882159
10:54 AM,0.0009703516647961093
10:4 AM,0.00042087542087542086
10:40 AM,0.0068742985409652076
10:40 jAM,0.0007052507052507053
12:50 PM,0.00968013468013468
2:50 PM,0.00042087542087542086
12:50PM,0.00042087542087542086
12:55 PM,0.00505050505050505
empty,0.0007154882154882159
10:54 AM,0.0009703516647961093
10:4 AM,0.00042087542087542086
10:40 AM,0.0068742985409652076
10:40 jAM,0.0007052507052507053
maxp 10:40 jAM
12:50 PM,0.00968013468013468
2:50 PM,0.00042087542087542086
12:50PM,0.00042087542087542086
12:55 PM,0.00505050505050505
empty,0.0007154882154882159
10:54 AM,0.0009703516647961093
10:4 AM,0.00042087542087542086
10:40 AM,0.0068742985409652076
10:40 jAM,0.0007052507052507053
10:54 AM,0.0007131500187055743
07:40 AM,0.010942760942760943
0:40 AM,0.00042087542087542086
07:45 AM,0.007014590347923681
maxp 07:45 AM
07:45 M,0.00042087542087542086
07:45 AcM,0.00042087542087542086
06:57 AM,0.011363636363636364
06:45 AM,0.010942760942760943
empty,0.0007049663299663305
07:40 AM,0.010942760942760943
maxp 07:40 AM
0:40 AM,0.00042087542087542086
07:45 AM,0.007014590347923681
07:45 M,0.00042087542087542086
07:45 AcM,0.00042087542087542086
06:57 AM,0.011363636363636364
06:45 AM,0.010942760942760943
empty,0.0007049663299663305
07:40 AM,0.010942760942760943
0:40 AM,0.00042087542087542086
07:45 AM,0.007014590347923681
07:45 M,0.00042087542087542086
07:45 AcM,0.00042087542087542086
06:57 AM,0.011363636363636364
06:45 AM,0.010942760942760943
maxp 06:45 AM
empty,0.0007049663299663305
07:40 AM,0.010942760942760943
0:40 AM,0.00042087542087542086
07:45 AM,0.007014590347923681
07:45 M,0.00042087542087542086
07:45 AcM,0.00042087542087542086
06:57 AM,0.011363636363636364
maxp 06:57 AM
06:45 AM,0.010942760942760943
empty,0.0007049663299663305
06:36 PM,0.009259259259259259
07:05 PM,0.008838383838383838
maxp 07:05 PM
07:t05 PM,0.00042087542087542086
03:58 PM,0.008838383838383838
empty,0.0007049663299663305
04:00 PM,0.0013994107744107747
04:j00 PM,0.00042087542087542086
06:36 PM,0.009259259259259259
maxp 06:36 PM
07:05 PM,0.008838383838383838
07:t05 PM,0.00042087542087542086
03:58 PM,0.008838383838383838
empty,0.0007049663299663305
04:00 PM,0.0013994107744107747
04:j00 PM,0.00042087542087542086
06:36 PM,0.009259259259259259
07:05 PM,0.008838383838383838
07:t05 PM,0.00042087542087542086
03:58 PM,0.008838383838383838
empty,0.0007049663299663305
04:00 PM,0.0013994107744107747
04:j00 PM,0.00042087542087542086
maxp 04:j00 PM
06:36 PM,0.009259259259259259
07:05 PM,0.008838383838383838
07:t05 PM,0.00042087542087542086
03:58 PM,0.008838383838383838
maxp 03:58 PM
empty,0.0007049663299663305
04:00 PM,0.0013994107744107747
04:j00 PM,0.00042087542087542086
06:19 AM,0.011363636363636364
06:40 AM,0.0013444631500187055
maxp 06:40 AM
06:10 AM,0.010521885521885523
empty,0.0007049663299663305
06:1p0 AM,0.00042087542087542086
06:00 AM,0.001862597607278459
06:19 AM,0.011363636363636364
maxp 06:19 AM
06:40 AM,0.0013444631500187055
06:10 AM,0.010521885521885523
empty,0.0007049663299663305
06:1p0 AM,0.00042087542087542086
06:00 AM,0.001862597607278459
06:19 AM,0.011363636363636364
06:40 AM,0.0013444631500187055
06:10 AM,0.010521885521885523
empty,0.0007049663299663305
06:1p0 AM,0.00042087542087542086
06:00 AM,0.001862597607278459
maxp 06:00 AM
06:19 AM,0.011363636363636364
06:40 AM,0.0013444631500187055
06:10 AM,0.010521885521885523
maxp 06:10 AM
empty,0.0007049663299663305
06:1p0 AM,0.00042087542087542086
06:00 AM,0.001862597607278459
11:12 AM,0.012205387205387205
10:45 AM,0.008101851851851853
maxp 10:45 AM
07:39 AM,0.011363636363636364
07i:39 AM,0.00042087542087542086
empty,0.0007049663299663305
07:10 AM,0.0014451746379457223
07:10AM,0.00042087542087542086
11:12 AM,0.012205387205387205
maxp 11:12 AM
10:45 AM,0.008101851851851853
07:39 AM,0.011363636363636364
07i:39 AM,0.00042087542087542086
empty,0.0007049663299663305
07:10 AM,0.0014451746379457223
07:10AM,0.00042087542087542086
11:12 AM,0.012205387205387205
10:45 AM,0.008101851851851853
07:39 AM,0.011363636363636364
07i:39 AM,0.00042087542087542086
empty,0.0007049663299663305
07:10 AM,0.0014451746379457223
maxp 07:10 AM
07:10AM,0.00042087542087542086
11:12 AM,0.012205387205387205
10:45 AM,0.008101851851851853
07:39 AM,0.011363636363636364
maxp 07:39 AM
07i:39 AM,0.00042087542087542086
empty,0.0007049663299663305
07:10 AM,0.0014451746379457223
07:10AM,0.00042087542087542086
03:14 PM,0.010101010101010102
empty,0.0007470538720538726
03:30 PM,0.009259259259259259
07:31 AM,0.009259259259259259
07:10 AM,0.0014198206969291307
03:14 PM,0.010101010101010102
maxp 03:14 PM
empty,0.0007470538720538726
03:30 PM,0.009259259259259259
07:31 AM,0.009259259259259259
07:10 AM,0.0014198206969291307
03:14 PM,0.010101010101010102
empty,0.0007470538720538726
03:30 PM,0.009259259259259259
07:31 AM,0.009259259259259259
07:10 AM,0.0014198206969291307
maxp 07:10 AM
03:14 PM,0.010101010101010102
empty,0.0007470538720538726
03:30 PM,0.009259259259259259
07:31 AM,0.009259259259259259
maxp 07:31 AM
07:10 AM,0.0014198206969291307
09:32 AM,0.010101010101010102
empty,0.000736531986531987
093:2 AM,0.00042087542087542086
09:40 AM,0.0010755705200149646
maxp 09:40 AM
07:16 AM,0.011363636363636364
07:10 AM,0.0014350330615390857
09:32 AM,0.010101010101010102
maxp 09:32 AM
empty,0.000736531986531987
093:2 AM,0.00042087542087542086
09:40 AM,0.0010755705200149646
07:16 AM,0.011363636363636364
07:10 AM,0.0014350330615390857
09:32 AM,0.010101010101010102
empty,0.000736531986531987
093:2 AM,0.00042087542087542086
09:40 AM,0.0010755705200149646
07:16 AM,0.011363636363636364
07:10 AM,0.0014350330615390857
maxp 07:10 AM
09:32 AM,0.010101010101010102
empty,0.000736531986531987
093:2 AM,0.00042087542087542086
09:40 AM,0.0010755705200149646
07:16 AM,0.011363636363636364
maxp 07:16 AM
07:10 AM,0.0014350330615390857
10:29 PM,0.009259259259259259
empty,0.0007154882154882159
10:15 PM,0.001034151034151034
maxp 10:15 PM
07:14 PM,0.00968013468013468
07:00 PM,0.009259259259259259
10:29 PM,0.009259259259259259
maxp 10:29 PM
empty,0.0007154882154882159
10:15 PM,0.001034151034151034
07:14 PM,0.00968013468013468
