没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_0.25/dirty_flights_mix_0.25.csv
Running Horizon with dirty file: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_0.25/dirty_flights_mix_0.25.csv
( AA-1165-JFK-MIA , 10:04 AM ), 0.010522
maxp 09:32 AM
09:m32 AM,0.00042087542087542086
09:40 AM,0.007295173961840629
094:0 AM,0.00042087542087542086
07:16 AM,0.011363636363636364
07:10 AM,0.011002886002886004
0:10 AM,0.00042087542087542086
10:29 PM,0.00968013468013468
10:15 PM,0.00968013468013468
maxp 10:15 PM
07:14 PM,0.00968013468013468
07:00 PM,0.00968013468013468
10:29 PM,0.00968013468013468
10:15 PM,0.00968013468013468
07:14 PM,0.00968013468013468
07:00 PM,0.00968013468013468
maxp 07:00 PM
10:29 PM,0.00968013468013468
10:15 PM,0.00968013468013468
07:14 PM,0.00968013468013468
maxp 07:14 PM
07:00 PM,0.00968013468013468
10:29 PM,0.00968013468013468
maxp 10:29 PM
10:15 PM,0.00968013468013468
07:14 PM,0.00968013468013468
07:00 PM,0.00968013468013468
09:28 AM,0.00968013468013468
09:25 AM,0.00968013468013468
maxp 09:25 AM
06:54 AM,0.00968013468013468
06:40 AM,0.010241301907968575
maxp 06:40 AM
09:28 AM,0.00968013468013468
09:25 AM,0.00968013468013468
06:54 AM,0.00968013468013468
06:40 AM,0.010241301907968575
09:28 AM,0.00968013468013468
09:25 AM,0.00968013468013468
06:54 AM,0.00968013468013468
maxp 06:54 AM
06:40 AM,0.010241301907968575
09:28 AM,0.00968013468013468
maxp 09:28 AM
09:25 AM,0.00968013468013468
06:54 AM,0.00968013468013468
06:40 AM,0.010241301907968575
11:58 AM,0.009259259259259259
11:55 AM,0.0029461279461279457
maxp 11:55 AM
08:29 AM,0.009259259259259259
08:00 AM,0.0038404882154882154
maxp 08:00 AM
11:58 AM,0.009259259259259259
11:55 AM,0.0029461279461279457
08:29 AM,0.009259259259259259
08:00 AM,0.0038404882154882154
11:58 AM,0.009259259259259259
11:55 AM,0.0029461279461279457
08:29 AM,0.009259259259259259
maxp 08:29 AM
08:00 AM,0.0038404882154882154
11:58 AM,0.009259259259259259
maxp 11:58 AM
11:55 AM,0.0029461279461279457
08:29 AM,0.009259259259259259
08:00 AM,0.0038404882154882154
09:43 AM,0.011363636363636364
09:54 AM,0.011363636363636364
maxp 09:54 AM
08:42 AM,0.011363636363636364
08:41 AM,0.011363636363636364
09:43 AM,0.011363636363636364
09:54 AM,0.011363636363636364
08:42 AM,0.011363636363636364
08:41 AM,0.011363636363636364
maxp 08:41 AM
09:43 AM,0.011363636363636364
09:54 AM,0.011363636363636364
08:42 AM,0.011363636363636364
maxp 08:42 AM
08:41 AM,0.011363636363636364
09:43 AM,0.011363636363636364
maxp 09:43 AM
09:54 AM,0.011363636363636364
08:42 AM,0.011363636363636364
08:41 AM,0.011363636363636364
10:30 PM,0.022727272727272728
07:58 PM,0.010942760942760943
empty,0.00042087542087542086
07:45 PM,0.003103956228956229
10:30 PM,0.022727272727272728
07:58 PM,0.010942760942760943
empty,0.00042087542087542086
07:45 PM,0.003103956228956229
maxp 07:45 PM
10:30 PM,0.022727272727272728
07:58 PM,0.010942760942760943
empty,0.00042087542087542086
07:45 PM,0.003103956228956229
10:30 PM,0.022727272727272728
maxp 10:30 PM
07:58 PM,0.010942760942760943
empty,0.00042087542087542086
07:45 PM,0.003103956228956229
07:58 PM,0.010942760942760943
empty,0.00042087542087542086
05:17 PM,0.008838383838383838
05:05 PM,0.008838383838383838
03:27 PM,0.017676767676767676
05:17 PM,0.008838383838383838
05:05 PM,0.008838383838383838
03:27 PM,0.017676767676767676
05:17 PM,0.008838383838383838
05:05 PM,0.008838383838383838
03:27 PM,0.017676767676767676
maxp 03:27 PM
05:17 PM,0.008838383838383838
maxp 05:17 PM
05:05 PM,0.008838383838383838
03:27 PM,0.017676767676767676
03:31 PM,0.008417508417508417
02:50 PM,0.008417508417508417
11:32 AM,0.008417508417508417
11:25 AM,0.008838383838383838
03:31 PM,0.008417508417508417
02:50 PM,0.008417508417508417
11:32 AM,0.008417508417508417
11:25 AM,0.008838383838383838
maxp 11:25 AM
03:31 PM,0.008417508417508417
02:50 PM,0.008417508417508417
11:32 AM,0.008417508417508417
11:25 AM,0.008838383838383838
03:31 PM,0.008417508417508417
maxp 03:31 PM
02:50 PM,0.008417508417508417
11:32 AM,0.008417508417508417
11:25 AM,0.008838383838383838
11:40 AM,0.009259259259259259
maxp 11:40 AM
11:32 AM,0.008417508417508417
04:56 PM,0.008838383838383838
empty,0.00042087542087542086
05:25 PM,0.003630050505050505
maxp 05:25 PM
11:40 AM,0.009259259259259259
11:25 AM,0.00904882154882155
04:56 PM,0.008838383838383838
empty,0.00042087542087542086
05:25 PM,0.003630050505050505
11:40 AM,0.009259259259259259
11:25 AM,0.00904882154882155
maxp 11:25 AM
04:56 PM,0.008838383838383838
empty,0.00042087542087542086
05:25 PM,0.003630050505050505
11:40 AM,0.009259259259259259
maxp 11:40 AM
11:25 AM,0.00904882154882155
04:56 PM,0.008838383838383838
maxp 04:56 PM
empty,0.00042087542087542086
05:25 PM,0.003630050505050505
11:40 AM,0.009259259259259259
11:25 AM,0.00904882154882155
11:21 AM,0.007575757575757576
11:19 AM,0.007575757575757576
maxp 11:19 AM
10:33 AM,0.007575757575757576
10:39 AM,0.007575757575757576
11:21 AM,0.007575757575757576
11:19 AM,0.007575757575757576
10:33 AM,0.007575757575757576
10:39 AM,0.007575757575757576
maxp 10:39 AM
11:21 AM,0.007575757575757576
11:19 AM,0.007575757575757576
10:33 AM,0.007575757575757576
maxp 10:33 AM
10:39 AM,0.007575757575757576
11:21 AM,0.007575757575757576
maxp 11:21 AM
11:19 AM,0.007575757575757576
10:33 AM,0.007575757575757576
10:39 AM,0.007575757575757576
06:55 AM,0.020622895622895623
0655 AM,0.00042087542087542086
11:25 PM,0.020202020202020204
1:125 PM,0.00042087542087542086
empty,0.00042087542087542086
06:55 AM,0.020622895622895623
0655 AM,0.00042087542087542086
11:25 PM,0.020202020202020204
1:125 PM,0.00042087542087542086
maxp 1:125 PM
empty,0.00042087542087542086
06:55 AM,0.020622895622895623
0655 AM,0.00042087542087542086
11:25 PM,0.020202020202020204
maxp 11:25 PM
1:125 PM,0.00042087542087542086
empty,0.00042087542087542086
06:55 AM,0.020622895622895623
maxp 06:55 AM
0655 AM,0.00042087542087542086
11:25 PM,0.020202020202020204
1:125 PM,0.00042087542087542086
empty,0.00042087542087542086
07:17 AM,0.009259259259259259
07:17A M,0.00042087542087542086
07:23 AM,0.006453423120089786
maxp 07:23 AM
05:56 AM,0.00968013468013468
06:00 AM,0.010311447811447811
07:17 AM,0.009259259259259259
07:17A M,0.00042087542087542086
07:23 AM,0.006453423120089786
05:56 AM,0.00968013468013468
06:00 AM,0.010311447811447811
maxp 06:00 AM
07:17 AM,0.009259259259259259
07:17A M,0.00042087542087542086
07:23 AM,0.006453423120089786
05:56 AM,0.00968013468013468
maxp 05:56 AM
06:00 AM,0.010311447811447811
07:17 AM,0.009259259259259259
maxp 07:17 AM
07:17A M,0.00042087542087542086
07:23 AM,0.006453423120089786
05:56 AM,0.00968013468013468
06:00 AM,0.010311447811447811
05:26 AM,0.009259259259259259
05:35 AM,0.009259259259259259
maxp 05:35 AM
12:41 AM,0.008838383838383838
e12:41 AM,0.00042087542087542086
12:30 AM,0.006172839506172839
05:26 AM,0.009259259259259259
05:35 AM,0.009259259259259259
12:41 AM,0.008838383838383838
e12:41 AM,0.00042087542087542086
12:30 AM,0.006172839506172839
maxp 12:30 AM
05:26 AM,0.009259259259259259
05:35 AM,0.009259259259259259
12:41 AM,0.008838383838383838
maxp 12:41 AM
e12:41 AM,0.00042087542087542086
12:30 AM,0.006172839506172839
05:26 AM,0.009259259259259259
maxp 05:26 AM
05:35 AM,0.009259259259259259
12:41 AM,0.008838383838383838
e12:41 AM,0.00042087542087542086
12:30 AM,0.006172839506172839
06:28 PM,0.00968013468013468
06:46 PM,0.00968013468013468
maxp 06:46 PM
04:00 PM,0.012415824915824915
maxp 04:00 PM
06:28 PM,0.00968013468013468
06:46 PM,0.00968013468013468
04:00 PM,0.012415824915824915
06:28 PM,0.00968013468013468
06:46 PM,0.00968013468013468
04:00 PM,0.012415824915824915
06:28 PM,0.00968013468013468
maxp 06:28 PM
06:46 PM,0.00968013468013468
04:00 PM,0.012415824915824915
03:33 PM,0.009259259259259259
04:12 PM,0.011784511784511785
maxp 04:12 PM
04:00 PM,0
03:58 PM,0.009259259259259259
09:14 AM,0.008417508417508417
09:21 AM,0.008417508417508417
maxp 09:21 AM
07:29 AM,0.008417508417508417
07:35 AM,0.008417508417508417
09:14 AM,0.008417508417508417
09:21 AM,0.008417508417508417
07:29 AM,0.008417508417508417
07:35 AM,0.008417508417508417
maxp 07:35 AM
09:14 AM,0.008417508417508417
09:21 AM,0.008417508417508417
07:29 AM,0.008417508417508417
maxp 07:29 AM
07:35 AM,0.008417508417508417
09:14 AM,0.008417508417508417
maxp 09:14 AM
09:21 AM,0.008417508417508417
07:29 AM,0.008417508417508417
07:35 AM,0.008417508417508417
01:19 PM,0.008838383838383838
01:16 PM,0.008417508417508417
maxp 01:16 PM
empty,0.00042087542087542086
10:19 AM,0.008838383838383838
09:45 AM,0.008838383838383838
01:19 PM,0.008838383838383838
01:16 PM,0.008417508417508417
empty,0.00042087542087542086
10:19 AM,0.008838383838383838
09:45 AM,0.008838383838383838
01:19 PM,0.008838383838383838
01:16 PM,0.008417508417508417
empty,0.00042087542087542086
10:19 AM,0.008838383838383838
maxp 10:19 AM
09:45 AM,0.008838383838383838
01:19 PM,0.008838383838383838
maxp 01:19 PM
01:16 PM,0.008417508417508417
empty,0.00042087542087542086
10:19 AM,0.008838383838383838
09:45 AM,0.008838383838383838
01:27 PM,0.010942760942760943
12:35 PM,0.010942760942760943
maxp 12:35 PM
10:10 AM,0.010942760942760943
09:05 AM,0.010101010101010102
01:27 PM,0.010942760942760943
12:35 PM,0.010942760942760943
10:10 AM,0.010942760942760943
09:05 AM,0.010101010101010102
01:27 PM,0.010942760942760943
12:35 PM,0.010942760942760943
10:10 AM,0.010942760942760943
maxp 10:10 AM
09:05 AM,0.010101010101010102
01:27 PM,0.010942760942760943
maxp 01:27 PM
12:35 PM,0.010942760942760943
10:10 AM,0.010942760942760943
09:05 AM,0.010101010101010102
09:56 AM,0.008417508417508417
10:06 AM,0.008417508417508417
maxp 10:06 AM
08:12 AM,0.008417508417508417
08:15 AM,0.008417508417508417
09:56 AM,0.008417508417508417
10:06 AM,0.008417508417508417
08:12 AM,0.008417508417508417
08:15 AM,0.008417508417508417
maxp 08:15 AM
09:56 AM,0.008417508417508417
10:06 AM,0.008417508417508417
08:12 AM,0.008417508417508417
maxp 08:12 AM
08:15 AM,0.008417508417508417
09:56 AM,0.008417508417508417
maxp 09:56 AM
10:06 AM,0.008417508417508417
08:12 AM,0.008417508417508417
08:15 AM,0.008417508417508417
09:45 AM,0.0101010101010101
09:55 AM,0.01052188552188552
maxp 09:55 AM
07:25 AM,0.010942760942760943
empty,0.00042087542087542086
07:00 AM,0.003103956228956229
09:45 AM,0.0101010101010101
09:55 AM,0.01052188552188552
07:25 AM,0.010942760942760943
empty,0.00042087542087542086
07:00 AM,0.003103956228956229
maxp 07:00 AM
09:45 AM,0.0101010101010101
09:55 AM,0.01052188552188552
07:25 AM,0.010942760942760943
maxp 07:25 AM
empty,0.00042087542087542086
07:00 AM,0.003103956228956229
09:45 AM,0.0101010101010101
maxp 09:45 AM
09:55 AM,0.01052188552188552
07:25 AM,0.010942760942760943
empty,0.00042087542087542086
07:00 AM,0.003103956228956229
07:39 PM,0.010942760942760943
07:55 PM,0.010942760942760943
04:29 PM,0.010942760942760943
04:15 PM,0.010942760942760943
07:39 PM,0.010942760942760943
07:55 PM,0.010942760942760943
04:29 PM,0.010942760942760943
04:15 PM,0.010942760942760943
07:39 PM,0.010942760942760943
07:55 PM,0.010942760942760943
04:29 PM,0.010942760942760943
maxp 04:29 PM
04:15 PM,0.010942760942760943
07:39 PM,0.010942760942760943
maxp 07:39 PM
07:55 PM,0.010942760942760943
04:29 PM,0.010942760942760943
04:15 PM,0.010942760942760943
01:40 PM,0.007996632996632997
02:20 PM,0.007575757575757576
maxp 02:20 PM
02:i20 PM,0.00042087542087542086
10:55 AM,0.007996632996632997
10:45 AM,0.006944444444444444
01:40 PM,0.007996632996632997
02:20 PM,0.007575757575757576
02:i20 PM,0.00042087542087542086
10:55 AM,0.007996632996632997
10:45 AM,0.006944444444444444
01:40 PM,0.007996632996632997
02:20 PM,0.007575757575757576
02:i20 PM,0.00042087542087542086
10:55 AM,0.007996632996632997
maxp 10:55 AM
10:45 AM,0.006944444444444444
01:40 PM,0.007996632996632997
maxp 01:40 PM
02:20 PM,0.007575757575757576
02:i20 PM,0.00042087542087542086
10:55 AM,0.007996632996632997
10:45 AM,0.006944444444444444
07:10 PM,0.008627946127946127
07:03 PM,0.011503928170594839
maxp 07:03 PM
02:48 PM,0.008838383838383838
02:30 PM,0.0043490460157126825
07:10 PM,0.008627946127946127
07:03 PM,0.011503928170594839
02:48 PM,0.008838383838383838
02:30 PM,0.0043490460157126825
maxp 02:30 PM
07:10 PM,0.008627946127946127
07:03 PM,0.011503928170594839
02:48 PM,0.008838383838383838
maxp 02:48 PM
02:30 PM,0.0043490460157126825
07:10 PM,0.008627946127946127
maxp 07:10 PM
07:03 PM,0.011503928170594839
02:48 PM,0.008838383838383838
02:30 PM,0.0043490460157126825
11:32 AM,0.008838383838383838
11:35 AM,0.009785353535353536
maxp 11:35 AM
08:00 AM,0.003787878787878788
08:05 AM,0.0043490460157126825
11:32 AM,0.008838383838383838
11:35 AM,0.009785353535353536
08:00 AM,0.003787878787878788
08:05 AM,0.0043490460157126825
maxp 08:05 AM
11:32 AM,0.008838383838383838
11:35 AM,0.009785353535353536
08:00 AM,0.003787878787878788
08:05 AM,0.0043490460157126825
11:32 AM,0.008838383838383838
maxp 11:32 AM
11:35 AM,0.009785353535353536
08:00 AM,0.003787878787878788
08:05 AM,0.0043490460157126825
08:00 AM,0.003787878787878788
04:47 PM,0.008838383838383838
05:00 PM,0.008838383838383838
maxp 05:00 PM
02:55 PM,0.013047138047138047
04:47 PM,0.008838383838383838
05:00 PM,0.008838383838383838
02:55 PM,0.013047138047138047
04:47 PM,0.008838383838383838
05:00 PM,0.008838383838383838
02:55 PM,0.013047138047138047
maxp 02:55 PM
04:47 PM,0.008838383838383838
maxp 04:47 PM
05:00 PM,0.008838383838383838
02:55 PM,0.013047138047138047
04:09 PM,0.010942760942760943
03:50 PM,0.010521885521885523
12:12 PM,0.010942760942760943
11:50 AM,0.011083052749719416
maxp 11:50 AM
04:09 PM,0.010942760942760943
03:50 PM,0.010521885521885523
12:12 PM,0.010942760942760943
11:50 AM,0.011083052749719416
04:09 PM,0.010942760942760943
03:50 PM,0.010521885521885523
12:12 PM,0.010942760942760943
maxp 12:12 PM
11:50 AM,0.011083052749719416
04:09 PM,0.010942760942760943
maxp 04:09 PM
03:50 PM,0.010521885521885523
12:12 PM,0.010942760942760943
11:50 AM,0.011083052749719416
01:14 PM,0.009259259259259259
01:17 PM,0.007154882154882155
maxp 01:17 PM
01:17 PvM,0.00042087542087542086
01:17 MP,0.00042087542087542086
01:17 tPM,0.00042087542087542086
01:17u PM,0.00042087542087542086
1:17 PM,0.00042087542087542086
11:56 AM,0.009259259259259259
11:40 AM,0.009259259259259259
01:14 PM,0.009259259259259259
01:17 PM,0.007154882154882155
01:17 PvM,0.00042087542087542086
01:17 MP,0.00042087542087542086
01:17 tPM,0.00042087542087542086
01:17u PM,0.00042087542087542086
1:17 PM,0.00042087542087542086
11:56 AM,0.009259259259259259
11:40 AM,0.009259259259259259
01:14 PM,0.009259259259259259
01:17 PM,0.007154882154882155
01:17 PvM,0.00042087542087542086
01:17 MP,0.00042087542087542086
01:17 tPM,0.00042087542087542086
01:17u PM,0.00042087542087542086
1:17 PM,0.00042087542087542086
11:56 AM,0.009259259259259259
11:40 AM,0.009259259259259259
maxp 11:40 AM
01:14 PM,0.009259259259259259
maxp 01:14 PM
01:17 PM,0.007154882154882155
01:17 PvM,0.00042087542087542086
01:17 MP,0.00042087542087542086
01:17 tPM,0.00042087542087542086
01:17u PM,0.00042087542087542086
1:17 PM,0.00042087542087542086
11:56 AM,0.009259259259259259
11:40 AM,0.009259259259259259
09:05 AM,0.010241301907968575
09:20 AM,0.010521885521885523
maxp 09:20 AM
06:08 AM,0.011363636363636364
06:00 AM,0.010592031425364759
09:05 AM,0.010241301907968575
09:20 AM,0.010521885521885523
06:08 AM,0.011363636363636364
06:00 AM,0.010592031425364759
maxp 06:00 AM
09:05 AM,0.010241301907968575
09:20 AM,0.010521885521885523
06:08 AM,0.011363636363636364
maxp 06:08 AM
06:00 AM,0.010592031425364759
09:05 AM,0.010241301907968575
maxp 09:05 AM
09:20 AM,0.010521885521885523
06:08 AM,0.011363636363636364
06:00 AM,0.010592031425364759
05:05 PM,0.010521885521885523
04:57 PM,0.010521885521885523
maxp 04:57 PM
11:30 AM,0.010521885521885523
11:05 AM,0.010521885521885523
05:05 PM,0.010521885521885523
04:57 PM,0.010521885521885523
11:30 AM,0.010521885521885523
11:05 AM,0.010521885521885523
05:05 PM,0.010521885521885523
04:57 PM,0.010521885521885523
11:30 AM,0.010521885521885523
maxp 11:30 AM
11:05 AM,0.010521885521885523
05:05 PM,0.010521885521885523
maxp 05:05 PM
04:57 PM,0.010521885521885523
11:30 AM,0.010521885521885523
11:05 AM,0.010521885521885523
10:27 AM,0.008417508417508417
10:20 AM,0.008417508417508417
maxp 10:20 AM
06:02 AM,0.008417508417508417
06:00 AM,0.010101010101010102
10:27 AM,0.008417508417508417
10:20 AM,0.008417508417508417
06:02 AM,0.008417508417508417
06:00 AM,0.010101010101010102
maxp 06:00 AM
10:27 AM,0.008417508417508417
10:20 AM,0.008417508417508417
06:02 AM,0.008417508417508417
maxp 06:02 AM
06:00 AM,0.010101010101010102
10:27 AM,0.008417508417508417
maxp 10:27 AM
10:20 AM,0.008417508417508417
06:02 AM,0.008417508417508417
06:00 AM,0.010101010101010102
10:56 AM,0.008417508417508417
10:54 AM,0.008417508417508417
maxp 10:54 AM
08:40 AM,0.016835016835016835
10:56 AM,0.008417508417508417
10:54 AM,0.008417508417508417
08:40 AM,0.016835016835016835
10:56 AM,0.008417508417508417
10:54 AM,0.008417508417508417
08:40 AM,0.016835016835016835
maxp 08:40 AM
10:56 AM,0.008417508417508417
maxp 10:56 AM
10:54 AM,0.008417508417508417
08:40 AM,0.016835016835016835
11:56 AM,0.010942760942760943
12:10 PM,0.010942760942760943
maxp 12:10 PM
10:18 AM,0.010942760942760943
10:15 AM,0.010942760942760943
11:56 AM,0.010942760942760943
12:10 PM,0.010942760942760943
10:18 AM,0.010942760942760943
10:15 AM,0.010942760942760943
maxp 10:15 AM
11:56 AM,0.010942760942760943
12:10 PM,0.010942760942760943
10:18 AM,0.010942760942760943
maxp 10:18 AM
10:15 AM,0.010942760942760943
11:56 AM,0.010942760942760943
maxp 11:56 AM
12:10 PM,0.010942760942760943
10:18 AM,0.010942760942760943
10:15 AM,0.010942760942760943
03:30 PM,0.010521885521885523
02:35 PM,0.011047979797979798
maxp 02:35 PM
02:04 PM,0.010521885521885523
01:00 PM,0.010521885521885523
03:30 PM,0.010521885521885523
02:35 PM,0.011047979797979798
02:04 PM,0.010521885521885523
01:00 PM,0.010521885521885523
maxp 01:00 PM
03:30 PM,0.010521885521885523
02:35 PM,0.011047979797979798
02:04 PM,0.010521885521885523
maxp 02:04 PM
01:00 PM,0.010521885521885523
03:30 PM,0.010521885521885523
maxp 03:30 PM
02:35 PM,0.011047979797979798
02:04 PM,0.010521885521885523
01:00 PM,0.010521885521885523
01:30 PM,0.008838383838383838
01:39 PM,0.008838383838383838
maxp 01:39 PM
07:49 AM,0.008838383838383838
07:53 AM,0.008838383838383838
01:30 PM,0.008838383838383838
01:39 PM,0.008838383838383838
07:49 AM,0.008838383838383838
07:53 AM,0.008838383838383838
maxp 07:53 AM
01:30 PM,0.008838383838383838
01:39 PM,0.008838383838383838
07:49 AM,0.008838383838383838
maxp 07:49 AM
07:53 AM,0.008838383838383838
01:30 PM,0.008838383838383838
maxp 01:30 PM
01:39 PM,0.008838383838383838
07:49 AM,0.008838383838383838
07:53 AM,0.008838383838383838
03:21 PM,0.010101010101010102
empty,0.00042087542087542086
03:19 PM,0.00968013468013468
maxp 03:19 PM
12:35 PM,0.010521885521885523
maxp 12:35 PM
12:30 PM,0.01038159371492705
03:21 PM,0.010101010101010102
empty,0.00042087542087542086
03:19 PM,0.00968013468013468
12:35 PM,0.010521885521885523
12:30 PM,0.01038159371492705
maxp 12:30 PM
03:21 PM,0.010101010101010102
empty,0.00042087542087542086
03:19 PM,0.00968013468013468
12:35 PM,0.010521885521885523
12:30 PM,0.01038159371492705
03:21 PM,0.010101010101010102
maxp 03:21 PM
empty,0.00042087542087542086
03:19 PM,0.00968013468013468
12:35 PM,0.010521885521885523
12:30 PM,0.01038159371492705
12:35 PM,0.010521885521885523
02:10 PM,0.009259259259259259
02:1a0 PM,0.00042087542087542086
02:00 PM,0.00968013468013468
12:13 PM,0.00968013468013468
11:45 AM,0.008838383838383838
maxp 11:45 AM
02:10 PM,0.009259259259259259
02:1a0 PM,0.00042087542087542086
02:00 PM,0.00968013468013468
12:13 PM,0.00968013468013468
11:45 AM,0.008838383838383838
02:10 PM,0.009259259259259259
02:1a0 PM,0.00042087542087542086
02:00 PM,0.00968013468013468
12:13 PM,0.00968013468013468
maxp 12:13 PM
11:45 AM,0.008838383838383838
02:10 PM,0.009259259259259259
maxp 02:10 PM
02:1a0 PM,0.00042087542087542086
02:00 PM,0.00968013468013468
maxp 02:00 PM
12:13 PM,0.00968013468013468
11:45 AM,0.008838383838383838
05:42 PM,0.011363636363636364
06:15 PM,0.011363636363636364
02:26 PM,0.010942760942760943
empty,0.00042087542087542086
02:30 PM,0.004582865693976806
2:30 PM,0.00042087542087542086
05:42 PM,0.011363636363636364
06:15 PM,0.011363636363636364
02:26 PM,0.010942760942760943
empty,0.00042087542087542086
02:30 PM,0.004582865693976806
maxp 02:30 PM
2:30 PM,0.00042087542087542086
05:42 PM,0.011363636363636364
06:15 PM,0.011363636363636364
02:26 PM,0.010942760942760943
maxp 02:26 PM
empty,0.00042087542087542086
02:30 PM,0.004582865693976806
2:30 PM,0.00042087542087542086
05:42 PM,0.011363636363636364
maxp 05:42 PM
06:15 PM,0.011363636363636364
02:26 PM,0.010942760942760943
empty,0.00042087542087542086
02:30 PM,0.004582865693976806
2:30 PM,0.00042087542087542086
01:15 PM,0.010101010101010102
01:45 PM,0.00925925925925926
maxp 01:45 PM
03:11 AM,0.010101010101010102
12:00 AM,0.010101010101010102
01:15 PM,0.010101010101010102
01:45 PM,0.00925925925925926
03:11 AM,0.010101010101010102
12:00 AM,0.010101010101010102
maxp 12:00 AM
01:15 PM,0.010101010101010102
01:45 PM,0.00925925925925926
03:11 AM,0.010101010101010102
maxp 03:11 AM
12:00 AM,0.010101010101010102
01:15 PM,0.010101010101010102
maxp 01:15 PM
01:45 PM,0.00925925925925926
03:11 AM,0.010101010101010102
12:00 AM,0.010101010101010102
08:03 PM,0.008838383838383838
08:22 PM,0.008417508417508417
maxp 08:22 PM
08:22 zPM,0.00042087542087542086
05:22 PM,0.008838383838383838
05:25 PM,0.0035774410774410776
08:03 PM,0.008838383838383838
08:22 PM,0.008417508417508417
08:22 zPM,0.00042087542087542086
05:22 PM,0.008838383838383838
05:25 PM,0.0035774410774410776
08:03 PM,0.008838383838383838
08:22 PM,0.008417508417508417
08:22 zPM,0.00042087542087542086
05:22 PM,0.008838383838383838
maxp 05:22 PM
05:25 PM,0.0035774410774410776
08:03 PM,0.008838383838383838
maxp 08:03 PM
08:22 PM,0.008417508417508417
08:22 zPM,0.00042087542087542086
05:22 PM,0.008838383838383838
05:25 PM,0.0035774410774410776
09:52 PM,0.008838383838383838
08:56 PM,0.008417508417508417
maxp 08:56 PM
08:56 MP,0.00042087542087542086
08:25 PM,0.008838383838383838
07:10 PM,0.008417508417508417
empty,0.00042087542087542086
09:52 PM,0.008838383838383838
08:56 PM,0.008417508417508417
08:56 MP,0.00042087542087542086
08:25 PM,0.008838383838383838
07:10 PM,0.008417508417508417
empty,0.00042087542087542086
09:52 PM,0.008838383838383838
08:56 PM,0.008417508417508417
08:56 MP,0.00042087542087542086
08:25 PM,0.008838383838383838
maxp 08:25 PM
07:10 PM,0.008417508417508417
empty,0.00042087542087542086
09:52 PM,0.008838383838383838
maxp 09:52 PM
08:56 PM,0.008417508417508417
08:56 MP,0.00042087542087542086
08:25 PM,0.008838383838383838
07:10 PM,0.008417508417508417
empty,0.00042087542087542086
02:46 PM,0.011784511784511785
02:45 PM,0.011503928170594839
maxp 02:45 PM
11:05 AM,0.01080246913580247
11:a05 AM,0.00042087542087542086
10:40 AM,0.007891414141414142
02:46 PM,0.011784511784511785
02:45 PM,0.011503928170594839
11:05 AM,0.01080246913580247
11:a05 AM,0.00042087542087542086
10:40 AM,0.007891414141414142
02:46 PM,0.011784511784511785
02:45 PM,0.011503928170594839
11:05 AM,0.01080246913580247
11:a05 AM,0.00042087542087542086
maxp 11:a05 AM
10:40 AM,0.007891414141414142
02:46 PM,0.011784511784511785
maxp 02:46 PM
02:45 PM,0.011503928170594839
11:05 AM,0.01080246913580247
11:a05 AM,0.00042087542087542086
10:40 AM,0.007891414141414142
05:34 PM,0.008417508417508417
05:15 PM,0.008417508417508417
maxp 05:15 PM
01:32 PM,0.008417508417508417
12:57 PM,0.008417508417508417
05:34 PM,0.008417508417508417
05:15 PM,0.008417508417508417
01:32 PM,0.008417508417508417
12:57 PM,0.008417508417508417
maxp 12:57 PM
05:34 PM,0.008417508417508417
05:15 PM,0.008417508417508417
01:32 PM,0.008417508417508417
maxp 01:32 PM
12:57 PM,0.008417508417508417
05:34 PM,0.008417508417508417
maxp 05:34 PM
05:15 PM,0.008417508417508417
01:32 PM,0.008417508417508417
12:57 PM,0.008417508417508417
03:33 PM,0.00968013468013468
04:00 PM,0.00989057239057239
maxp 04:00 PM
04:00PM,0.00042087542087542086
03:36 PM,0.00968013468013468
03:35 PM,0.00968013468013468
03:33 PM,0.00968013468013468
04:00 PM,0.00989057239057239
04:00PM,0.00042087542087542086
03:36 PM,0.00968013468013468
03:35 PM,0.00968013468013468
maxp 03:35 PM
03:33 PM,0.00968013468013468
04:00 PM,0.00989057239057239
04:00PM,0.00042087542087542086
03:36 PM,0.00968013468013468
maxp 03:36 PM
03:35 PM,0.00968013468013468
03:33 PM,0.00968013468013468
maxp 03:33 PM
04:00 PM,0.00989057239057239
04:00PM,0.00042087542087542086
03:36 PM,0.00968013468013468
03:35 PM,0.00968013468013468
10:36 AM,0.010942760942760943
10:35 AM,0.010521885521885523
maxp 10:35 AM
10:v35 AM,0.00042087542087542086
07:21 AM,0.010942760942760943
07:15 AM,0.010662177328843996
empty,0.00042087542087542086
10:36 AM,0.010942760942760943
10:35 AM,0.010521885521885523
10:v35 AM,0.00042087542087542086
07:21 AM,0.010942760942760943
07:15 AM,0.010662177328843996
maxp 07:15 AM
empty,0.00042087542087542086
10:36 AM,0.010942760942760943
10:35 AM,0.010521885521885523
10:v35 AM,0.00042087542087542086
07:21 AM,0.010942760942760943
maxp 07:21 AM
07:15 AM,0.010662177328843996
empty,0.00042087542087542086
