没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_1.75/dirty_flights_mix_1.75.csv
Running Horizon with dirty file: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_1.75/dirty_flights_mix_1.75.csv
( CO-4888-IAH-DAL , 06:40 PM ), 0.018098
08:05 AM,0.0016427718040621265
maxp 08:05 AM
11:32 AM,0.008838383838383838
11:35 AM,0.009680134680134681
08:00 AM,0.0014029180695847362
08:05 AM,0.0016427718040621265
08:00 AM,0.0014029180695847362
03:43 PM,0.010521885521885523
empty,0.0011095806550352003
04:05 PM,0.001233600371531406
maxp 04:05 PM
04:5 PM,0.0005159118062343867
02:44 PM,0.011363636363636364
02:35 PM,0.008670033670033672
maxp 02:35 PM
03:43 PM,0.010521885521885523
maxp 03:43 PM
empty,0.0011095806550352003
04:05 PM,0.001233600371531406
04:5 PM,0.0005159118062343867
02:44 PM,0.011363636363636364
02:35 PM,0.008670033670033672
03:43 PM,0.010521885521885523
empty,0.0011095806550352003
04:05 PM,0.001233600371531406
04:5 PM,0.0005159118062343867
02:44 PM,0.011363636363636364
02:35 PM,0.008670033670033672
03:43 PM,0.010521885521885523
empty,0.0011095806550352003
04:05 PM,0.001233600371531406
04:5 PM,0.0005159118062343867
02:44 PM,0.011363636363636364
maxp 02:44 PM
02:35 PM,0.008670033670033672
11:06 AM,0.010942760942760943
11:35 AM,0.010206228956228957
maxp 11:35 AM
empty,0.0010968268544026118
07:r22 AM,0.00042087542087542086
07a:22 AM,0.00042087542087542086
07:22 AM,0.00968013468013468
07:15 AM,0.0017388800283537123
07:1 5AM,0.00042087542087542086
11:06 AM,0.010942760942760943
maxp 11:06 AM
11:35 AM,0.010206228956228957
empty,0.0010968268544026118
07:r22 AM,0.00042087542087542086
07a:22 AM,0.00042087542087542086
07:22 AM,0.00968013468013468
07:15 AM,0.0017388800283537123
07:1 5AM,0.00042087542087542086
11:06 AM,0.010942760942760943
11:35 AM,0.010206228956228957
empty,0.0010968268544026118
07:r22 AM,0.00042087542087542086
07a:22 AM,0.00042087542087542086
07:22 AM,0.00968013468013468
07:15 AM,0.0017388800283537123
maxp 07:15 AM
07:1 5AM,0.00042087542087542086
11:06 AM,0.010942760942760943
11:35 AM,0.010206228956228957
empty,0.0010968268544026118
07:r22 AM,0.00042087542087542086
maxp 07:r22 AM
07a:22 AM,0.00042087542087542086
07:22 AM,0.00968013468013468
maxp 07:22 AM
07:15 AM,0.0017388800283537123
07:1 5AM,0.00042087542087542086
12:29 AM,0.021885521885521887
1229 AM,0.00042087542087542086
maxp 1229 AM
12:2 AM,0.00042087542087542086
04:25 PM,0.022727272727272728
12:29 AM,0.021885521885521887
maxp 12:29 AM
1229 AM,0.00042087542087542086
12:2 AM,0.00042087542087542086
04:25 PM,0.022727272727272728
12:29 AM,0.021885521885521887
1229 AM,0.00042087542087542086
12:2 AM,0.00042087542087542086
04:25 PM,0.022727272727272728
12:29 AM,0.021885521885521887
1229 AM,0.00042087542087542086
12:2 AM,0.00042087542087542086
04:25 PM,0.022727272727272728
maxp 04:25 PM
08:45 AM,0.008838383838383838
09:43 AM,0.008417508417508417
09:43 AgM,0.00042087542087542086
maxp 09:43 AgM
07:27 AM,0.007575757575757576
d07:27 AM,0.00042087542087542086
0:27 AM,0.00042087542087542086
empty,0.0010968268544026118
07:35 AM,0.001594896331738437
08:45 AM,0.008838383838383838
maxp 08:45 AM
09:43 AM,0.008417508417508417
09:43 AgM,0.00042087542087542086
07:27 AM,0.007575757575757576
d07:27 AM,0.00042087542087542086
0:27 AM,0.00042087542087542086
empty,0.0010968268544026118
07:35 AM,0.001594896331738437
08:45 AM,0.008838383838383838
09:43 AM,0.008417508417508417
09:43 AgM,0.00042087542087542086
07:27 AM,0.007575757575757576
d07:27 AM,0.00042087542087542086
0:27 AM,0.00042087542087542086
empty,0.0010968268544026118
07:35 AM,0.001594896331738437
maxp 07:35 AM
08:45 AM,0.008838383838383838
09:43 AM,0.008417508417508417
09:43 AgM,0.00042087542087542086
07:27 AM,0.007575757575757576
maxp 07:27 AM
d07:27 AM,0.00042087542087542086
0:27 AM,0.00042087542087542086
empty,0.0010968268544026118
07:35 AM,0.001594896331738437
01:43 PM,0.010521885521885523
empty,0.0010840730537700232
02:15 PM,0.001233600371531406
maxp 02:15 PM
12:10 PM,0.0015070055392636037
maxp 12:10 PM
12:10P M,0.00042087542087542086
01:43 PM,0.010521885521885523
maxp 01:43 PM
empty,0.0010840730537700232
02:15 PM,0.001233600371531406
12:10 PM,0.0015070055392636037
12:10P M,0.00042087542087542086
01:43 PM,0.010521885521885523
empty,0.0010840730537700232
02:15 PM,0.001233600371531406
12:10 PM,0.0015070055392636037
12:10P M,0.00042087542087542086
01:43 PM,0.010521885521885523
empty,0.0010840730537700232
02:15 PM,0.001233600371531406
12:10 PM,0.0015070055392636037
12:10P M,0.00042087542087542086
maxp 12:10P M
03:13 PM,0.011784511784511785
02:35 PM,0.008670033670033672
maxp 02:35 PM
empty,0.0010968268544026118
0:35 PM,0.00042087542087542086
01:19 PM,0.010942760942760943
1:19 PM,0.00042087542087542086
0:119 PM,0.00042087542087542086
01:05 PM,0.005681818181818182
03:13 PM,0.011784511784511785
maxp 03:13 PM
02:35 PM,0.008670033670033672
empty,0.0010968268544026118
0:35 PM,0.00042087542087542086
01:19 PM,0.010942760942760943
1:19 PM,0.00042087542087542086
0:119 PM,0.00042087542087542086
01:05 PM,0.005681818181818182
03:13 PM,0.011784511784511785
02:35 PM,0.008670033670033672
empty,0.0010968268544026118
0:35 PM,0.00042087542087542086
01:19 PM,0.010942760942760943
1:19 PM,0.00042087542087542086
0:119 PM,0.00042087542087542086
01:05 PM,0.005681818181818182
maxp 01:05 PM
03:13 PM,0.011784511784511785
02:35 PM,0.008670033670033672
empty,0.0010968268544026118
0:35 PM,0.00042087542087542086
01:19 PM,0.010942760942760943
1:19 PM,0.00042087542087542086
maxp 1:19 PM
0:119 PM,0.00042087542087542086
01:05 PM,0.005681818181818182
03:14 PM,0.010101010101010102
03:30 PM,0.00968013468013468
empty,0.0010968268544026118
07:31 AM,0.009259259259259259
07:31 AoM,0.00042087542087542086
07:10 AM,0.001805494559117747
03:14 PM,0.010101010101010102
maxp 03:14 PM
03:30 PM,0.00968013468013468
empty,0.0010968268544026118
07:31 AM,0.009259259259259259
07:31 AoM,0.00042087542087542086
07:10 AM,0.001805494559117747
03:14 PM,0.010101010101010102
03:30 PM,0.00968013468013468
empty,0.0010968268544026118
07:31 AM,0.009259259259259259
07:31 AoM,0.00042087542087542086
07:10 AM,0.001805494559117747
maxp 07:10 AM
03:14 PM,0.010101010101010102
03:30 PM,0.00968013468013468
empty,0.0010968268544026118
07:31 AM,0.009259259259259259
maxp 07:31 AM
07:31 AoM,0.00042087542087542086
07:10 AM,0.001805494559117747
12:50 PM,0.010521885521885523
12:55 PM,0.00968013468013468
maxp 12:55 PM
empty,0.0011095806550352003
10:54 AM,0.00904882154882155
10:f54 AM,0.00042087542087542086
10:40 AM,0.0012626262626262627
12:50 PM,0.010521885521885523
maxp 12:50 PM
12:55 PM,0.00968013468013468
empty,0.0011095806550352003
10:54 AM,0.00904882154882155
10:f54 AM,0.00042087542087542086
10:40 AM,0.0012626262626262627
12:50 PM,0.010521885521885523
12:55 PM,0.00968013468013468
empty,0.0011095806550352003
10:54 AM,0.00904882154882155
10:f54 AM,0.00042087542087542086
10:40 AM,0.0012626262626262627
12:50 PM,0.010521885521885523
12:55 PM,0.00968013468013468
empty,0.0011095806550352003
10:54 AM,0.00904882154882155
10:f54 AM,0.00042087542087542086
maxp 10:f54 AM
10:40 AM,0.0012626262626262627
07:40 AM,0.010101010101010102
empty,0.0011095806550352003
0740 AM,0.00042087542087542086
07:45 AM,0.0012205387205387204
maxp 07:45 AM
06:57 AM,0.010521885521885523
06:57 gAM,0.00042087542087542086
0:57 AM,0.00042087542087542086
06:45 AM,0.005471380471380472
07:40 AM,0.010101010101010102
maxp 07:40 AM
empty,0.0011095806550352003
0740 AM,0.00042087542087542086
07:45 AM,0.0012205387205387204
06:57 AM,0.010521885521885523
06:57 gAM,0.00042087542087542086
0:57 AM,0.00042087542087542086
06:45 AM,0.005471380471380472
07:40 AM,0.010101010101010102
empty,0.0011095806550352003
0740 AM,0.00042087542087542086
07:45 AM,0.0012205387205387204
06:57 AM,0.010521885521885523
06:57 gAM,0.00042087542087542086
0:57 AM,0.00042087542087542086
06:45 AM,0.005471380471380472
maxp 06:45 AM
07:40 AM,0.010101010101010102
empty,0.0011095806550352003
0740 AM,0.00042087542087542086
07:45 AM,0.0012205387205387204
06:57 AM,0.010521885521885523
maxp 06:57 AM
06:57 gAM,0.00042087542087542086
0:57 AM,0.00042087542087542086
06:45 AM,0.005471380471380472
06:19 AM,0.00968013468013468
06:m19 AM,0.00042087542087542086
empty,0.0011350882563003772
06:1b9 AM,0.00042087542087542086
06:40 AM,0.0012750049514755396
maxp 06:40 AM
0:640 AM,0.00042087542087542086
06:10 AM,0.010942760942760943
06:10AM,0.00042087542087542086
06:00 AM,0.002361008458569434
06:19 AM,0.00968013468013468
maxp 06:19 AM
06:m19 AM,0.00042087542087542086
empty,0.0011350882563003772
06:1b9 AM,0.00042087542087542086
06:40 AM,0.0012750049514755396
0:640 AM,0.00042087542087542086
06:10 AM,0.010942760942760943
06:10AM,0.00042087542087542086
06:00 AM,0.002361008458569434
06:19 AM,0.00968013468013468
06:m19 AM,0.00042087542087542086
empty,0.0011350882563003772
06:1b9 AM,0.00042087542087542086
06:40 AM,0.0012750049514755396
0:640 AM,0.00042087542087542086
06:10 AM,0.010942760942760943
06:10AM,0.00042087542087542086
06:00 AM,0.002361008458569434
maxp 06:00 AM
06:19 AM,0.00968013468013468
06:m19 AM,0.00042087542087542086
empty,0.0011350882563003772
06:1b9 AM,0.00042087542087542086
06:40 AM,0.0012750049514755396
0:640 AM,0.00042087542087542086
06:10 AM,0.010942760942760943
maxp 06:10 AM
06:10AM,0.00042087542087542086
06:00 AM,0.002361008458569434
11:12 AM,0.012205387205387205
10:45 AM,0.01038159371492705
maxp 10:45 AM
1z0:45 AM,0.00042087542087542086
07:39 AM,0.011784511784511785
07:3j9 AM,0.00042087542087542086
07:10 AM,0.0018359927780217634
11:12 AM,0.012205387205387205
maxp 11:12 AM
10:45 AM,0.01038159371492705
1z0:45 AM,0.00042087542087542086
07:39 AM,0.011784511784511785
07:3j9 AM,0.00042087542087542086
07:10 AM,0.0018359927780217634
11:12 AM,0.012205387205387205
10:45 AM,0.01038159371492705
1z0:45 AM,0.00042087542087542086
07:39 AM,0.011784511784511785
07:3j9 AM,0.00042087542087542086
07:10 AM,0.0018359927780217634
maxp 07:10 AM
11:12 AM,0.012205387205387205
10:45 AM,0.01038159371492705
1z0:45 AM,0.00042087542087542086
07:39 AM,0.011784511784511785
maxp 07:39 AM
07:3j9 AM,0.00042087542087542086
07:10 AM,0.0018359927780217634
02:46 PM,0.010942760942760943
empty,0.0011095806550352003
0:246 PM,0.00042087542087542086
02:45 PM,0.0014934289127837513
maxp 02:45 PM
11:05 AM,0.007891414141414142
maxp 11:05 AM
1:05 AM,0.00042087542087542086
10:40 AM,0.001310726310726311
02:46 PM,0.010942760942760943
maxp 02:46 PM
empty,0.0011095806550352003
0:246 PM,0.00042087542087542086
02:45 PM,0.0014934289127837513
11:05 AM,0.007891414141414142
1:05 AM,0.00042087542087542086
10:40 AM,0.001310726310726311
02:46 PM,0.010942760942760943
empty,0.0011095806550352003
0:246 PM,0.00042087542087542086
02:45 PM,0.0014934289127837513
11:05 AM,0.007891414141414142
1:05 AM,0.00042087542087542086
10:40 AM,0.001310726310726311
02:46 PM,0.010942760942760943
empty,0.0011095806550352003
0:246 PM,0.00042087542087542086
02:45 PM,0.0014934289127837513
11:05 AM,0.007891414141414142
1:05 AM,0.00042087542087542086
maxp 1:05 AM
10:40 AM,0.001310726310726311
10:04 AM,0.00042087542087542086
01:04 AM,0.0012626262626262627
10:04AM,0.0012626262626262627
10i:04 AM,0.00042087542087542086
100:4 AM,0.0012626262626262627
1:04 AM,0.0008417508417508417
10:04 AdM,0.00042087542087542086
0:04 AM,0.0012626262626262627
10:04 AiM,0.00042087542087542086
10:4 AM,0.00042087542087542086
s10:04 AM,0.00042087542087542086
10:04 MA,0.00042087542087542086
10:0 4AM,0.00042087542087542086
10:0s4 AM,0.00042087542087542086
10c:04 AM,0.00042087542087542086
10:w04 AM,0.00042087542087542086
10:34 AM,0.0012378688849277086
maxp 10:34 AM
07:22 AM,0.00042087542087542086
07:2 AM,0.0008417508417508417
07:22h AM,0.00042087542087542086
empty,0.0010840730537700232
07:22A M,0.00042087542087542086
70:22 AM,0.0012626262626262627
0:22 AM,0.00042087542087542086
07:22 M,0.00042087542087542086
7:22 AM,0.0012626262626262627
07:m22 AM,0.00042087542087542086
y07:22 AM,0.00042087542087542086
07:22 MA,0.0008417508417508417
07:22 AmM,0.00042087542087542086
07:22AM,0.00042087542087542086
07:22 AjM,0.00042087542087542086
0s7:22 AM,0.00042087542087542086
07:22y AM,0.00042087542087542086
0722 AM,0.00042087542087542086
07b:22 AM,0.00042087542087542086
06:59 AM,0.0006313131313131313
6:59 AM,0.0005611672278338944
06:59 AeM,0.00042087542087542086
06:5k9 AM,0.001064567241037829
0659 AM,0.00042087542087542086
065:9 AM,0.00042087542087542086
06:9 AM,0.0005611672278338944
06:59 AfM,0.0005611672278338944
06:59 AwM,0.00042087542087542086
06:59 M,0.00042087542087542086
0:59 AM,0.0005611672278338944
b06:59 AM,0.00042087542087542086
06:5 AM,0.00042087542087542086
06:5d9 AM,0.00042087542087542086
06:59 AbM,0.00042087542087542086
06:5t9 AM,0.00042087542087542086
06d:59 AM,0.00042087542087542086
60:59 AM,0.00042087542087542086
06:59 MA,0.00042087542087542086
10:04 AM,0.00042087542087542086
maxp 10:04 AM
01:04 AM,0.0012626262626262627
maxp 01:04 AM
10:04AM,0.0012626262626262627
10i:04 AM,0.00042087542087542086
100:4 AM,0.0012626262626262627
1:04 AM,0.0008417508417508417
10:04 AdM,0.00042087542087542086
0:04 AM,0.0012626262626262627
10:04 AiM,0.00042087542087542086
10:4 AM,0.00042087542087542086
s10:04 AM,0.00042087542087542086
10:04 MA,0.00042087542087542086
10:0 4AM,0.00042087542087542086
10:0s4 AM,0.00042087542087542086
10c:04 AM,0.00042087542087542086
10:w04 AM,0.00042087542087542086
10:34 AM,0.0012378688849277086
07:22 AM,0.00042087542087542086
07:2 AM,0.0008417508417508417
07:22h AM,0.00042087542087542086
empty,0.0010840730537700232
07:22A M,0.00042087542087542086
70:22 AM,0.0012626262626262627
0:22 AM,0.00042087542087542086
07:22 M,0.00042087542087542086
7:22 AM,0.0012626262626262627
07:m22 AM,0.00042087542087542086
y07:22 AM,0.00042087542087542086
07:22 MA,0.0008417508417508417
07:22 AmM,0.00042087542087542086
07:22AM,0.00042087542087542086
07:22 AjM,0.00042087542087542086
0s7:22 AM,0.00042087542087542086
07:22y AM,0.00042087542087542086
0722 AM,0.00042087542087542086
07b:22 AM,0.00042087542087542086
06:59 AM,0.0006313131313131313
6:59 AM,0.0005611672278338944
06:59 AeM,0.00042087542087542086
06:5k9 AM,0.001064567241037829
0659 AM,0.00042087542087542086
065:9 AM,0.00042087542087542086
06:9 AM,0.0005611672278338944
06:59 AfM,0.0005611672278338944
06:59 AwM,0.00042087542087542086
06:59 M,0.00042087542087542086
0:59 AM,0.0005611672278338944
b06:59 AM,0.00042087542087542086
06:5 AM,0.00042087542087542086
06:5d9 AM,0.00042087542087542086
06:59 AbM,0.00042087542087542086
06:5t9 AM,0.00042087542087542086
06d:59 AM,0.00042087542087542086
60:59 AM,0.00042087542087542086
06:59 MA,0.00042087542087542086
10:04 AM,0.00042087542087542086
01:04 AM,0.0012626262626262627
10:04AM,0.0012626262626262627
10i:04 AM,0.00042087542087542086
100:4 AM,0.0012626262626262627
1:04 AM,0.0008417508417508417
10:04 AdM,0.00042087542087542086
0:04 AM,0.0012626262626262627
10:04 AiM,0.00042087542087542086
10:4 AM,0.00042087542087542086
s10:04 AM,0.00042087542087542086
10:04 MA,0.00042087542087542086
10:0 4AM,0.00042087542087542086
10:0s4 AM,0.00042087542087542086
10c:04 AM,0.00042087542087542086
10:w04 AM,0.00042087542087542086
10:34 AM,0.0012378688849277086
07:22 AM,0.00042087542087542086
07:2 AM,0.0008417508417508417
07:22h AM,0.00042087542087542086
empty,0.0010840730537700232
07:22A M,0.00042087542087542086
70:22 AM,0.0012626262626262627
0:22 AM,0.00042087542087542086
07:22 M,0.00042087542087542086
7:22 AM,0.0012626262626262627
07:m22 AM,0.00042087542087542086
y07:22 AM,0.00042087542087542086
07:22 MA,0.0008417508417508417
07:22 AmM,0.00042087542087542086
07:22AM,0.00042087542087542086
07:22 AjM,0.00042087542087542086
0s7:22 AM,0.00042087542087542086
07:22y AM,0.00042087542087542086
0722 AM,0.00042087542087542086
07b:22 AM,0.00042087542087542086
06:59 AM,0.0006313131313131313
maxp 06:59 AM
6:59 AM,0.0005611672278338944
06:59 AeM,0.00042087542087542086
06:5k9 AM,0.001064567241037829
maxp 06:5k9 AM
0659 AM,0.00042087542087542086
065:9 AM,0.00042087542087542086
06:9 AM,0.0005611672278338944
06:59 AfM,0.0005611672278338944
06:59 AwM,0.00042087542087542086
06:59 M,0.00042087542087542086
0:59 AM,0.0005611672278338944
b06:59 AM,0.00042087542087542086
06:5 AM,0.00042087542087542086
06:5d9 AM,0.00042087542087542086
06:59 AbM,0.00042087542087542086
06:5t9 AM,0.00042087542087542086
06d:59 AM,0.00042087542087542086
60:59 AM,0.00042087542087542086
06:59 MA,0.00042087542087542086
10:04 AM,0.00042087542087542086
01:04 AM,0.0012626262626262627
10:04AM,0.0012626262626262627
10i:04 AM,0.00042087542087542086
100:4 AM,0.0012626262626262627
1:04 AM,0.0008417508417508417
10:04 AdM,0.00042087542087542086
0:04 AM,0.0012626262626262627
10:04 AiM,0.00042087542087542086
10:4 AM,0.00042087542087542086
s10:04 AM,0.00042087542087542086
10:04 MA,0.00042087542087542086
10:0 4AM,0.00042087542087542086
10:0s4 AM,0.00042087542087542086
10c:04 AM,0.00042087542087542086
10:w04 AM,0.00042087542087542086
10:34 AM,0.0012378688849277086
07:22 AM,0.00042087542087542086
maxp 07:22 AM
07:2 AM,0.0008417508417508417
maxp 07:2 AM
07:22h AM,0.00042087542087542086
empty,0.0010840730537700232
07:22A M,0.00042087542087542086
70:22 AM,0.0012626262626262627
maxp 70:22 AM
0:22 AM,0.00042087542087542086
07:22 M,0.00042087542087542086
7:22 AM,0.0012626262626262627
07:m22 AM,0.00042087542087542086
y07:22 AM,0.00042087542087542086
07:22 MA,0.0008417508417508417
07:22 AmM,0.00042087542087542086
07:22AM,0.00042087542087542086
07:22 AjM,0.00042087542087542086
0s7:22 AM,0.00042087542087542086
07:22y AM,0.00042087542087542086
0722 AM,0.00042087542087542086
07b:22 AM,0.00042087542087542086
06:59 AM,0.0006313131313131313
6:59 AM,0.0005611672278338944
06:59 AeM,0.00042087542087542086
06:5k9 AM,0.001064567241037829
0659 AM,0.00042087542087542086
065:9 AM,0.00042087542087542086
06:9 AM,0.0005611672278338944
06:59 AfM,0.0005611672278338944
06:59 AwM,0.00042087542087542086
06:59 M,0.00042087542087542086
0:59 AM,0.0005611672278338944
b06:59 AM,0.00042087542087542086
06:5 AM,0.00042087542087542086
06:5d9 AM,0.00042087542087542086
06:59 AbM,0.00042087542087542086
06:5t9 AM,0.00042087542087542086
06d:59 AM,0.00042087542087542086
60:59 AM,0.00042087542087542086
06:59 MA,0.00042087542087542086
07:39 PM,0.010101010101010102
empty,0.0010968268544026118
n07:39 PM,0.00042087542087542086
07:55 PM,0.010521885521885523
04:29 PM,0.009259259259259259
04:29 PmM,0.00042087542087542086
0429 PM,0.00042087542087542086
04:2 PM,0.00042087542087542086
04:29 PaM,0.00042087542087542086
04:15 PM,0.010942760942760943
07:39 PM,0.010101010101010102
maxp 07:39 PM
empty,0.0010968268544026118
n07:39 PM,0.00042087542087542086
07:55 PM,0.010521885521885523
maxp 07:55 PM
04:29 PM,0.009259259259259259
04:29 PmM,0.00042087542087542086
0429 PM,0.00042087542087542086
04:2 PM,0.00042087542087542086
04:29 PaM,0.00042087542087542086
04:15 PM,0.010942760942760943
07:39 PM,0.010101010101010102
empty,0.0010968268544026118
n07:39 PM,0.00042087542087542086
07:55 PM,0.010521885521885523
04:29 PM,0.009259259259259259
04:29 PmM,0.00042087542087542086
0429 PM,0.00042087542087542086
04:2 PM,0.00042087542087542086
04:29 PaM,0.00042087542087542086
04:15 PM,0.010942760942760943
07:39 PM,0.010101010101010102
empty,0.0010968268544026118
n07:39 PM,0.00042087542087542086
07:55 PM,0.010521885521885523
04:29 PM,0.009259259259259259
maxp 04:29 PM
04:29 PmM,0.00042087542087542086
0429 PM,0.00042087542087542086
04:2 PM,0.00042087542087542086
04:29 PaM,0.00042087542087542086
04:15 PM,0.010942760942760943
maxp 04:15 PM
09:05 AM,0.009539842873176206
09:20 AM,0.009785353535353534
maxp 09:20 AM
09:20 M,0.004524410774410775
06:08 AM,0.010942760942760943
06:08o AM,0.00042087542087542086
06:00 AM,0.002361008458569434
0k6:00 AM,0.00042087542087542086
09:05 AM,0.009539842873176206
maxp 09:05 AM
09:20 AM,0.009785353535353534
09:20 M,0.004524410774410775
06:08 AM,0.010942760942760943
06:08o AM,0.00042087542087542086
06:00 AM,0.002361008458569434
0k6:00 AM,0.00042087542087542086
09:05 AM,0.009539842873176206
09:20 AM,0.009785353535353534
09:20 M,0.004524410774410775
06:08 AM,0.010942760942760943
06:08o AM,0.00042087542087542086
06:00 AM,0.002361008458569434
maxp 06:00 AM
0k6:00 AM,0.00042087542087542086
09:05 AM,0.009539842873176206
09:20 AM,0.009785353535353534
09:20 M,0.004524410774410775
06:08 AM,0.010942760942760943
maxp 06:08 AM
06:08o AM,0.00042087542087542086
06:00 AM,0.002361008458569434
0k6:00 AM,0.00042087542087542086
11c:06 AM,0.00042087542087542086
11:06 AM,0.010521885521885523
11:10 AM,0.007295173961840629
maxp 11:10 AM
07:39 AM,0.010521885521885523
07:93 AM,0.00042087542087542086
07:25 AM,0.010942760942760943
11c:06 AM,0.00042087542087542086
maxp 11c:06 AM
11:06 AM,0.010521885521885523
maxp 11:06 AM
11:10 AM,0.007295173961840629
07:39 AM,0.010521885521885523
07:93 AM,0.00042087542087542086
07:25 AM,0.010942760942760943
11c:06 AM,0.00042087542087542086
11:06 AM,0.010521885521885523
11:10 AM,0.007295173961840629
07:39 AM,0.010521885521885523
07:93 AM,0.00042087542087542086
07:25 AM,0.010942760942760943
11c:06 AM,0.00042087542087542086
11:06 AM,0.010521885521885523
11:10 AM,0.007295173961840629
07:39 AM,0.010521885521885523
maxp 07:39 AM
07:93 AM,0.00042087542087542086
07:25 AM,0.010942760942760943
maxp 07:25 AM
03:21 PM,0.00968013468013468
empty,0.0010840730537700232
03:19 PM,0.0011755485893416926
maxp 03:19 PM
12:35 PM,0.010311447811447813
maxp 12:35 PM
12:30 PM,0.010241301907968577
03:21 PM,0.00968013468013468
maxp 03:21 PM
empty,0.0010840730537700232
03:19 PM,0.0011755485893416926
12:35 PM,0.010311447811447813
12:30 PM,0.010241301907968577
03:21 PM,0.00968013468013468
empty,0.0010840730537700232
03:19 PM,0.0011755485893416926
12:35 PM,0.010311447811447813
12:30 PM,0.010241301907968577
maxp 12:30 PM
03:21 PM,0.00968013468013468
empty,0.0010840730537700232
03:19 PM,0.0011755485893416926
12:35 PM,0.010311447811447813
12:30 PM,0.010241301907968577
12:35 PM,0.010311447811447813
03:30 PM,0.010101010101010102
03:30s PM,0.00042087542087542086
02:35 PM,0.008585858585858587
maxp 02:35 PM
02:04 PM,0.010521885521885523
01:00 PM,0.010101010101010102
01:0 0PM,0.00042087542087542086
03:30 PM,0.010101010101010102
maxp 03:30 PM
03:30s PM,0.00042087542087542086
02:35 PM,0.008585858585858587
02:04 PM,0.010521885521885523
01:00 PM,0.010101010101010102
01:0 0PM,0.00042087542087542086
03:30 PM,0.010101010101010102
03:30s PM,0.00042087542087542086
02:35 PM,0.008585858585858587
02:04 PM,0.010521885521885523
01:00 PM,0.010101010101010102
maxp 01:00 PM
01:0 0PM,0.00042087542087542086
03:30 PM,0.010101010101010102
03:30s PM,0.00042087542087542086
02:35 PM,0.008585858585858587
02:04 PM,0.010521885521885523
maxp 02:04 PM
01:00 PM,0.010101010101010102
01:0 0PM,0.00042087542087542086
11:50 PM,0.021043771043771045
1z1:50 PM,0.00042087542087542086
empty,0.0010968268544026118
11:50 M,0.00042087542087542086
maxp 11:50 M
08:25 PM,0.021885521885521887
08:25PM,0.00042087542087542086
0i8:25 PM,0.00042087542087542086
11:50 PM,0.021043771043771045
maxp 11:50 PM
1z1:50 PM,0.00042087542087542086
empty,0.0010968268544026118
11:50 M,0.00042087542087542086
08:25 PM,0.021885521885521887
08:25PM,0.00042087542087542086
0i8:25 PM,0.00042087542087542086
11:50 PM,0.021043771043771045
1z1:50 PM,0.00042087542087542086
empty,0.0010968268544026118
11:50 M,0.00042087542087542086
08:25 PM,0.021885521885521887
08:25PM,0.00042087542087542086
0i8:25 PM,0.00042087542087542086
maxp 0i8:25 PM
11:50 PM,0.021043771043771045
1z1:50 PM,0.00042087542087542086
empty,0.0010968268544026118
11:50 M,0.00042087542087542086
08:25 PM,0.021885521885521887
maxp 08:25 PM
08:25PM,0.00042087542087542086
0i8:25 PM,0.00042087542087542086
04:09 PM,0.010521885521885523
empty,0.0011095806550352003
03:50 PM,0.00989057239057239
3:50 PM,0.00042087542087542086
maxp 3:50 PM
03:5t0 PM,0.00042087542087542086
12:12 PM,0.010521885521885523
11:50 AM,0.0014662756598240467
maxp 11:50 AM
04:09 PM,0.010521885521885523
maxp 04:09 PM
empty,0.0011095806550352003
03:50 PM,0.00989057239057239
3:50 PM,0.00042087542087542086
03:5t0 PM,0.00042087542087542086
12:12 PM,0.010521885521885523
11:50 AM,0.0014662756598240467
04:09 PM,0.010521885521885523
empty,0.0011095806550352003
03:50 PM,0.00989057239057239
3:50 PM,0.00042087542087542086
03:5t0 PM,0.00042087542087542086
12:12 PM,0.010521885521885523
11:50 AM,0.0014662756598240467
04:09 PM,0.010521885521885523
empty,0.0011095806550352003
03:50 PM,0.00989057239057239
3:50 PM,0.00042087542087542086
03:5t0 PM,0.00042087542087542086
12:12 PM,0.010521885521885523
maxp 12:12 PM
11:50 AM,0.0014662756598240467
03:04 PM,0.010101010101010102
02:59 PM,0.009259259259259259
maxp 02:59 PM
empty,0.0011095806550352003
11:01 AM,0.009259259259259259
1:101 AM,0.00042087542087542086
11:01 AM***,0.00042087542087542086
10:40 AM,0.0012506012506012507
03:04 PM,0.010101010101010102
maxp 03:04 PM
02:59 PM,0.009259259259259259
empty,0.0011095806550352003
11:01 AM,0.009259259259259259
1:101 AM,0.00042087542087542086
11:01 AM***,0.00042087542087542086
10:40 AM,0.0012506012506012507
03:04 PM,0.010101010101010102
02:59 PM,0.009259259259259259
empty,0.0011095806550352003
11:01 AM,0.009259259259259259
1:101 AM,0.00042087542087542086
11:01 AM***,0.00042087542087542086
10:40 AM,0.0012506012506012507
03:04 PM,0.010101010101010102
02:59 PM,0.009259259259259259
empty,0.0011095806550352003
11:01 AM,0.009259259259259259
1:101 AM,0.00042087542087542086
maxp 1:101 AM
11:01 AM***,0.00042087542087542086
10:40 AM,0.0012506012506012507
07:39 PM,0.010101010101010102
empty,0.0010968268544026118
n07:39 PM,0.00042087542087542086
