没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_1.25/dirty_flights_mix_1.25.csv
Running Horizon with dirty file: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_1.25/dirty_flights_mix_1.25.csv
( UA-2906-PHL-MCO , 06:38 PM ), 0.010101
08:23 PM,0.006734006734006734
08:23P M,0.00042087542087542086
8:23 PM,0.00042087542087542086
082:3 PM,0.00042087542087542086
08r:23 PM,0.00042087542087542086
0:23 PM,0.00042087542087542086
08c:23 PM,0.00042087542087542086
08:3 PM,0.00042087542087542086
08:23 PsM,0.00042087542087542086
08g:23 PM,0.00042087542087542086
0e8:23 PM,0.00042087542087542086
v08:23 PM,0.00042087542087542086
08:32 PM,0.00042087542087542086
08:00 PM,0.0030303030303030303
0z8:00 PM,0.00042087542087542086
08:00 MP,0.00042087542087542086
08:0 0PM,0.0005611672278338944
080:0 PM,0.00042087542087542086
8:00 PM,0.00042087542087542086
08:00PM,0.00042087542087542086
0800 PM,0.00042087542087542086
0:800 PM,0.00042087542087542086
06:34 PM,0.008838383838383838
06:44 PM,0.007996632996632997
06:44 MP,0.00042087542087542086
0644 PM,0.00042087542087542086
10:20 AM,0.008207070707070708
10:x20 AM,0.00042087542087542086
10:25 AM,0.006418350168350169
maxp 10:25 AM
06:34 PM,0.008838383838383838
06:44 PM,0.007996632996632997
06:44 MP,0.00042087542087542086
0644 PM,0.00042087542087542086
10:20 AM,0.008207070707070708
10:x20 AM,0.00042087542087542086
maxp 10:x20 AM
10:25 AM,0.006418350168350169
06:34 PM,0.008838383838383838
06:44 PM,0.007996632996632997
maxp 06:44 PM
06:44 MP,0.00042087542087542086
0644 PM,0.00042087542087542086
10:20 AM,0.008207070707070708
maxp 10:20 AM
10:x20 AM,0.00042087542087542086
10:25 AM,0.006418350168350169
06:34 PM,0.008838383838383838
maxp 06:34 PM
06:44 PM,0.007996632996632997
06:44 MP,0.00042087542087542086
0644 PM,0.00042087542087542086
10:20 AM,0.008207070707070708
10:x20 AM,0.00042087542087542086
10:25 AM,0.006418350168350169
10:47 AM,0.008838383838383838
10:31 AM,0.008838383838383838
07:05 AM,0.017676767676767676
10:47 AM,0.008838383838383838
10:31 AM,0.008838383838383838
07:05 AM,0.017676767676767676
maxp 07:05 AM
10:47 AM,0.008838383838383838
10:31 AM,0.008838383838383838
maxp 10:31 AM
07:05 AM,0.017676767676767676
10:47 AM,0.008838383838383838
maxp 10:47 AM
10:31 AM,0.008838383838383838
07:05 AM,0.017676767676767676
03:04 PM,0.010101010101010102
02:59 PM,0.00968013468013468
02:59 MP,0.00042087542087542086
11:01 AM,0.007996632996632997
empty,0.0006645401382243487
11:01 MA,0.00042087542087542086
11:01 M,0.00042087542087542086
10:40 AM,0.0017600244872972147
03:04 PM,0.010101010101010102
02:59 PM,0.00968013468013468
02:59 MP,0.00042087542087542086
11:01 AM,0.007996632996632997
empty,0.0006645401382243487
11:01 MA,0.00042087542087542086
maxp 11:01 MA
11:01 M,0.00042087542087542086
10:40 AM,0.0017600244872972147
03:04 PM,0.010101010101010102
02:59 PM,0.00968013468013468
maxp 02:59 PM
02:59 MP,0.00042087542087542086
11:01 AM,0.007996632996632997
empty,0.0006645401382243487
11:01 MA,0.00042087542087542086
11:01 M,0.00042087542087542086
10:40 AM,0.0017600244872972147
03:04 PM,0.010101010101010102
maxp 03:04 PM
02:59 PM,0.00968013468013468
02:59 MP,0.00042087542087542086
11:01 AM,0.007996632996632997
empty,0.0006645401382243487
11:01 MA,0.00042087542087542086
11:01 M,0.00042087542087542086
10:40 AM,0.0017600244872972147
04:23 PM,0.012205387205387205
04:31 PM,0.011784511784511785
empty,0.0006202374623427255
01:31 PM,0.011784511784511785
01:3 PM,0.00042087542087542086
01:33 PM,0.00813692480359147
maxp 01:33 PM
04:23 PM,0.012205387205387205
04:31 PM,0.011784511784511785
empty,0.0006202374623427255
01:31 PM,0.011784511784511785
maxp 01:31 PM
01:3 PM,0.00042087542087542086
01:33 PM,0.00813692480359147
04:23 PM,0.012205387205387205
04:31 PM,0.011784511784511785
maxp 04:31 PM
empty,0.0006202374623427255
01:31 PM,0.011784511784511785
01:3 PM,0.00042087542087542086
01:33 PM,0.00813692480359147
04:23 PM,0.012205387205387205
maxp 04:23 PM
04:31 PM,0.011784511784511785
empty,0.0006202374623427255
01:31 PM,0.011784511784511785
01:3 PM,0.00042087542087542086
01:33 PM,0.00813692480359147
04:17 PM,0.016835016835016835
04:17 MP,0.00042087542087542086
0417 PM,0.00042087542087542086
01:48 PM,0.008838383838383838
01:29 PM,0.008838383838383838
maxp 01:29 PM
04:17 PM,0.016835016835016835
04:17 MP,0.00042087542087542086
0417 PM,0.00042087542087542086
01:48 PM,0.008838383838383838
maxp 01:48 PM
01:29 PM,0.008838383838383838
04:17 PM,0.016835016835016835
04:17 MP,0.00042087542087542086
0417 PM,0.00042087542087542086
maxp 0417 PM
01:48 PM,0.008838383838383838
01:29 PM,0.008838383838383838
04:17 PM,0.016835016835016835
maxp 04:17 PM
04:17 MP,0.00042087542087542086
0417 PM,0.00042087542087542086
01:48 PM,0.008838383838383838
01:29 PM,0.008838383838383838
05:50 AM,0.01936026936026936
11:55 PM,0.01893939393939394
1:55 PM,0.00042087542087542086
05:50 AM,0.01936026936026936
11:55 PM,0.01893939393939394
maxp 11:55 PM
1:55 PM,0.00042087542087542086
05:50 AM,0.01936026936026936
11:55 PM,0.01893939393939394
1:55 PM,0.00042087542087542086
05:50 AM,0.01936026936026936
maxp 05:50 AM
11:55 PM,0.01893939393939394
1:55 PM,0.00042087542087542086
12:29 AM,0.022306397306397305
empty,0.0006202374623427255
04:25 PM,0.022727272727272728
12:29 AM,0.022306397306397305
empty,0.0006202374623427255
04:25 PM,0.022727272727272728
maxp 04:25 PM
12:29 AM,0.022306397306397305
empty,0.0006202374623427255
04:25 PM,0.022727272727272728
12:29 AM,0.022306397306397305
maxp 12:29 AM
empty,0.0006202374623427255
04:25 PM,0.022727272727272728
12:15 AM,0.021464646464646464
empty,0.0006202374623427255
09:00 PM,0.021885521885521887
12:15 AM,0.021464646464646464
empty,0.0006202374623427255
09:00 PM,0.021885521885521887
maxp 09:00 PM
12:15 AM,0.021464646464646464
empty,0.0006202374623427255
09:00 PM,0.021885521885521887
12:15 AM,0.021464646464646464
maxp 12:15 AM
empty,0.0006202374623427255
09:00 PM,0.021885521885521887
11:50 PM,0.022306397306397305
empty,0.0006202374623427255
08:25 PM,0.022727272727272728
11:50 PM,0.022306397306397305
empty,0.0006202374623427255
08:25 PM,0.022727272727272728
maxp 08:25 PM
11:50 PM,0.022306397306397305
empty,0.0006202374623427255
08:25 PM,0.022727272727272728
11:50 PM,0.022306397306397305
maxp 11:50 PM
empty,0.0006202374623427255
08:25 PM,0.022727272727272728
04:47 PM,0.008838383838383838
05:00 PM,0.008838383838383838
02:55 PM,0.013047138047138047
04:47 PM,0.008838383838383838
05:00 PM,0.008838383838383838
02:55 PM,0.013047138047138047
maxp 02:55 PM
04:47 PM,0.008838383838383838
05:00 PM,0.008838383838383838
maxp 05:00 PM
02:55 PM,0.013047138047138047
04:47 PM,0.008838383838383838
maxp 04:47 PM
05:00 PM,0.008838383838383838
02:55 PM,0.013047138047138047
10:04 AM,0.002946127946127946
10:04AM,0.0008417508417508417
10:k04 AM,0.00042087542087542086
0:04 AM,0.00042087542087542086
10:04 MA,0.0012626262626262627
10:u04 AM,0.00042087542087542086
1:004 AM,0.00042087542087542086
1:04 AM,0.00042087542087542086
1f0:04 AM,0.00042087542087542086
10:4 AM,0.0012626262626262627
10:0 AM,0.00042087542087542086
10k:04 AM,0.00042087542087542086
10:0q4 AM,0.00042087542087542086
10:04 M,0.00042087542087542086
10:34 AM,0.0013468013468013467
10:w34 AM,0.00042087542087542086
07:22 AM,0.003367003367003367
0722 AM,0.00042087542087542086
07:22AM,0.00042087542087542086
07:f22 AM,0.00042087542087542086
7:22 AM,0.0008417508417508417
0:722 AM,0.0012626262626262627
072:2 AM,0.00042087542087542086
07:22 AM***,0.00042087542087542086
a07:22 AM,0.00042087542087542086
0:22 AM,0.0008417508417508417
07:22 MA,0.00042087542087542086
07:2 AM,0.00042087542087542086
f07:22 AM,0.00042087542087542086
07:22 AuM,0.00042087542087542086
06:59 AM,0.0016835016835016834
maxp 06:59 AM
06:9 AM,0.00042087542087542086
06:g59 AM,0.00042087542087542086
06:5 9AM,0.0006313131313131313
06:59 rAM,0.00042087542087542086
0659 AM,0.0005611672278338944
60:59 AM,0.00042087542087542086
6:59 AM,0.0006313131313131313
06:95 AM,0.00042087542087542086
06:59 M,0.00042087542087542086
06:5i9 AM,0.00042087542087542086
06:59AM,0.00042087542087542086
0j6:59 AM,0.00042087542087542086
06d:59 AM,0.00042087542087542086
06:59 uAM,0.00042087542087542086
0e6:59 AM,0.00042087542087542086
06:l59 AM,0.00042087542087542086
10:04 AM,0.002946127946127946
10:04AM,0.0008417508417508417
10:k04 AM,0.00042087542087542086
0:04 AM,0.00042087542087542086
10:04 MA,0.0012626262626262627
10:u04 AM,0.00042087542087542086
1:004 AM,0.00042087542087542086
1:04 AM,0.00042087542087542086
1f0:04 AM,0.00042087542087542086
10:4 AM,0.0012626262626262627
10:0 AM,0.00042087542087542086
10k:04 AM,0.00042087542087542086
10:0q4 AM,0.00042087542087542086
10:04 M,0.00042087542087542086
10:34 AM,0.0013468013468013467
10:w34 AM,0.00042087542087542086
07:22 AM,0.003367003367003367
maxp 07:22 AM
0722 AM,0.00042087542087542086
07:22AM,0.00042087542087542086
07:f22 AM,0.00042087542087542086
7:22 AM,0.0008417508417508417
0:722 AM,0.0012626262626262627
072:2 AM,0.00042087542087542086
07:22 AM***,0.00042087542087542086
a07:22 AM,0.00042087542087542086
0:22 AM,0.0008417508417508417
07:22 MA,0.00042087542087542086
07:2 AM,0.00042087542087542086
f07:22 AM,0.00042087542087542086
07:22 AuM,0.00042087542087542086
06:59 AM,0.0016835016835016834
06:9 AM,0.00042087542087542086
06:g59 AM,0.00042087542087542086
06:5 9AM,0.0006313131313131313
06:59 rAM,0.00042087542087542086
0659 AM,0.0005611672278338944
60:59 AM,0.00042087542087542086
6:59 AM,0.0006313131313131313
06:95 AM,0.00042087542087542086
06:59 M,0.00042087542087542086
06:5i9 AM,0.00042087542087542086
06:59AM,0.00042087542087542086
0j6:59 AM,0.00042087542087542086
06d:59 AM,0.00042087542087542086
06:59 uAM,0.00042087542087542086
0e6:59 AM,0.00042087542087542086
06:l59 AM,0.00042087542087542086
10:04 AM,0.002946127946127946
10:04AM,0.0008417508417508417
10:k04 AM,0.00042087542087542086
0:04 AM,0.00042087542087542086
10:04 MA,0.0012626262626262627
10:u04 AM,0.00042087542087542086
1:004 AM,0.00042087542087542086
1:04 AM,0.00042087542087542086
1f0:04 AM,0.00042087542087542086
10:4 AM,0.0012626262626262627
10:0 AM,0.00042087542087542086
10k:04 AM,0.00042087542087542086
10:0q4 AM,0.00042087542087542086
10:04 M,0.00042087542087542086
10:34 AM,0.0013468013468013467
maxp 10:34 AM
10:w34 AM,0.00042087542087542086
07:22 AM,0.003367003367003367
0722 AM,0.00042087542087542086
07:22AM,0.00042087542087542086
07:f22 AM,0.00042087542087542086
7:22 AM,0.0008417508417508417
0:722 AM,0.0012626262626262627
072:2 AM,0.00042087542087542086
07:22 AM***,0.00042087542087542086
a07:22 AM,0.00042087542087542086
0:22 AM,0.0008417508417508417
07:22 MA,0.00042087542087542086
07:2 AM,0.00042087542087542086
f07:22 AM,0.00042087542087542086
07:22 AuM,0.00042087542087542086
06:59 AM,0.0016835016835016834
06:9 AM,0.00042087542087542086
06:g59 AM,0.00042087542087542086
06:5 9AM,0.0006313131313131313
06:59 rAM,0.00042087542087542086
0659 AM,0.0005611672278338944
60:59 AM,0.00042087542087542086
6:59 AM,0.0006313131313131313
06:95 AM,0.00042087542087542086
06:59 M,0.00042087542087542086
06:5i9 AM,0.00042087542087542086
06:59AM,0.00042087542087542086
0j6:59 AM,0.00042087542087542086
06d:59 AM,0.00042087542087542086
06:59 uAM,0.00042087542087542086
0e6:59 AM,0.00042087542087542086
06:l59 AM,0.00042087542087542086
10:04 AM,0.002946127946127946
maxp 10:04 AM
10:04AM,0.0008417508417508417
10:k04 AM,0.00042087542087542086
0:04 AM,0.00042087542087542086
10:04 MA,0.0012626262626262627
10:u04 AM,0.00042087542087542086
1:004 AM,0.00042087542087542086
1:04 AM,0.00042087542087542086
1f0:04 AM,0.00042087542087542086
10:4 AM,0.0012626262626262627
10:0 AM,0.00042087542087542086
10k:04 AM,0.00042087542087542086
10:0q4 AM,0.00042087542087542086
10:04 M,0.00042087542087542086
10:34 AM,0.0013468013468013467
10:w34 AM,0.00042087542087542086
07:22 AM,0.003367003367003367
0722 AM,0.00042087542087542086
07:22AM,0.00042087542087542086
07:f22 AM,0.00042087542087542086
7:22 AM,0.0008417508417508417
0:722 AM,0.0012626262626262627
072:2 AM,0.00042087542087542086
07:22 AM***,0.00042087542087542086
a07:22 AM,0.00042087542087542086
0:22 AM,0.0008417508417508417
07:22 MA,0.00042087542087542086
07:2 AM,0.00042087542087542086
f07:22 AM,0.00042087542087542086
07:22 AuM,0.00042087542087542086
06:59 AM,0.0016835016835016834
06:9 AM,0.00042087542087542086
06:g59 AM,0.00042087542087542086
06:5 9AM,0.0006313131313131313
06:59 rAM,0.00042087542087542086
0659 AM,0.0005611672278338944
60:59 AM,0.00042087542087542086
6:59 AM,0.0006313131313131313
06:95 AM,0.00042087542087542086
06:59 M,0.00042087542087542086
06:5i9 AM,0.00042087542087542086
06:59AM,0.00042087542087542086
0j6:59 AM,0.00042087542087542086
06d:59 AM,0.00042087542087542086
06:59 uAM,0.00042087542087542086
0e6:59 AM,0.00042087542087542086
06:l59 AM,0.00042087542087542086
11:44 AM,0.010521885521885523
empty,0.0006423888002835371
11:4j4 AM,0.00042087542087542086
11:50 AM,0.0020642937309603973
08:51 AM,0.010942760942760943
08:35 AM,0.001970462197734925
maxp 08:35 AM
11:44 AM,0.010521885521885523
empty,0.0006423888002835371
11:4j4 AM,0.00042087542087542086
11:50 AM,0.0020642937309603973
08:51 AM,0.010942760942760943
maxp 08:51 AM
08:35 AM,0.001970462197734925
11:44 AM,0.010521885521885523
empty,0.0006423888002835371
11:4j4 AM,0.00042087542087542086
11:50 AM,0.0020642937309603973
maxp 11:50 AM
08:51 AM,0.010942760942760943
08:35 AM,0.001970462197734925
11:44 AM,0.010521885521885523
maxp 11:44 AM
empty,0.0006423888002835371
11:4j4 AM,0.00042087542087542086
11:50 AM,0.0020642937309603973
08:51 AM,0.010942760942760943
08:35 AM,0.001970462197734925
05:42 PM,0.010521885521885523
05:42 M,0.00042087542087542086
empty,0.0006423888002835371
06:15 PM,0.010521885521885523
0:15 PM,0.00042087542087542086
02:26 PM,0.011363636363636364
02:30 PM,0.007996632996632998
maxp 02:30 PM
05:42 PM,0.010521885521885523
05:42 M,0.00042087542087542086
empty,0.0006423888002835371
06:15 PM,0.010521885521885523
0:15 PM,0.00042087542087542086
02:26 PM,0.011363636363636364
maxp 02:26 PM
02:30 PM,0.007996632996632998
05:42 PM,0.010521885521885523
05:42 M,0.00042087542087542086
empty,0.0006423888002835371
06:15 PM,0.010521885521885523
0:15 PM,0.00042087542087542086
maxp 0:15 PM
02:26 PM,0.011363636363636364
02:30 PM,0.007996632996632998
05:42 PM,0.010521885521885523
maxp 05:42 PM
05:42 M,0.00042087542087542086
empty,0.0006423888002835371
06:15 PM,0.010521885521885523
0:15 PM,0.00042087542087542086
02:26 PM,0.011363636363636364
02:30 PM,0.007996632996632998
09:13 AM,0.009259259259259259
0913 AM,0.00042087542087542086
09:24 AM,0.006172839506172839
empty,0.0006202374623427255
08:26 AM,0.00968013468013468
08:29 AM,0.00968013468013468
09:13 AM,0.009259259259259259
0913 AM,0.00042087542087542086
09:24 AM,0.006172839506172839
empty,0.0006202374623427255
08:26 AM,0.00968013468013468
maxp 08:26 AM
08:29 AM,0.00968013468013468
09:13 AM,0.009259259259259259
0913 AM,0.00042087542087542086
09:24 AM,0.006172839506172839
maxp 09:24 AM
empty,0.0006202374623427255
08:26 AM,0.00968013468013468
08:29 AM,0.00968013468013468
09:13 AM,0.009259259259259259
maxp 09:13 AM
0913 AM,0.00042087542087542086
09:24 AM,0.006172839506172839
empty,0.0006202374623427255
08:26 AM,0.00968013468013468
08:29 AM,0.00968013468013468
04:59 PM,0.009259259259259259
04:48 PM,0.009259259259259259
03:01 PM,0.008838383838383838
empty,0.0006202374623427255
02:53 PM,0.0014229597562930895
maxp 02:53 PM
04:59 PM,0.009259259259259259
04:48 PM,0.009259259259259259
03:01 PM,0.008838383838383838
maxp 03:01 PM
empty,0.0006202374623427255
02:53 PM,0.0014229597562930895
04:59 PM,0.009259259259259259
04:48 PM,0.009259259259259259
maxp 04:48 PM
03:01 PM,0.008838383838383838
empty,0.0006202374623427255
02:53 PM,0.0014229597562930895
04:59 PM,0.009259259259259259
maxp 04:59 PM
04:48 PM,0.009259259259259259
03:01 PM,0.008838383838383838
empty,0.0006202374623427255
02:53 PM,0.0014229597562930895
05:11 AM,0.020202020202020204
11:08 PM,0.01936026936026936
1:108 PM,0.00042087542087542086
11:08q PM,0.00042087542087542086
maxp 11:08q PM
05:11 AM,0.020202020202020204
11:08 PM,0.01936026936026936
maxp 11:08 PM
1:108 PM,0.00042087542087542086
11:08q PM,0.00042087542087542086
05:11 AM,0.020202020202020204
11:08 PM,0.01936026936026936
1:108 PM,0.00042087542087542086
11:08q PM,0.00042087542087542086
05:11 AM,0.020202020202020204
maxp 05:11 AM
11:08 PM,0.01936026936026936
1:108 PM,0.00042087542087542086
11:08q PM,0.00042087542087542086
06:40 PM,0.0180976430976431
empty,0.0006202374623427255
05:30 PM,0.017676767676767676
05t:30 PM,0.00042087542087542086
t05:30 PM,0.00042087542087542086
maxp t05:30 PM
06:40 PM,0.0180976430976431
empty,0.0006202374623427255
05:30 PM,0.017676767676767676
maxp 05:30 PM
05t:30 PM,0.00042087542087542086
t05:30 PM,0.00042087542087542086
06:40 PM,0.0180976430976431
empty,0.0006202374623427255
05:30 PM,0.017676767676767676
05t:30 PM,0.00042087542087542086
t05:30 PM,0.00042087542087542086
06:40 PM,0.0180976430976431
maxp 06:40 PM
empty,0.0006202374623427255
05:30 PM,0.017676767676767676
05t:30 PM,0.00042087542087542086
t05:30 PM,0.00042087542087542086
02:00 PM,0.008838383838383838
01:40 PM,0.008838383838383838
11:15 AM,0.016414141414141416
11:1n5 AM,0.00042087542087542086
1:15 AM,0.0008417508417508417
02:00 PM,0.008838383838383838
01:40 PM,0.008838383838383838
11:15 AM,0.016414141414141416
maxp 11:15 AM
11:1n5 AM,0.00042087542087542086
1:15 AM,0.0008417508417508417
02:00 PM,0.008838383838383838
01:40 PM,0.008838383838383838
11:15 AM,0.016414141414141416
11:1n5 AM,0.00042087542087542086
1:15 AM,0.0008417508417508417
02:00 PM,0.008838383838383838
maxp 02:00 PM
01:40 PM,0.008838383838383838
11:15 AM,0.016414141414141416
11:1n5 AM,0.00042087542087542086
1:15 AM,0.0008417508417508417
09:20 PM,0.020202020202020204
empty,0.0006202374623427255
08:39 PM,0.00968013468013468
08:20 PM,0.0015031265031265032
maxp 08:20 PM
09:20 PM,0.020202020202020204
empty,0.0006202374623427255
08:39 PM,0.00968013468013468
maxp 08:39 PM
08:20 PM,0.0015031265031265032
09:20 PM,0.020202020202020204
empty,0.0006202374623427255
08:39 PM,0.00968013468013468
08:20 PM,0.0015031265031265032
09:20 PM,0.020202020202020204
maxp 09:20 PM
empty,0.0006202374623427255
08:39 PM,0.00968013468013468
08:20 PM,0.0015031265031265032
04:44 PM,0.008417508417508417
04:53 PM,0.007996632996632997
0453 PM,0.00042087542087542086
02:55 PM,0.012626262626262626
04:44 PM,0.008417508417508417
04:53 PM,0.007996632996632997
0453 PM,0.00042087542087542086
02:55 PM,0.012626262626262626
maxp 02:55 PM
04:44 PM,0.008417508417508417
04:53 PM,0.007996632996632997
maxp 04:53 PM
0453 PM,0.00042087542087542086
02:55 PM,0.012626262626262626
04:44 PM,0.008417508417508417
maxp 04:44 PM
04:53 PM,0.007996632996632997
0453 PM,0.00042087542087542086
02:55 PM,0.012626262626262626
07:10 PM,0.008207070707070708
empty,0.0006202374623427255
07:03 PM,0.0021675084175084174
02:48 PM,0.007996632996632997
02:48 MP,0.00042087542087542086
02:30 PM,0.0074074074074074086
maxp 02:30 PM
07:10 PM,0.008207070707070708
empty,0.0006202374623427255
07:03 PM,0.0021675084175084174
02:48 PM,0.007996632996632997
maxp 02:48 PM
02:48 MP,0.00042087542087542086
02:30 PM,0.0074074074074074086
07:10 PM,0.008207070707070708
empty,0.0006202374623427255
07:03 PM,0.0021675084175084174
maxp 07:03 PM
02:48 PM,0.007996632996632997
02:48 MP,0.00042087542087542086
02:30 PM,0.0074074074074074086
07:10 PM,0.008207070707070708
maxp 07:10 PM
empty,0.0006202374623427255
07:03 PM,0.0021675084175084174
02:48 PM,0.007996632996632997
02:48 MP,0.00042087542087542086
02:30 PM,0.0074074074074074086
03:43 PM,0.011363636363636364
04:05 PM,0.010942760942760943
4:05 PM,0.00042087542087542086
02:44 PM,0.010942760942760943
02:h44 PM,0.00042087542087542086
02:35 PM,0.002378861074513248
03:43 PM,0.011363636363636364
04:05 PM,0.010942760942760943
4:05 PM,0.00042087542087542086
02:44 PM,0.010942760942760943
maxp 02:44 PM
02:h44 PM,0.00042087542087542086
02:35 PM,0.002378861074513248
03:43 PM,0.011363636363636364
04:05 PM,0.010942760942760943
maxp 04:05 PM
4:05 PM,0.00042087542087542086
02:44 PM,0.010942760942760943
02:h44 PM,0.00042087542087542086
02:35 PM,0.002378861074513248
03:43 PM,0.011363636363636364
maxp 03:43 PM
04:05 PM,0.010942760942760943
4:05 PM,0.00042087542087542086
02:44 PM,0.010942760942760943
02:h44 PM,0.00042087542087542086
02:35 PM,0.002378861074513248
05:43 PM,0.010521885521885523
05:55 PM,0.010521885521885523
03:27 PM,0.010521885521885523
02:55 PM,0.008838383838383838
empty,0.0006423888002835371
20:55 PM,0.00042087542087542086
maxp 20:55 PM
05:43 PM,0.010521885521885523
05:55 PM,0.010521885521885523
03:27 PM,0.010521885521885523
maxp 03:27 PM
02:55 PM,0.008838383838383838
empty,0.0006423888002835371
20:55 PM,0.00042087542087542086
05:43 PM,0.010521885521885523
05:55 PM,0.010521885521885523
maxp 05:55 PM
03:27 PM,0.010521885521885523
02:55 PM,0.008838383838383838
empty,0.0006423888002835371
20:55 PM,0.00042087542087542086
05:43 PM,0.010521885521885523
maxp 05:43 PM
05:55 PM,0.010521885521885523
03:27 PM,0.010521885521885523
02:55 PM,0.008838383838383838
empty,0.0006423888002835371
20:55 PM,0.00042087542087542086
11:06 AM,0.010521885521885523
empty,0.0006423888002835371
11:35 AM,0.002238292011019284
1:35 AM,0.00042087542087542086
07:22 AM,0.010521885521885523
07:15 AM,0.0019513314967860426
maxp 07:15 AM
07:1 AM,0.00042087542087542086
11:06 AM,0.010521885521885523
empty,0.0006423888002835371
11:35 AM,0.002238292011019284
1:35 AM,0.00042087542087542086
07:22 AM,0.010521885521885523
maxp 07:22 AM
07:15 AM,0.0019513314967860426
07:1 AM,0.00042087542087542086
11:06 AM,0.010521885521885523
empty,0.0006423888002835371
11:35 AM,0.002238292011019284
maxp 11:35 AM
1:35 AM,0.00042087542087542086
07:22 AM,0.010521885521885523
07:15 AM,0.0019513314967860426
07:1 AM,0.00042087542087542086
11:06 AM,0.010521885521885523
maxp 11:06 AM
empty,0.0006423888002835371
11:35 AM,0.002238292011019284
1:35 AM,0.00042087542087542086
07:22 AM,0.010521885521885523
07:15 AM,0.0019513314967860426
07:1 AM,0.00042087542087542086
01:43 PM,0.010942760942760943
02:15 PM,0.010101010101010102
02:15 M,0.00042087542087542086
empty,0.0007088428141059719
12:10 PM,0.0021708311181995394
01:43 PM,0.010942760942760943
02:15 PM,0.010101010101010102
02:15 M,0.00042087542087542086
empty,0.0007088428141059719
12:10 PM,0.0021708311181995394
01:43 PM,0.010942760942760943
02:15 PM,0.010101010101010102
maxp 02:15 PM
02:15 M,0.00042087542087542086
empty,0.0007088428141059719
12:10 PM,0.0021708311181995394
01:43 PM,0.010942760942760943
maxp 01:43 PM
02:15 PM,0.010101010101010102
02:15 M,0.00042087542087542086
empty,0.0007088428141059719
12:10 PM,0.0021708311181995394
11:56 AM,0.010942760942760943
empty,0.0005941770647652999
12:10 PM,0
03:13 PM,0.010942760942760943
empty,0.0006423888002835371
02:35 PM,0.0023971600058556577
01:19 PM,0.011784511784511785
01:05 PM,0.011784511784511785
maxp 01:05 PM
03:13 PM,0.010942760942760943
empty,0.0006423888002835371
02:35 PM,0.0023971600058556577
01:19 PM,0.011784511784511785
01:05 PM,0.011784511784511785
03:13 PM,0.010942760942760943
empty,0.0006423888002835371
02:35 PM,0.0023971600058556577
maxp 02:35 PM
01:19 PM,0.011784511784511785
01:05 PM,0.011784511784511785
03:13 PM,0.010942760942760943
maxp 03:13 PM
empty,0.0006423888002835371
02:35 PM,0.0023971600058556577
01:19 PM,0.011784511784511785
maxp 01:19 PM
01:05 PM,0.011784511784511785
01:19 PM,0.011784511784511785
01:30 PM,0.008417508417508417
empty,0.0006202374623427255
01:39 PM,0.0014398369661527556
07:49 AM,0.008838383838383838
07:53 AM,0.008838383838383838
maxp 07:53 AM
01:30 PM,0.008417508417508417
empty,0.0006202374623427255
01:39 PM,0.0014398369661527556
07:49 AM,0.008838383838383838
maxp 07:49 AM
07:53 AM,0.008838383838383838
01:30 PM,0.008417508417508417
empty,0.0006202374623427255
01:39 PM,0.0014398369661527556
maxp 01:39 PM
07:49 AM,0.008838383838383838
07:53 AM,0.008838383838383838
01:30 PM,0.008417508417508417
maxp 01:30 PM
empty,0.0006202374623427255
01:39 PM,0.0014398369661527556
07:49 AM,0.008838383838383838
07:53 AM,0.008838383838383838
10:16 AM,0.009259259259259259
10:40 AM,0.0017026323844505664
10:40AM,0.00042087542087542086
08:56 AM,0.009259259259259259
08:35 AM,0.001874808692990511
maxp 08:35 AM
10:16 AM,0.009259259259259259
10:40 AM,0.0017026323844505664
10:40AM,0.00042087542087542086
08:56 AM,0.009259259259259259
maxp 08:56 AM
08:35 AM,0.001874808692990511
10:16 AM,0.009259259259259259
10:40 AM,0.0017026323844505664
maxp 10:40 AM
10:40AM,0.00042087542087542086
08:56 AM,0.009259259259259259
08:35 AM,0.001874808692990511
10:16 AM,0.009259259259259259
maxp 10:16 AM
10:40 AM,0.0017026323844505664
10:40AM,0.00042087542087542086
08:56 AM,0.009259259259259259
08:35 AM,0.001874808692990511
06:43 PM,0.010942760942760943
06:30 PM,0.00163919900762006
empty,0.0006423888002835371
03:36 PM,0.010101010101010102
03:36 MP,0.00042087542087542086
03:05 PM,0.0015113253749617387
maxp 03:05 PM
06:43 PM,0.010942760942760943
06:30 PM,0.00163919900762006
empty,0.0006423888002835371
03:36 PM,0.010101010101010102
maxp 03:36 PM
03:36 MP,0.00042087542087542086
03:05 PM,0.0015113253749617387
06:43 PM,0.010942760942760943
06:30 PM,0.00163919900762006
maxp 06:30 PM
empty,0.0006423888002835371
03:36 PM,0.010101010101010102
03:36 MP,0.00042087542087542086
03:05 PM,0.0015113253749617387
06:43 PM,0.010942760942760943
maxp 06:43 PM
06:30 PM,0.00163919900762006
empty,0.0006423888002835371
03:36 PM,0.010101010101010102
03:36 MP,0.00042087542087542086
03:05 PM,0.0015113253749617387
06:15 PM,0.010521885521885523
06:15PM,0.00042087542087542086
