没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_0.5/dirty_flights_mix_0.5.csv
Running Horizon with dirty file: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_0.5/dirty_flights_mix_0.5.csv
( UA-2704-DTW-PHX , 02:00 PM ), 0.008838
06:59AM,0.00042087542087542086
06:e59 AM,0.00042087542087542086
06:59A M,0.00042087542087542086
0659 AM,0.0008417508417508417
065:9 AM,0.00042087542087542086
06:59 M,0.00042087542087542086
10:04 AM,0.010101010101010102
maxp 10:04 AM
01:04 AM,0.00042087542087542086
10:34 AM,0.007014590347923681
07:22 AM,0.010521885521885523
06:59 AM,0.005471380471380472
06:5b9 AM,0.00042087542087542086
06:5 AM,0.0008417508417508417
06:5 9AM,0.00042087542087542086
06:59 AnM,0.00042087542087542086
06:59AM,0.00042087542087542086
06:e59 AM,0.00042087542087542086
06:59A M,0.00042087542087542086
0659 AM,0.0008417508417508417
065:9 AM,0.00042087542087542086
06:59 M,0.00042087542087542086
11:44 AM,0.011363636363636364
11:50 AM,0.003367003367003367
08:51 AM,0.010942760942760943
08:1 AM,0.00042087542087542086
08:35 AM,0.007996632996632997
maxp 08:35 AM
11:44 AM,0.011363636363636364
11:50 AM,0.003367003367003367
08:51 AM,0.010942760942760943
maxp 08:51 AM
08:1 AM,0.00042087542087542086
08:35 AM,0.007996632996632997
11:44 AM,0.011363636363636364
11:50 AM,0.003367003367003367
maxp 11:50 AM
08:51 AM,0.010942760942760943
08:1 AM,0.00042087542087542086
08:35 AM,0.007996632996632997
11:44 AM,0.011363636363636364
maxp 11:44 AM
11:50 AM,0.003367003367003367
08:51 AM,0.010942760942760943
08:1 AM,0.00042087542087542086
08:35 AM,0.007996632996632997
09:13 AM,0.00968013468013468
09:24 AM,0.00968013468013468
08:26 AM,0.00968013468013468
08:29 AM,0.00968013468013468
09:13 AM,0.00968013468013468
09:24 AM,0.00968013468013468
08:26 AM,0.00968013468013468
maxp 08:26 AM
08:29 AM,0.00968013468013468
09:13 AM,0.00968013468013468
09:24 AM,0.00968013468013468
maxp 09:24 AM
08:26 AM,0.00968013468013468
08:29 AM,0.00968013468013468
09:13 AM,0.00968013468013468
maxp 09:13 AM
09:24 AM,0.00968013468013468
08:26 AM,0.00968013468013468
08:29 AM,0.00968013468013468
03:50 PM,0.01430976430976431
01:30 PM,0.018518518518518517
03:50 PM,0.01430976430976431
01:30 PM,0.018518518518518517
03:50 PM,0.01430976430976431
01:30 PM,0.018518518518518517
03:50 PM,0.01430976430976431
maxp 03:50 PM
01:30 PM,0.018518518518518517
maxp 01:30 PM
01:30 PM,0
04:59 PM,0.009259259259259259
04:48 PM,0.009259259259259259
03:01 PM,0.009259259259259259
02:53 PM,0.009259259259259259
maxp 02:53 PM
04:59 PM,0.009259259259259259
04:48 PM,0.009259259259259259
03:01 PM,0.009259259259259259
maxp 03:01 PM
02:53 PM,0.009259259259259259
04:59 PM,0.009259259259259259
04:48 PM,0.009259259259259259
maxp 04:48 PM
03:01 PM,0.009259259259259259
02:53 PM,0.009259259259259259
04:59 PM,0.009259259259259259
maxp 04:59 PM
04:48 PM,0.009259259259259259
03:01 PM,0.009259259259259259
02:53 PM,0.009259259259259259
08:45 AM,0.008838383838383838
09:43 AM,0.008838383838383838
07:27 AM,0.008838383838383838
07:35 AM,0.008698092031425365
maxp 07:35 AM
08:45 AM,0.008838383838383838
09:43 AM,0.008838383838383838
07:27 AM,0.008838383838383838
maxp 07:27 AM
07:35 AM,0.008698092031425365
08:45 AM,0.008838383838383838
09:43 AM,0.008838383838383838
07:27 AM,0.008838383838383838
07:35 AM,0.008698092031425365
08:45 AM,0.008838383838383838
maxp 08:45 AM
09:43 AM,0.008838383838383838
07:27 AM,0.008838383838383838
07:35 AM,0.008698092031425365
05:11 AM,0.020202020202020204
11:08 PM,0.020202020202020204
05:11 AM,0.020202020202020204
11:08 PM,0.020202020202020204
maxp 11:08 PM
05:11 AM,0.020202020202020204
11:08 PM,0.020202020202020204
05:11 AM,0.020202020202020204
maxp 05:11 AM
11:08 PM,0.020202020202020204
06:40 PM,0.0180976430976431
empty,0.0004629629629629629
05:30 PM,0.018518518518518517
06:40 PM,0.0180976430976431
empty,0.0004629629629629629
05:30 PM,0.018518518518518517
maxp 05:30 PM
06:40 PM,0.0180976430976431
empty,0.0004629629629629629
05:30 PM,0.018518518518518517
06:40 PM,0.0180976430976431
maxp 06:40 PM
empty,0.0004629629629629629
05:30 PM,0.018518518518518517
08:02 AM,0.007575757575757576
08:27 AM,0.007575757575757576
01:32 PM,0.007575757575757576
01:45 PM,0.008277216610549943
08:02 AM,0.007575757575757576
08:27 AM,0.007575757575757576
01:32 PM,0.007575757575757576
maxp 01:32 PM
01:45 PM,0.008277216610549943
08:02 AM,0.007575757575757576
08:27 AM,0.007575757575757576
maxp 08:27 AM
01:32 PM,0.007575757575757576
01:45 PM,0.008277216610549943
maxp 01:45 PM
08:02 AM,0.007575757575757576
maxp 08:02 AM
08:27 AM,0.007575757575757576
01:32 PM,0.007575757575757576
01:45 PM,0.008277216610549943
02:00 PM,0.008838383838383838
01:40 PM,0.008838383838383838
11:15 AM,0.017255892255892257
11:15 AM***,0.00042087542087542086
02:00 PM,0.008838383838383838
01:40 PM,0.008838383838383838
11:15 AM,0.017255892255892257
maxp 11:15 AM
11:15 AM***,0.00042087542087542086
02:00 PM,0.008838383838383838
01:40 PM,0.008838383838383838
11:15 AM,0.017255892255892257
11:15 AM***,0.00042087542087542086
02:00 PM,0.008838383838383838
maxp 02:00 PM
01:40 PM,0.008838383838383838
11:15 AM,0.017255892255892257
11:15 AM***,0.00042087542087542086
09:20 PM,0.01978114478114478
empty,0.0004629629629629629
08:39 PM,0.010101010101010102
08:20 PM,0.00968013468013468
maxp 08:20 PM
08:2 PM,0.00042087542087542086
09:20 PM,0.01978114478114478
empty,0.0004629629629629629
08:39 PM,0.010101010101010102
maxp 08:39 PM
08:20 PM,0.00968013468013468
08:2 PM,0.00042087542087542086
09:20 PM,0.01978114478114478
empty,0.0004629629629629629
08:39 PM,0.010101010101010102
08:20 PM,0.00968013468013468
08:2 PM,0.00042087542087542086
09:20 PM,0.01978114478114478
maxp 09:20 PM
empty,0.0004629629629629629
08:39 PM,0.010101010101010102
08:20 PM,0.00968013468013468
08:2 PM,0.00042087542087542086
04:44 PM,0.008417508417508417
04:53 PM,0.008417508417508417
02:55 PM,0.0053030303030303025
04:44 PM,0.008417508417508417
04:53 PM,0.008417508417508417
02:55 PM,0.0053030303030303025
maxp 02:55 PM
04:44 PM,0.008417508417508417
04:53 PM,0.008417508417508417
maxp 04:53 PM
02:55 PM,0.0053030303030303025
04:44 PM,0.008417508417508417
maxp 04:44 PM
04:53 PM,0.008417508417508417
02:55 PM,0.0053030303030303025
07:10 PM,0.008627946127946127
07:03 PM,0.011503928170594835
02:48 PM,0.008417508417508417
02:30 PM,0.00925925925925926
maxp 02:30 PM
07:10 PM,0.008627946127946127
07:03 PM,0.011503928170594835
02:48 PM,0.008417508417508417
maxp 02:48 PM
02:30 PM,0.00925925925925926
07:10 PM,0.008627946127946127
07:03 PM,0.011503928170594835
maxp 07:03 PM
02:48 PM,0.008417508417508417
02:30 PM,0.00925925925925926
07:10 PM,0.008627946127946127
maxp 07:10 PM
07:03 PM,0.011503928170594835
02:48 PM,0.008417508417508417
02:30 PM,0.00925925925925926
11:56 AM,0.007154882154882155
11:45 AM,0.005787037037037038
11:4 5AM,0.00042087542087542086
09:16 AM,0.007154882154882155
08:55 AM,0.007154882154882155
maxp 08:55 AM
11:56 AM,0.007154882154882155
11:45 AM,0.005787037037037038
11:4 5AM,0.00042087542087542086
09:16 AM,0.007154882154882155
maxp 09:16 AM
08:55 AM,0.007154882154882155
11:56 AM,0.007154882154882155
11:45 AM,0.005787037037037038
maxp 11:45 AM
11:4 5AM,0.00042087542087542086
09:16 AM,0.007154882154882155
08:55 AM,0.007154882154882155
11:56 AM,0.007154882154882155
maxp 11:56 AM
11:45 AM,0.005787037037037038
11:4 5AM,0.00042087542087542086
09:16 AM,0.007154882154882155
08:55 AM,0.007154882154882155
03:43 PM,0.010521885521885523
0m3:43 PM,0.00042087542087542086
empty,0.0004629629629629629
04:05 PM,0.002372206917661463
02:44 PM,0.011363636363636364
02:35 PM,0.003723128723128723
03:43 PM,0.010521885521885523
0m3:43 PM,0.00042087542087542086
empty,0.0004629629629629629
04:05 PM,0.002372206917661463
02:44 PM,0.011363636363636364
maxp 02:44 PM
02:35 PM,0.003723128723128723
03:43 PM,0.010521885521885523
0m3:43 PM,0.00042087542087542086
empty,0.0004629629629629629
04:05 PM,0.002372206917661463
maxp 04:05 PM
02:44 PM,0.011363636363636364
02:35 PM,0.003723128723128723
maxp 02:35 PM
03:43 PM,0.010521885521885523
maxp 03:43 PM
0m3:43 PM,0.00042087542087542086
empty,0.0004629629629629629
04:05 PM,0.002372206917661463
02:44 PM,0.011363636363636364
02:35 PM,0.003723128723128723
05:43 PM,0.010521885521885523
05:55 PM,0.010521885521885523
03:27 PM,0.010521885521885523
02:55 PM,0.003956228956228956
02:p55 PM,0.00042087542087542086
maxp 02:p55 PM
05:43 PM,0.010521885521885523
05:55 PM,0.010521885521885523
03:27 PM,0.010521885521885523
maxp 03:27 PM
02:55 PM,0.003956228956228956
02:p55 PM,0.00042087542087542086
05:43 PM,0.010521885521885523
05:55 PM,0.010521885521885523
maxp 05:55 PM
03:27 PM,0.010521885521885523
02:55 PM,0.003956228956228956
02:p55 PM,0.00042087542087542086
05:43 PM,0.010521885521885523
maxp 05:43 PM
05:55 PM,0.010521885521885523
03:27 PM,0.010521885521885523
02:55 PM,0.003956228956228956
02:p55 PM,0.00042087542087542086
11:06 AM,0.010942760942760943
11:35 AM,0.00824915824915825
07:22 AM,0.010942760942760943
07:15 AM,0.010942760942760943
maxp 07:15 AM
11:06 AM,0.010942760942760943
11:35 AM,0.00824915824915825
07:22 AM,0.010942760942760943
maxp 07:22 AM
07:15 AM,0.010942760942760943
11:06 AM,0.010942760942760943
11:35 AM,0.00824915824915825
maxp 11:35 AM
07:22 AM,0.010942760942760943
07:15 AM,0.010942760942760943
11:06 AM,0.010942760942760943
maxp 11:06 AM
11:35 AM,0.00824915824915825
07:22 AM,0.010942760942760943
07:15 AM,0.010942760942760943
01:43 PM,0.010942760942760943
02:15 PM,0.010101010101010102
0215 PM,0.00042087542087542086
02:15 MP,0.00042087542087542086
12:10 PM,0.016414141414141416
01:43 PM,0.010942760942760943
02:15 PM,0.010101010101010102
0215 PM,0.00042087542087542086
02:15 MP,0.00042087542087542086
12:10 PM,0.016414141414141416
01:43 PM,0.010942760942760943
02:15 PM,0.010101010101010102
maxp 02:15 PM
0215 PM,0.00042087542087542086
02:15 MP,0.00042087542087542086
12:10 PM,0.016414141414141416
maxp 12:10 PM
01:43 PM,0.010942760942760943
maxp 01:43 PM
02:15 PM,0.010101010101010102
0215 PM,0.00042087542087542086
02:15 MP,0.00042087542087542086
12:10 PM,0.016414141414141416
11:56 AM,0.010942760942760943
12:10 PM,0
11:01 AM,0.010521885521885523
11:05 AM,0.010241301907968577
empty,0.000505050505050505
08:04 AM,0.010101010101010102
08:0 AM,0.00042087542087542086
07:55 AM,0.006734006734006734
maxp 07:55 AM
11:01 AM,0.010521885521885523
11:05 AM,0.010241301907968577
empty,0.000505050505050505
08:04 AM,0.010101010101010102
maxp 08:04 AM
08:0 AM,0.00042087542087542086
07:55 AM,0.006734006734006734
11:01 AM,0.010521885521885523
11:05 AM,0.010241301907968577
maxp 11:05 AM
empty,0.000505050505050505
08:04 AM,0.010101010101010102
08:0 AM,0.00042087542087542086
07:55 AM,0.006734006734006734
11:01 AM,0.010521885521885523
maxp 11:01 AM
11:05 AM,0.010241301907968577
empty,0.000505050505050505
08:04 AM,0.010101010101010102
08:0 AM,0.00042087542087542086
07:55 AM,0.006734006734006734
12:09 PM,0.008417508417508417
11:53 AM,0.007996632996632997
1:53 AM,0.00042087542087542086
08:52 AM,0.008417508417508417
09:05 AM,0.00925925925925926
12:09 PM,0.008417508417508417
11:53 AM,0.007996632996632997
1:53 AM,0.00042087542087542086
08:52 AM,0.008417508417508417
maxp 08:52 AM
09:05 AM,0.00925925925925926
12:09 PM,0.008417508417508417
11:53 AM,0.007996632996632997
maxp 11:53 AM
1:53 AM,0.00042087542087542086
08:52 AM,0.008417508417508417
09:05 AM,0.00925925925925926
12:09 PM,0.008417508417508417
maxp 12:09 PM
11:53 AM,0.007996632996632997
1:53 AM,0.00042087542087542086
08:52 AM,0.008417508417508417
09:05 AM,0.00925925925925926
maxp 09:05 AM
03:13 PM,0.010942760942760943
03:13 PiM,0.00042087542087542086
empty,0.0004629629629629629
02:35 PM,0.0037555037555037554
01:19 PM,0.011784511784511785
01:05 PM,0.011784511784511785
maxp 01:05 PM
03:13 PM,0.010942760942760943
03:13 PiM,0.00042087542087542086
empty,0.0004629629629629629
02:35 PM,0.0037555037555037554
01:19 PM,0.011784511784511785
01:05 PM,0.011784511784511785
03:13 PM,0.010942760942760943
03:13 PiM,0.00042087542087542086
empty,0.0004629629629629629
02:35 PM,0.0037555037555037554
maxp 02:35 PM
01:19 PM,0.011784511784511785
01:05 PM,0.011784511784511785
03:13 PM,0.010942760942760943
maxp 03:13 PM
03:13 PiM,0.00042087542087542086
empty,0.0004629629629629629
02:35 PM,0.0037555037555037554
01:19 PM,0.011784511784511785
maxp 01:19 PM
01:05 PM,0.011784511784511785
01:19 PM,0.011784511784511785
10:16 AM,0.008838383838383838
empty,0.0004629629629629629
10:40 AM,0.0029078665442301807
08:56 AM,0.009259259259259259
08:35 AM,0.00747053872053872
maxp 08:35 AM
10:16 AM,0.008838383838383838
empty,0.0004629629629629629
10:40 AM,0.0029078665442301807
08:56 AM,0.009259259259259259
maxp 08:56 AM
08:35 AM,0.00747053872053872
10:16 AM,0.008838383838383838
empty,0.0004629629629629629
10:40 AM,0.0029078665442301807
maxp 10:40 AM
08:56 AM,0.009259259259259259
08:35 AM,0.00747053872053872
10:16 AM,0.008838383838383838
maxp 10:16 AM
empty,0.0004629629629629629
10:40 AM,0.0029078665442301807
08:56 AM,0.009259259259259259
08:35 AM,0.00747053872053872
06:43 PM,0.010942760942760943
06:30 PM,0.010521885521885523
0:30 PM,0.00042087542087542086
03:36 PM,0.010942760942760943
03:05 PM,0.010942760942760943
maxp 03:05 PM
06:43 PM,0.010942760942760943
06:30 PM,0.010521885521885523
0:30 PM,0.00042087542087542086
03:36 PM,0.010942760942760943
maxp 03:36 PM
03:05 PM,0.010942760942760943
06:43 PM,0.010942760942760943
06:30 PM,0.010521885521885523
maxp 06:30 PM
0:30 PM,0.00042087542087542086
03:36 PM,0.010942760942760943
03:05 PM,0.010942760942760943
06:43 PM,0.010942760942760943
maxp 06:43 PM
06:30 PM,0.010521885521885523
0:30 PM,0.00042087542087542086
03:36 PM,0.010942760942760943
03:05 PM,0.010942760942760943
08:06 AM,0.010942760942760943
08:00 AM,0.009960718294051629
empty,0.0004629629629629629
08:04 AM,0.010942760942760943
07:30 AM,0.011083052749719416
08:06 AM,0.010942760942760943
08:00 AM,0.009960718294051629
empty,0.0004629629629629629
08:04 AM,0.010942760942760943
maxp 08:04 AM
07:30 AM,0.011083052749719416
08:06 AM,0.010942760942760943
08:00 AM,0.009960718294051629
maxp 08:00 AM
empty,0.0004629629629629629
08:04 AM,0.010942760942760943
07:30 AM,0.011083052749719416
maxp 07:30 AM
08:06 AM,0.010942760942760943
maxp 08:06 AM
08:00 AM,0.009960718294051629
empty,0.0004629629629629629
08:04 AM,0.010942760942760943
07:30 AM,0.011083052749719416
04:56 PM,0.009259259259259259
05:25 PM,0.008838383838383838
11:40 AM,0.003787878787878787
11:25 AM,0.005230880230880231
maxp 11:25 AM
04:56 PM,0.009259259259259259
05:25 PM,0.008838383838383838
11:40 AM,0.003787878787878787
maxp 11:40 AM
11:25 AM,0.005230880230880231
04:56 PM,0.009259259259259259
05:25 PM,0.008838383838383838
maxp 05:25 PM
11:40 AM,0.003787878787878787
11:25 AM,0.005230880230880231
04:56 PM,0.009259259259259259
maxp 04:56 PM
05:25 PM,0.008838383838383838
11:40 AM,0.003787878787878787
11:25 AM,0.005230880230880231
06:15 PM,0.011784511784511785
06:40 PM,0.011784511784511785
04:12 PM,0.011784511784511785
04:00 PM,0.008501683501683501
06:15 PM,0.011784511784511785
06:40 PM,0.011784511784511785
04:12 PM,0.011784511784511785
maxp 04:12 PM
04:00 PM,0.008501683501683501
06:15 PM,0.011784511784511785
06:40 PM,0.011784511784511785
04:12 PM,0.011784511784511785
04:00 PM,0.008501683501683501
maxp 04:00 PM
06:15 PM,0.011784511784511785
maxp 06:15 PM
06:40 PM,0.011784511784511785
04:12 PM,0.011784511784511785
04:00 PM,0.008501683501683501
02:27 PM,0.010521885521885523
02:25 PM,0.010101010101010102
empty,0.0004629629629629629
11:52 AM,0.010101010101010102
11:x52 AM,0.00042087542087542086
11:35 AM,0.008164983164983167
02:27 PM,0.010521885521885523
02:25 PM,0.010101010101010102
empty,0.0004629629629629629
11:52 AM,0.010101010101010102
maxp 11:52 AM
11:x52 AM,0.00042087542087542086
11:35 AM,0.008164983164983167
02:27 PM,0.010521885521885523
02:25 PM,0.010101010101010102
maxp 02:25 PM
empty,0.0004629629629629629
11:52 AM,0.010101010101010102
11:x52 AM,0.00042087542087542086
11:35 AM,0.008164983164983167
02:27 PM,0.010521885521885523
maxp 02:27 PM
02:25 PM,0.010101010101010102
empty,0.0004629629629629629
11:52 AM,0.010101010101010102
11:x52 AM,0.00042087542087542086
11:35 AM,0.008164983164983167
11:06 AM,0.010942760942760943
11:10 AM,0.010942760942760943
07:39 AM,0.010942760942760943
07:25 AM,0.010942760942760943
11:06 AM,0.010942760942760943
11:10 AM,0.010942760942760943
07:39 AM,0.010942760942760943
maxp 07:39 AM
07:25 AM,0.010942760942760943
11:06 AM,0.010942760942760943
11:10 AM,0.010942760942760943
maxp 11:10 AM
07:39 AM,0.010942760942760943
07:25 AM,0.010942760942760943
11:06 AM,0.010942760942760943
maxp 11:06 AM
11:10 AM,0.010942760942760943
07:39 AM,0.010942760942760943
07:25 AM,0.010942760942760943
05:26 PM,0.008838383838383838
04:49 PM,0.008838383838383838
03:31 PM,0.008417508417508417
empty,0.0004629629629629629
02:55 PM,0.0037037037037037034
05:26 PM,0.008838383838383838
04:49 PM,0.008838383838383838
03:31 PM,0.008417508417508417
empty,0.0004629629629629629
02:55 PM,0.0037037037037037034
maxp 02:55 PM
05:26 PM,0.008838383838383838
04:49 PM,0.008838383838383838
maxp 04:49 PM
03:31 PM,0.008417508417508417
empty,0.0004629629629629629
02:55 PM,0.0037037037037037034
05:26 PM,0.008838383838383838
maxp 05:26 PM
04:49 PM,0.008838383838383838
03:31 PM,0.008417508417508417
empty,0.0004629629629629629
02:55 PM,0.0037037037037037034
05:38 PM,0.00968013468013468
06:17 PM,0.009259259259259259
empty,0.0004629629629629629
11:55 AM,0.014309764309764309
05:38 PM,0.00968013468013468
06:17 PM,0.009259259259259259
empty,0.0004629629629629629
11:55 AM,0.014309764309764309
05:38 PM,0.00968013468013468
06:17 PM,0.009259259259259259
maxp 06:17 PM
empty,0.0004629629629629629
11:55 AM,0.014309764309764309
maxp 11:55 AM
05:38 PM,0.00968013468013468
maxp 05:38 PM
06:17 PM,0.009259259259259259
empty,0.0004629629629629629
11:55 AM,0.014309764309764309
11:58 AM,0.009259259259259259
11:55 AM,0
12:50 PM,0.010521885521885523
12:55 PM,0.010521885521885523
10:54 AM,0.00946969696969697
10:40 AM,0.002984389348025712
10:j40 AM,0.0030864197530864196
maxp 10:j40 AM
12:50 PM,0.010521885521885523
12:55 PM,0.010521885521885523
10:54 AM,0.00946969696969697
10:40 AM,0.002984389348025712
10:j40 AM,0.0030864197530864196
12:50 PM,0.010521885521885523
12:55 PM,0.010521885521885523
maxp 12:55 PM
10:54 AM,0.00946969696969697
10:40 AM,0.002984389348025712
10:j40 AM,0.0030864197530864196
12:50 PM,0.010521885521885523
maxp 12:50 PM
12:55 PM,0.010521885521885523
10:54 AM,0.00946969696969697
10:40 AM,0.002984389348025712
10:j40 AM,0.0030864197530864196
10:54 AM,0.004419191919191919
07:40 AM,0.011363636363636364
07:45 AM,0.011363636363636364
06:57 AM,0.011363636363636364
06:45 AM,0.010942760942760943
maxp 06:45 AM
empty,0.0004629629629629629
07:40 AM,0.011363636363636364
07:45 AM,0.011363636363636364
06:57 AM,0.011363636363636364
maxp 06:57 AM
06:45 AM,0.010942760942760943
empty,0.0004629629629629629
07:40 AM,0.011363636363636364
07:45 AM,0.011363636363636364
maxp 07:45 AM
06:57 AM,0.011363636363636364
06:45 AM,0.010942760942760943
empty,0.0004629629629629629
07:40 AM,0.011363636363636364
maxp 07:40 AM
07:45 AM,0.011363636363636364
06:57 AM,0.011363636363636364
06:45 AM,0.010942760942760943
empty,0.0004629629629629629
06:36 PM,0.008417508417508417
06:36 MP,0.00042087542087542086
06:36P M,0.00042087542087542086
07:05 PM,0.004629629629629629
03:58 PM,0.008838383838383838
03:58 M,0.00042087542087542086
04:00 PM,0.007996632996632997
06:36 PM,0.008417508417508417
06:36 MP,0.00042087542087542086
06:36P M,0.00042087542087542086
07:05 PM,0.004629629629629629
03:58 PM,0.008838383838383838
maxp 03:58 PM
03:58 M,0.00042087542087542086
04:00 PM,0.007996632996632997
06:36 PM,0.008417508417508417
06:36 MP,0.00042087542087542086
06:36P M,0.00042087542087542086
07:05 PM,0.004629629629629629
maxp 07:05 PM
03:58 PM,0.008838383838383838
03:58 M,0.00042087542087542086
04:00 PM,0.007996632996632997
maxp 04:00 PM
06:36 PM,0.008417508417508417
maxp 06:36 PM
06:36 MP,0.00042087542087542086
06:36P M,0.00042087542087542086
07:05 PM,0.004629629629629629
03:58 PM,0.008838383838383838
03:58 M,0.00042087542087542086
04:00 PM,0.007996632996632997
06:19 AM,0.011363636363636364
06:40 AM,0.010662177328843996
06:10 AM,0.010521885521885523
06:10A M,0.00042087542087542086
empty,0.0004629629629629629
06:00 AM,0.003985937809467221
maxp 06:00 AM
06:19 AM,0.011363636363636364
06:40 AM,0.010662177328843996
06:10 AM,0.010521885521885523
maxp 06:10 AM
06:10A M,0.00042087542087542086
empty,0.0004629629629629629
06:00 AM,0.003985937809467221
06:19 AM,0.011363636363636364
06:40 AM,0.010662177328843996
maxp 06:40 AM
06:10 AM,0.010521885521885523
06:10A M,0.00042087542087542086
empty,0.0004629629629629629
06:00 AM,0.003985937809467221
06:19 AM,0.011363636363636364
maxp 06:19 AM
06:40 AM,0.010662177328843996
06:10 AM,0.010521885521885523
06:10A M,0.00042087542087542086
empty,0.0004629629629629629
06:00 AM,0.003985937809467221
11:12 AM,0.012205387205387205
10:45 AM,0.010802469135802469
07:39 AM,0.012205387205387205
07:10 AM,0.004802931273519509
maxp 07:10 AM
empty,0.0004629629629629629
11:12 AM,0.012205387205387205
10:45 AM,0.010802469135802469
07:39 AM,0.012205387205387205
maxp 07:39 AM
07:10 AM,0.004802931273519509
empty,0.0004629629629629629
11:12 AM,0.012205387205387205
10:45 AM,0.010802469135802469
maxp 10:45 AM
07:39 AM,0.012205387205387205
07:10 AM,0.004802931273519509
empty,0.0004629629629629629
11:12 AM,0.012205387205387205
maxp 11:12 AM
10:45 AM,0.010802469135802469
07:39 AM,0.012205387205387205
07:10 AM,0.004802931273519509
empty,0.0004629629629629629
03:14 PM,0.00968013468013468
03:14u PM,0.00042087542087542086
03:30 PM,0.010101010101010102
07:31 AM,0.010101010101010102
07:10 AM,0.004703901762725292
maxp 07:10 AM
03:14 PM,0.00968013468013468
03:14u PM,0.00042087542087542086
03:30 PM,0.010101010101010102
07:31 AM,0.010101010101010102
maxp 07:31 AM
07:10 AM,0.004703901762725292
03:14 PM,0.00968013468013468
03:14u PM,0.00042087542087542086
03:30 PM,0.010101010101010102
07:31 AM,0.010101010101010102
07:10 AM,0.004703901762725292
03:14 PM,0.00968013468013468
maxp 03:14 PM
03:14u PM,0.00042087542087542086
03:30 PM,0.010101010101010102
maxp 03:30 PM
07:31 AM,0.010101010101010102
07:10 AM,0.004703901762725292
09:32 AM,0.011363636363636364
09:40 AM,0.011363636363636364
07:16 AM,0.010942760942760943
empty,0.0004629629629629629
07:10 AM,0.004778173895820955
maxp 07:10 AM
09:32 AM,0.011363636363636364
09:40 AM,0.011363636363636364
07:16 AM,0.010942760942760943
maxp 07:16 AM
empty,0.0004629629629629629
07:10 AM,0.004778173895820955
09:32 AM,0.011363636363636364
09:40 AM,0.011363636363636364
maxp 09:40 AM
07:16 AM,0.010942760942760943
empty,0.0004629629629629629
07:10 AM,0.004778173895820955
09:32 AM,0.011363636363636364
maxp 09:32 AM
09:40 AM,0.011363636363636364
07:16 AM,0.010942760942760943
empty,0.0004629629629629629
07:10 AM,0.004778173895820955
10:30 PM,0.022306397306397305
10:q30 PM,0.00042087542087542086
07:58 PM,0.011363636363636364
07:45 PM,0.011363636363636364
maxp 07:45 PM
10:30 PM,0.022306397306397305
10:q30 PM,0.00042087542087542086
07:58 PM,0.011363636363636364
07:45 PM,0.011363636363636364
10:30 PM,0.022306397306397305
10:q30 PM,0.00042087542087542086
maxp 10:q30 PM
07:58 PM,0.011363636363636364
07:45 PM,0.011363636363636364
10:30 PM,0.022306397306397305
maxp 10:30 PM
10:q30 PM,0.00042087542087542086
07:58 PM,0.011363636363636364
07:45 PM,0.011363636363636364
07:58 PM,0.011363636363636364
10:29 PM,0.00968013468013468
10:15 PM,0.00968013468013468
07:14 PM,0.009259259259259259
empty,0.0004629629629629629
07:00 PM,0.0019640852974186305
maxp 07:00 PM
10:29 PM,0.00968013468013468
10:15 PM,0.00968013468013468
07:14 PM,0.009259259259259259
maxp 07:14 PM
empty,0.0004629629629629629
07:00 PM,0.0019640852974186305
10:29 PM,0.00968013468013468
10:15 PM,0.00968013468013468
maxp 10:15 PM
07:14 PM,0.009259259259259259
empty,0.0004629629629629629
07:00 PM,0.0019640852974186305
10:29 PM,0.00968013468013468
maxp 10:29 PM
10:15 PM,0.00968013468013468
07:14 PM,0.009259259259259259
empty,0.0004629629629629629
07:00 PM,0.0019640852974186305
11:58 AM,0.009259259259259259
11:55 AM,0.009259259259259259
08:29 AM,0.009259259259259259
08:00 AM,0.009399551066217733
empty,0.0004629629629629629
11:58 AM,0.009259259259259259
11:55 AM,0.009259259259259259
08:29 AM,0.009259259259259259
maxp 08:29 AM
08:00 AM,0.009399551066217733
empty,0.0004629629629629629
11:58 AM,0.009259259259259259
11:55 AM,0.009259259259259259
maxp 11:55 AM
08:29 AM,0.009259259259259259
08:00 AM,0.009399551066217733
maxp 08:00 AM
empty,0.0004629629629629629
11:58 AM,0.009259259259259259
maxp 11:58 AM
11:55 AM,0.009259259259259259
08:29 AM,0.009259259259259259
08:00 AM,0.009399551066217733
empty,0.0004629629629629629
09:43 AM,0.011363636363636364
09:54 AM,0.011363636363636364
08:42 AM,0.010521885521885523
08:42 M,0.00042087542087542086
empty,0.0004629629629629629
08:41 AM,0.002072002072002072
maxp 08:41 AM
09:43 AM,0.011363636363636364
09:54 AM,0.011363636363636364
08:42 AM,0.010521885521885523
maxp 08:42 AM
08:42 M,0.00042087542087542086
empty,0.0004629629629629629
08:41 AM,0.002072002072002072
09:43 AM,0.011363636363636364
09:54 AM,0.011363636363636364
maxp 09:54 AM
08:42 AM,0.010521885521885523
08:42 M,0.00042087542087542086
empty,0.0004629629629629629
08:41 AM,0.002072002072002072
09:43 AM,0.011363636363636364
maxp 09:43 AM
