没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_1.25/dirty_hospitals_mix_1.25.csv
Running Horizon with dirty file: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_1.25/dirty_hospitals_mix_1.25.csv
( crenshaw community hospital , 3343353374 ), 0.013000
al_ami-5,0
empty,0
heart attack,0
heart attack patients given beta blocker at discharge,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_ami-5,0
empty,0
heart attack,0
maxp heart attack
heart attack patients given beta blocker at discharge,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_ami-5,0
maxp al_ami-5
empty,0
heart attack,0
2565718000,0
35976,0
10010,0
maxp 10010
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
maxp al
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
maxp government - hospital district or authority
guntersville,0
al,0
empty,0
2565718000,0
35976,0
maxp 35976
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
maxp 8000 alabama highway 69
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
maxp 2565718000
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
maxp guntersville
al,0
empty,0
yes,0
maxp yes
marshall,0
maxp marshall
empty,0
heart attack patients given fibrinolytic medication within 30 minutes of arrival,0
maxp heart attack patients given fibrinolytic medication within 30 minutes of arrival
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_ami-7a,0
empty,0
heart attack,0
heart attak,0
heart attack patients given fibrinolytic medication within 30 minutes of arrival,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_ami-7a,0
empty,0
heart attack,0
maxp heart attack
heart attak,0
heart attack patients given fibrinolytic medication within 30 minutes of arrival,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_ami-7a,0
maxp al_ami-7a
empty,0
heart attack,0
heart attak,0
2565718000,0
35976,0
10010,0
maxp 10010
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
maxp al
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
maxp government - hospital district or authority
guntersville,0
al,0
empty,0
2565718000,0
35976,0
maxp 35976
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
maxp 8000 alabama highway 69
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
maxp 2565718000
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
maxp guntersville
al,0
empty,0
yes,0
maxp yes
marshall,0
maxp marshall
empty,0
heart attack patients given pci within 90 minutes of arrival,0
maxp heart attack patients given pci within 90 minutes of arrival
empty,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
heart attack patients given pci within 90 minutes of arrivla,0
al_ami-8a,0
heart attack,0
heart attack patients given pci within 90 minutes of arrival,0
empty,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
heart attack patients given pci within 90 minutes of arrivla,0
al_ami-8a,0
heart attack,0
maxp heart attack
heart attack patients given pci within 90 minutes of arrival,0
empty,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
heart attack patients given pci within 90 minutes of arrivla,0
al_ami-8a,0
maxp al_ami-8a
heart attack,0
2565718000,0
35976,0
10010,0
maxp 10010
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
maxp al
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
maxp government - hospital district or authority
guntersville,0
al,0
empty,0
2565718000,0
35976,0
maxp 35976
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
maxp 8000 alabama highway 69
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
maxp 2565718000
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
maxp guntersville
al,0
empty,0
yes,0
maxp yes
marshall,0
maxp marshall
empty,0
heart failure patients given discharge instructions,0
maxp heart failure patients given discharge instructions
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_hf-1,0
empty,0
ak_hf-1,0
al_h-f1,0
heart failure,0
heart fialure,0
heart failure patients given discharge instructions,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_hf-1,0
empty,0
ak_hf-1,0
al_h-f1,0
heart failure,0
maxp heart failure
heart fialure,0
heart failure patients given discharge instructions,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_hf-1,0
maxp al_hf-1
empty,0
ak_hf-1,0
al_h-f1,0
heart failure,0
heart fialure,0
2565718000,0
35976,0
10010,0
maxp 10010
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
maxp al
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
maxp government - hospital district or authority
guntersville,0
al,0
empty,0
2565718000,0
35976,0
maxp 35976
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
maxp 8000 alabama highway 69
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
maxp 2565718000
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
maxp guntersville
al,0
empty,0
yes,0
maxp yes
marshall,0
maxp marshall
empty,0
heart failure patients given an evaluation of left ventricular systolic (lvs) function,0
maxp heart failure patients given an evaluation of left ventricular systolic (lvs) function
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_hf-2,0
ak_hf-2,0
al_h-2,0
empty,0
al_hfl-2,0
heart failure,0
heart failure patients given an evaluation of left ventricular systolic (lvs) function,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_hf-2,0
ak_hf-2,0
al_h-2,0
empty,0
al_hfl-2,0
heart failure,0
maxp heart failure
heart failure patients given an evaluation of left ventricular systolic (lvs) function,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_hf-2,0
maxp al_hf-2
ak_hf-2,0
al_h-2,0
empty,0
al_hfl-2,0
heart failure,0
2565718000,0
35976,0
10010,0
maxp 10010
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
maxp al
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
maxp government - hospital district or authority
guntersville,0
al,0
empty,0
2565718000,0
35976,0
maxp 35976
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
maxp 8000 alabama highway 69
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
maxp 2565718000
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
maxp guntersville
al,0
empty,0
yes,0
maxp yes
marshall,0
maxp marshall
empty,0
heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
maxp heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_hf-3,0
wal_hf-3,0
ak_hf-3,0
heart failure,0
heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_hf-3,0
wal_hf-3,0
ak_hf-3,0
heart failure,0
maxp heart failure
heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_hf-3,0
maxp al_hf-3
wal_hf-3,0
ak_hf-3,0
heart failure,0
2565718000,0
35976,0
10010,0
maxp 10010
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
maxp al
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
maxp government - hospital district or authority
guntersville,0
al,0
empty,0
2565718000,0
35976,0
maxp 35976
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
maxp 8000 alabama highway 69
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
maxp 2565718000
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
maxp guntersville
al,0
empty,0
yes,0
maxp yes
marshall,0
maxp marshall
empty,0
heart failure patients given smoking cessation advice/counseling,0
maxp heart failure patients given smoking cessation advice/counseling
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
heart ailure patients given smoking cessation advice/counseling,0
empty,0
al_hf-4,0
ak_hf-4,0
heart failure,0
heart failure patients given smoking cessation advice/counseling,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
heart ailure patients given smoking cessation advice/counseling,0
empty,0
al_hf-4,0
ak_hf-4,0
heart failure,0
maxp heart failure
heart failure patients given smoking cessation advice/counseling,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
heart ailure patients given smoking cessation advice/counseling,0
empty,0
al_hf-4,0
maxp al_hf-4
ak_hf-4,0
heart failure,0
2565718000,0
35976,0
10010,0
maxp 10010
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
maxp al
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
maxp government - hospital district or authority
guntersville,0
al,0
empty,0
2565718000,0
35976,0
maxp 35976
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
maxp 8000 alabama highway 69
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
maxp 2565718000
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
maxp guntersville
al,0
empty,0
yes,0
maxp yes
marshall,0
maxp marshall
empty,0
pneumonia patients assessed and given pneumococcal vaccination,0
maxp pneumonia patients assessed and given pneumococcal vaccination
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
empty,0
al_pn-2,0
ak_pn-2,0
a_lpn-2,0
pneumonia,0
neumonia,0
pneumonia patients assessed and given pneumococcal vaccination,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
empty,0
al_pn-2,0
ak_pn-2,0
a_lpn-2,0
pneumonia,0
maxp pneumonia
neumonia,0
pneumonia patients assessed and given pneumococcal vaccination,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
empty,0
al_pn-2,0
maxp al_pn-2
ak_pn-2,0
a_lpn-2,0
pneumonia,0
neumonia,0
2565718000,0
35976,0
10010,0
maxp 10010
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
maxp al
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
maxp government - hospital district or authority
guntersville,0
al,0
empty,0
2565718000,0
35976,0
maxp 35976
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
maxp 8000 alabama highway 69
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
maxp 2565718000
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
maxp guntersville
al,0
empty,0
yes,0
maxp yes
marshall,0
maxp marshall
empty,0
pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,0
maxp pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
pneumonia patients whose initial emergency room blood culture was perfored prior to the administration of the first hospital dose of antibiotics,0
pneumonia patients whose initial emergency room blood culture was performed pior to the administration of the first hospital dose of antibiotics,0
empty,0
al_pn-3b,0
a_pn-3b,0
ak_pn-3b,0
pneumonia,0
pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,0
pneumonia patients whose initial emergency room blood culture was perfored prior to the administration of the first hospital dose of antibiotics,0
pneumonia patients whose initial emergency room blood culture was performed pior to the administration of the first hospital dose of antibiotics,0
empty,0
al_pn-3b,0
a_pn-3b,0
ak_pn-3b,0
pneumonia,0
maxp pneumonia
pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,0
pneumonia patients whose initial emergency room blood culture was perfored prior to the administration of the first hospital dose of antibiotics,0
pneumonia patients whose initial emergency room blood culture was performed pior to the administration of the first hospital dose of antibiotics,0
empty,0
al_pn-3b,0
maxp al_pn-3b
a_pn-3b,0
ak_pn-3b,0
pneumonia,0
2565718000,0
35976,0
10010,0
maxp 10010
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
maxp al
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
maxp government - hospital district or authority
guntersville,0
al,0
empty,0
2565718000,0
35976,0
maxp 35976
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
maxp 8000 alabama highway 69
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
maxp 2565718000
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
maxp guntersville
al,0
empty,0
yes,0
maxp yes
marshall,0
maxp marshall
empty,0
pneumonia patients given smoking cessation advice/counseling,0
maxp pneumonia patients given smoking cessation advice/counseling
empty,0
al_pn-4,0
ak_pn-4,0
pneumonia,0
pneumonia patients given smoking cessation advice/counseling,0
empty,0
al_pn-4,0
ak_pn-4,0
pneumonia,0
maxp pneumonia
pneumonia patients given smoking cessation advice/counseling,0
empty,0
al_pn-4,0
maxp al_pn-4
ak_pn-4,0
pneumonia,0
2565718000,0
35976,0
10010,0
maxp 10010
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
maxp al
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
maxp government - hospital district or authority
guntersville,0
al,0
empty,0
2565718000,0
35976,0
maxp 35976
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
maxp 8000 alabama highway 69
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
maxp 2565718000
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
maxp guntersville
al,0
empty,0
yes,0
maxp yes
marshall,0
maxp marshall
empty,0
pneumonia patients given initial antibiotic(s) within 6 hours after arrival,0
maxp pneumonia patients given initial antibiotic(s) within 6 hours after arrival
al_pn-5c,0
ak_pn-5c,0
pneumonia,0
pneumonia patients given initial antibiotic(s) within 6 hours after arrival,0
al_pn-5c,0
ak_pn-5c,0
pneumonia,0
maxp pneumonia
pneumonia patients given initial antibiotic(s) within 6 hours after arrival,0
al_pn-5c,0
maxp al_pn-5c
ak_pn-5c,0
pneumonia,0
2565718000,0
35976,0
10010,0
maxp 10010
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
maxp al
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
maxp government - hospital district or authority
guntersville,0
al,0
empty,0
2565718000,0
35976,0
maxp 35976
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
maxp 8000 alabama highway 69
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
maxp 2565718000
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
maxp guntersville
al,0
empty,0
yes,0
maxp yes
marshall,0
maxp marshall
empty,0
pneumonia patients given the most appropriate initial antibiotic(s),0
maxp pneumonia patients given the most appropriate initial antibiotic(s)
al_pn-6,0
ak_pn-6,0
la_pn-6,0
pneumonia,0
pnuemonia,0
peumonia,0
pneumonia patients given the most appropriate initial antibiotic(s),0
al_pn-6,0
ak_pn-6,0
la_pn-6,0
pneumonia,0
maxp pneumonia
pnuemonia,0
peumonia,0
pneumonia patients given the most appropriate initial antibiotic(s),0
al_pn-6,0
maxp al_pn-6
ak_pn-6,0
la_pn-6,0
pneumonia,0
pnuemonia,0
peumonia,0
2565718000,0
35976,0
10010,0
maxp 10010
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
maxp al
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
maxp government - hospital district or authority
guntersville,0
al,0
empty,0
2565718000,0
35976,0
maxp 35976
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
maxp 8000 alabama highway 69
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
maxp 2565718000
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
maxp guntersville
al,0
empty,0
yes,0
maxp yes
marshall,0
maxp marshall
empty,0
pneumonia patients assessed and given influenza vaccination,0
maxp pneumonia patients assessed and given influenza vaccination
empty,0
pneumonia patients assessed and given influenza vaccination***,0
al_pn-7,0
ak_pn-7,0
pneumonia,0
pneumonia patients assessed and given influenza vaccination,0
empty,0
pneumonia patients assessed and given influenza vaccination***,0
al_pn-7,0
ak_pn-7,0
pneumonia,0
maxp pneumonia
pneumonia patients assessed and given influenza vaccination,0
empty,0
pneumonia patients assessed and given influenza vaccination***,0
al_pn-7,0
maxp al_pn-7
ak_pn-7,0
pneumonia,0
2565718000,0
35976,0
10010,0
maxp 10010
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
maxp al
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
maxp government - hospital district or authority
guntersville,0
al,0
empty,0
2565718000,0
35976,0
maxp 35976
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
maxp 8000 alabama highway 69
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
maxp 2565718000
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
maxp guntersville
al,0
empty,0
yes,0
maxp yes
marshall,0
maxp marshall
empty,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
maxp surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
al_scip-card-2,0
ak_scip-card-2,0
surgical infection prevention,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-card-2,0
ak_scip-card-2,0
surgical infection prevention,0
maxp surgical infection prevention
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-card-2,0
maxp al_scip-card-2
ak_scip-card-2,0
surgical infection prevention,0
2565718000,0
35976,0
10010,0
maxp 10010
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
maxp al
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
maxp government - hospital district or authority
guntersville,0
al,0
empty,0
2565718000,0
35976,0
maxp 35976
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
maxp 8000 alabama highway 69
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
maxp 2565718000
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
maxp guntersville
al,0
empty,0
yes,0
maxp yes
marshall,0
maxp marshall
empty,0
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
maxp surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
al_scip-inf-1,0
la_scip-inf-1,0
ak_scip-inf-1,0
empty,0
al_scipinf-1,0
yal_scip-inf-1,0
surgical infection prevention,0
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
al_scip-inf-1,0
la_scip-inf-1,0
ak_scip-inf-1,0
empty,0
al_scipinf-1,0
yal_scip-inf-1,0
surgical infection prevention,0
maxp surgical infection prevention
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
al_scip-inf-1,0
maxp al_scip-inf-1
la_scip-inf-1,0
ak_scip-inf-1,0
empty,0
al_scipinf-1,0
yal_scip-inf-1,0
surgical infection prevention,0
2565718000,0
35976,0
10010,0
maxp 10010
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
maxp al
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
maxp government - hospital district or authority
guntersville,0
al,0
empty,0
2565718000,0
35976,0
maxp 35976
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
maxp 8000 alabama highway 69
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
maxp 2565718000
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
maxp guntersville
al,0
empty,0
yes,0
maxp yes
marshall,0
maxp marshall
empty,0
surgery patients who were given the  right kind  of antibiotic to help prevent infection,0
maxp surgery patients who were given the  right kind  of antibiotic to help prevent infection
urgery patients who were given the  right kind  of antibiotic to help prevent infection,0
al_scip-inf-2,0
ak_scip-inf-2,0
surgical infection prevention,0
surgery patients who were given the  right kind  of antibiotic to help prevent infection,0
urgery patients who were given the  right kind  of antibiotic to help prevent infection,0
al_scip-inf-2,0
ak_scip-inf-2,0
surgical infection prevention,0
maxp surgical infection prevention
surgery patients who were given the  right kind  of antibiotic to help prevent infection,0
urgery patients who were given the  right kind  of antibiotic to help prevent infection,0
al_scip-inf-2,0
maxp al_scip-inf-2
ak_scip-inf-2,0
surgical infection prevention,0
2565718000,0
35976,0
10010,0
maxp 10010
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
maxp al
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
maxp government - hospital district or authority
guntersville,0
al,0
empty,0
2565718000,0
35976,0
maxp 35976
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
8000 alabama highway 69,0
maxp 8000 alabama highway 69
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
maxp 2565718000
35976,0
10010,0
8000 alabama highway 69,0
government - hospital district or authority,0
guntersville,0
al,0
empty,0
2565718000,0
35976,0
10010,0
