没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_1/dirty_hospitals_mix_1.csv
Running Horizon with dirty file: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_1/dirty_hospitals_mix_1.csv
( southeast alabama medical center , 3347938701 ), 0.021000
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
maxp proprietary
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
maxp 35640
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
maxp hartselle
birmingham,0
al,0
la,0
l,0
2567736511,0
maxp 2567736511
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
yes,0
maxp yes
empty,0
morgan,0
maxp morgan
heart attack patients given pci within 90 minutes of arrival,0
maxp heart attack patients given pci within 90 minutes of arrival
heart attack patients given pci within 90 minutes of arrivla,0
al_ami-8a,0
heart attack,0
heart attack patients given pci within 90 minutes of arrival,0
heart attack patients given pci within 90 minutes of arrivla,0
al_ami-8a,0
heart attack,0
maxp heart attack
heart attack patients given pci within 90 minutes of arrival,0
heart attack patients given pci within 90 minutes of arrivla,0
al_ami-8a,0
maxp al_ami-8a
heart attack,0
2567736511,0
35640,0
10009,0
maxp 10009
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
maxp al
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
maxp 201 pine street northwest
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
maxp proprietary
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
maxp 35640
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
maxp hartselle
birmingham,0
al,0
la,0
l,0
2567736511,0
maxp 2567736511
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
yes,0
maxp yes
empty,0
morgan,0
maxp morgan
heart failure patients given discharge instructions,0
maxp heart failure patients given discharge instructions
empty,0
al_hf-1,0
ak_hf-1,0
heart failure,0
heart failure patients given discharge instructions,0
empty,0
al_hf-1,0
ak_hf-1,0
heart failure,0
maxp heart failure
heart failure patients given discharge instructions,0
empty,0
al_hf-1,0
maxp al_hf-1
ak_hf-1,0
heart failure,0
2567736511,0
35640,0
10009,0
maxp 10009
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
maxp al
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
maxp 201 pine street northwest
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
maxp proprietary
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
maxp 35640
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
maxp hartselle
birmingham,0
al,0
la,0
l,0
2567736511,0
maxp 2567736511
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
yes,0
maxp yes
empty,0
morgan,0
maxp morgan
heart failure patients given an evaluation of left ventricular systolic (lvs) function,0
maxp heart failure patients given an evaluation of left ventricular systolic (lvs) function
empty,0
al_hf-2,0
ak_hf-2,0
heart failure,0
heart failure patients given an evaluation of left ventricular systolic (lvs) function,0
empty,0
al_hf-2,0
ak_hf-2,0
heart failure,0
maxp heart failure
heart failure patients given an evaluation of left ventricular systolic (lvs) function,0
empty,0
al_hf-2,0
maxp al_hf-2
ak_hf-2,0
heart failure,0
2567736511,0
35640,0
10009,0
maxp 10009
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
maxp al
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
maxp 201 pine street northwest
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
maxp proprietary
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
maxp 35640
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
maxp hartselle
birmingham,0
al,0
la,0
l,0
2567736511,0
maxp 2567736511
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
yes,0
maxp yes
empty,0
morgan,0
maxp morgan
heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
maxp heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
heart failure patients gipven ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
al_hf-3,0
ak_hf-3,0
heart failure,0
heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
heart failure patients gipven ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
al_hf-3,0
ak_hf-3,0
heart failure,0
maxp heart failure
heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
heart failure patients gipven ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
al_hf-3,0
maxp al_hf-3
ak_hf-3,0
heart failure,0
2567736511,0
35640,0
10009,0
maxp 10009
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
maxp al
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
maxp 201 pine street northwest
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
maxp proprietary
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
maxp 35640
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
maxp hartselle
birmingham,0
al,0
la,0
l,0
2567736511,0
maxp 2567736511
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
yes,0
maxp yes
empty,0
morgan,0
maxp morgan
heart failure patients given smoking cessation advice/counseling,0
maxp heart failure patients given smoking cessation advice/counseling
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_hf-4,0
ak_hf-4,0
heart failure,0
haert failure,0
heart failure patients given smoking cessation advice/counseling,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_hf-4,0
ak_hf-4,0
heart failure,0
maxp heart failure
haert failure,0
heart failure patients given smoking cessation advice/counseling,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_hf-4,0
maxp al_hf-4
ak_hf-4,0
heart failure,0
haert failure,0
2567736511,0
35640,0
10009,0
maxp 10009
201 pine street northwest,0
proprietary,0
birmingham,0
al,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
proprietary,0
birmingham,0
al,0
maxp al
2567736511,0
35640,0
10009,0
201 pine street northwest,0
maxp 201 pine street northwest
proprietary,0
birmingham,0
al,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
proprietary,0
maxp proprietary
birmingham,0
al,0
2567736511,0
35640,0
maxp 35640
10009,0
201 pine street northwest,0
proprietary,0
birmingham,0
al,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
proprietary,0
birmingham,0
maxp birmingham
al,0
2567736511,0
maxp 2567736511
35640,0
10009,0
201 pine street northwest,0
proprietary,0
birmingham,0
al,0
yes,0
maxp yes
empty,0
jefferson,0
maxp jefferson
morgan,0
pneumonia patients assessed and given pneumococcal vaccination,0
maxp pneumonia patients assessed and given pneumococcal vaccination
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-2,0
empty,0
ak_pn-2,0
mal_pn-2,0
ajl_pn-2,0
pneumonia,0
pneumonia patients assessed and given pneumococcal vaccination,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-2,0
empty,0
ak_pn-2,0
mal_pn-2,0
ajl_pn-2,0
pneumonia,0
maxp pneumonia
pneumonia patients assessed and given pneumococcal vaccination,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-2,0
maxp al_pn-2
empty,0
ak_pn-2,0
mal_pn-2,0
ajl_pn-2,0
pneumonia,0
2567736511,0
35640,0
10009,0
maxp 10009
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
maxp al
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
maxp 201 pine street northwest
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
maxp proprietary
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
maxp 35640
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
maxp hartselle
birmingham,0
al,0
la,0
l,0
2567736511,0
maxp 2567736511
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
yes,0
maxp yes
empty,0
morgan,0
maxp morgan
pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,0
maxp pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
empty,0
pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the firsmt hospital dose of antibiotics,0
al_pn-3b,0
ak_pn-3b,0
pneumonia,0
pneuonia,0
pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
empty,0
pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the firsmt hospital dose of antibiotics,0
al_pn-3b,0
ak_pn-3b,0
pneumonia,0
maxp pneumonia
pneuonia,0
pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
empty,0
pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the firsmt hospital dose of antibiotics,0
al_pn-3b,0
maxp al_pn-3b
ak_pn-3b,0
pneumonia,0
pneuonia,0
2567736511,0
35640,0
10009,0
maxp 10009
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
maxp al
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
maxp 201 pine street northwest
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
maxp proprietary
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
maxp 35640
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
maxp hartselle
birmingham,0
al,0
la,0
l,0
2567736511,0
maxp 2567736511
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
yes,0
maxp yes
empty,0
morgan,0
maxp morgan
pneumonia patients given smoking cessation advice/counseling,0
maxp pneumonia patients given smoking cessation advice/counseling
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-4,0
ak_pn-4,0
a_lpn-4,0
pneumonia,0
pneumonia patients given smoking cessation advice/counseling,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-4,0
ak_pn-4,0
a_lpn-4,0
pneumonia,0
maxp pneumonia
pneumonia patients given smoking cessation advice/counseling,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-4,0
maxp al_pn-4
ak_pn-4,0
a_lpn-4,0
pneumonia,0
2567736511,0
35640,0
10009,0
maxp 10009
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
maxp al
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
maxp 201 pine street northwest
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
maxp proprietary
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
maxp 35640
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
maxp hartselle
birmingham,0
al,0
la,0
l,0
2567736511,0
maxp 2567736511
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
yes,0
maxp yes
empty,0
morgan,0
maxp morgan
pneumonia patients given initial antibiotic(s) within 6 hours after arrival,0
maxp pneumonia patients given initial antibiotic(s) within 6 hours after arrival
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
pneumonia patients given initial antibiotci(s) within 6 hours after arrival,0
empty,0
al_pn-5c,0
ak_pn-5c,0
pneumonia,0
pneumonia patients given initial antibiotic(s) within 6 hours after arrival,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
pneumonia patients given initial antibiotci(s) within 6 hours after arrival,0
empty,0
al_pn-5c,0
ak_pn-5c,0
pneumonia,0
maxp pneumonia
pneumonia patients given initial antibiotic(s) within 6 hours after arrival,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
pneumonia patients given initial antibiotci(s) within 6 hours after arrival,0
empty,0
al_pn-5c,0
maxp al_pn-5c
ak_pn-5c,0
pneumonia,0
2567736511,0
35640,0
10009,0
maxp 10009
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
maxp al
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
maxp 201 pine street northwest
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
maxp proprietary
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
maxp 35640
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
maxp hartselle
birmingham,0
al,0
la,0
l,0
2567736511,0
maxp 2567736511
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
yes,0
maxp yes
empty,0
morgan,0
maxp morgan
pneumonia patients given the most appropriate initial antibiotic(s),0
maxp pneumonia patients given the most appropriate initial antibiotic(s)
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-6,0
empty,0
ak_pn-6,0
al_np-6,0
pneumonia,0
pneumonia patients given the most appropriate initial antibiotic(s),0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-6,0
empty,0
ak_pn-6,0
al_np-6,0
pneumonia,0
maxp pneumonia
pneumonia patients given the most appropriate initial antibiotic(s),0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-6,0
maxp al_pn-6
empty,0
ak_pn-6,0
al_np-6,0
pneumonia,0
2567736511,0
35640,0
10009,0
maxp 10009
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
maxp al
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
maxp 201 pine street northwest
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
maxp proprietary
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
maxp 35640
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
maxp hartselle
birmingham,0
al,0
la,0
l,0
2567736511,0
maxp 2567736511
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
yes,0
maxp yes
empty,0
morgan,0
maxp morgan
pneumonia patients assessed and given influenza vaccination,0
maxp pneumonia patients assessed and given influenza vaccination
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-7,0
ak_pn-7,0
empty,0
pneumonia,0
pnemuonia,0
pneumonia patients assessed and given influenza vaccination,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-7,0
ak_pn-7,0
empty,0
pneumonia,0
maxp pneumonia
pnemuonia,0
pneumonia patients assessed and given influenza vaccination,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-7,0
maxp al_pn-7
ak_pn-7,0
empty,0
pneumonia,0
pnemuonia,0
2567736511,0
35640,0
10009,0
maxp 10009
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
maxp al
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
maxp 201 pine street northwest
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
maxp proprietary
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
maxp 35640
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
maxp hartselle
birmingham,0
al,0
la,0
l,0
2567736511,0
maxp 2567736511
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
yes,0
maxp yes
empty,0
morgan,0
maxp morgan
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
maxp surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
al_scip-card-2,0
ak_scip-card-2,0
surgical infection prevention,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-card-2,0
ak_scip-card-2,0
surgical infection prevention,0
maxp surgical infection prevention
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-card-2,0
maxp al_scip-card-2
ak_scip-card-2,0
surgical infection prevention,0
2567736511,0
35640,0
10009,0
maxp 10009
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
maxp al
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
maxp 201 pine street northwest
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
maxp proprietary
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
maxp 35640
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
maxp hartselle
birmingham,0
al,0
la,0
l,0
2567736511,0
maxp 2567736511
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
yes,0
maxp yes
empty,0
morgan,0
maxp morgan
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
maxp surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-inf-1,0
ak_scip-inf-1,0
al_zscip-inf-1,0
als_cip-inf-1,0
la_scip-inf-1,0
al_scipi-nf-1,0
al_sci-pinf-1,0
al_scip-iwnf-1,0
aal_scip-inf-1,0
al_sci-inf-1,0
al_csip-inf-1,0
surgical infection prevention,0
surgcial infection prevention,0
surgical inection prevention,0
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-inf-1,0
ak_scip-inf-1,0
al_zscip-inf-1,0
als_cip-inf-1,0
la_scip-inf-1,0
al_scipi-nf-1,0
al_sci-pinf-1,0
al_scip-iwnf-1,0
aal_scip-inf-1,0
al_sci-inf-1,0
al_csip-inf-1,0
surgical infection prevention,0
maxp surgical infection prevention
surgcial infection prevention,0
surgical inection prevention,0
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-inf-1,0
maxp al_scip-inf-1
ak_scip-inf-1,0
al_zscip-inf-1,0
als_cip-inf-1,0
la_scip-inf-1,0
al_scipi-nf-1,0
al_sci-pinf-1,0
al_scip-iwnf-1,0
aal_scip-inf-1,0
al_sci-inf-1,0
al_csip-inf-1,0
surgical infection prevention,0
surgcial infection prevention,0
surgical inection prevention,0
2567736511,0
35640,0
10009,0
maxp 10009
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
maxp al
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
maxp 201 pine street northwest
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
maxp proprietary
hartselle,0
birmingham,0
al,0
la,0
l,0
2567736511,0
35640,0
maxp 35640
10009,0
201 pine street northwest,0
empty,0
201 pine srteet northwest,0
proprietary,0
hartselle,0
birmingham,0
