没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_1/dirty_flights_mix_1.csv
Running Horizon with dirty file: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_1/dirty_flights_mix_1.csv
( AA-204-LAX-MCO , 06:55 AM ), 0.021044
maxp 01:19 PM
01:05 PM,0.0025252525252525255
03:13 PM,0.010942760942760943
empty,0.0017749963402137316
02:35 PM,0.0022271324354657686
01:19 PM,0.011363636363636364
01:05 PM,0.0025252525252525255
maxp 01:05 PM
03:13 PM,0.010942760942760943
empty,0.0017749963402137316
02:35 PM,0.0022271324354657686
01:19 PM,0.011363636363636364
01:05 PM,0.0025252525252525255
01:19 PM,0.011363636363636364
empty,0.0017383984775289122
10:16 AM,0.009259259259259259
10:40 AM,0.010206228956228957
08:56 AM,0.009259259259259259
08:35 AM,0.009960718294051627
10:16 AM,0.009259259259259259
maxp 10:16 AM
10:40 AM,0.010206228956228957
maxp 10:40 AM
08:56 AM,0.009259259259259259
08:35 AM,0.009960718294051627
10:16 AM,0.009259259259259259
10:40 AM,0.010206228956228957
08:56 AM,0.009259259259259259
08:35 AM,0.009960718294051627
maxp 08:35 AM
10:16 AM,0.009259259259259259
10:40 AM,0.010206228956228957
08:56 AM,0.009259259259259259
maxp 08:56 AM
08:35 AM,0.009960718294051627
06:43 PM,0.010521885521885523
06:43 MP,0.00042087542087542086
06:30 PM,0.007295173961840629
maxp 06:30 PM
03:36 PM,0.010521885521885523
empty,0.0017383984775289122
03:05 PM,0.002457912457912458
06:43 PM,0.010521885521885523
maxp 06:43 PM
06:43 MP,0.00042087542087542086
06:30 PM,0.007295173961840629
03:36 PM,0.010521885521885523
empty,0.0017383984775289122
03:05 PM,0.002457912457912458
06:43 PM,0.010521885521885523
06:43 MP,0.00042087542087542086
06:30 PM,0.007295173961840629
03:36 PM,0.010521885521885523
empty,0.0017383984775289122
03:05 PM,0.002457912457912458
maxp 03:05 PM
06:43 PM,0.010521885521885523
06:43 MP,0.00042087542087542086
06:30 PM,0.007295173961840629
03:36 PM,0.010521885521885523
maxp 03:36 PM
empty,0.0017383984775289122
03:05 PM,0.002457912457912458
08:06 AM,0.010942760942760943
08:00 AM,0.010101010101010102
maxp 08:00 AM
empty,0.0017383984775289122
08:04 AM,0.010521885521885523
08:04A M,0.00042087542087542086
07:30 AM,0.008101851851851853
07:z30 AM,0.00042087542087542086
08:06 AM,0.010942760942760943
maxp 08:06 AM
08:00 AM,0.010101010101010102
empty,0.0017383984775289122
08:04 AM,0.010521885521885523
08:04A M,0.00042087542087542086
07:30 AM,0.008101851851851853
07:z30 AM,0.00042087542087542086
08:06 AM,0.010942760942760943
08:00 AM,0.010101010101010102
empty,0.0017383984775289122
08:04 AM,0.010521885521885523
08:04A M,0.00042087542087542086
07:30 AM,0.008101851851851853
07:z30 AM,0.00042087542087542086
maxp 07:z30 AM
08:06 AM,0.010942760942760943
08:00 AM,0.010101010101010102
empty,0.0017383984775289122
08:04 AM,0.010521885521885523
maxp 08:04 AM
08:04A M,0.00042087542087542086
07:30 AM,0.008101851851851853
07:z30 AM,0.00042087542087542086
06:15 PM,0.011784511784511785
06:40 PM,0.011784511784511785
04:12 PM,0.011784511784511785
04:00 PM,0.002314814814814815
maxp 04:00 PM
06:15 PM,0.011784511784511785
maxp 06:15 PM
06:40 PM,0.011784511784511785
04:12 PM,0.011784511784511785
04:00 PM,0.002314814814814815
06:15 PM,0.011784511784511785
06:40 PM,0.011784511784511785
04:12 PM,0.011784511784511785
04:00 PM,0.002314814814814815
06:15 PM,0.011784511784511785
06:40 PM,0.011784511784511785
04:12 PM,0.011784511784511785
maxp 04:12 PM
04:00 PM,0.002314814814814815
02:27 PM,0.010521885521885523
02:25 PM,0.010101010101010102
maxp 02:25 PM
02:25 qPM,0.00042087542087542086
11:52 AM,0.010521885521885523
11:35 AM,0.0020342312008978674
02:27 PM,0.010521885521885523
maxp 02:27 PM
02:25 PM,0.010101010101010102
02:25 qPM,0.00042087542087542086
11:52 AM,0.010521885521885523
11:35 AM,0.0020342312008978674
02:27 PM,0.010521885521885523
02:25 PM,0.010101010101010102
02:25 qPM,0.00042087542087542086
11:52 AM,0.010521885521885523
11:35 AM,0.0020342312008978674
02:27 PM,0.010521885521885523
02:25 PM,0.010101010101010102
02:25 qPM,0.00042087542087542086
11:52 AM,0.010521885521885523
maxp 11:52 AM
11:35 AM,0.0020342312008978674
05:26 PM,0.008838383838383838
04:49 PM,0.008838383838383838
maxp 04:49 PM
03:31 PM,0.008838383838383838
02:55 PM,0.003535353535353535
02:55 MP,0.00042087542087542086
empty,0.0017383984775289122
05:26 PM,0.008838383838383838
maxp 05:26 PM
04:49 PM,0.008838383838383838
03:31 PM,0.008838383838383838
02:55 PM,0.003535353535353535
02:55 MP,0.00042087542087542086
empty,0.0017383984775289122
05:26 PM,0.008838383838383838
04:49 PM,0.008838383838383838
03:31 PM,0.008838383838383838
02:55 PM,0.003535353535353535
02:55 MP,0.00042087542087542086
maxp 02:55 MP
empty,0.0017383984775289122
05:26 PM,0.008838383838383838
04:49 PM,0.008838383838383838
03:31 PM,0.008838383838383838
02:55 PM,0.003535353535353535
maxp 02:55 PM
02:55 MP,0.00042087542087542086
empty,0.0017383984775289122
05:38 PM,0.00968013468013468
06:17 PM,0.00968013468013468
maxp 06:17 PM
11:55 AM,0.0018518518518518517
empty,0.0017383984775289122
05:38 PM,0.00968013468013468
maxp 05:38 PM
06:17 PM,0.00968013468013468
11:55 AM,0.0018518518518518517
empty,0.0017383984775289122
05:38 PM,0.00968013468013468
06:17 PM,0.00968013468013468
11:55 AM,0.0018518518518518517
empty,0.0017383984775289122
05:38 PM,0.00968013468013468
06:17 PM,0.00968013468013468
11:55 AM,0.0018518518518518517
empty,0.0017383984775289122
11:58 AM,0.009259259259259259
11:55 AM,0
empty,0.0004910213243546576
12:50 PM,0.010101010101010102
empty,0.001756697408871322
12:55 PM,0.001430976430976431
maxp 12:55 PM
10:54 AM,0.001367845117845118
10:40 AM,0.010521885521885523
12:50 PM,0.010101010101010102
maxp 12:50 PM
empty,0.001756697408871322
12:55 PM,0.001430976430976431
10:54 AM,0.001367845117845118
10:40 AM,0.010521885521885523
maxp 10:40 AM
12:50 PM,0.010101010101010102
empty,0.001756697408871322
12:55 PM,0.001430976430976431
10:54 AM,0.001367845117845118
10:40 AM,0.010521885521885523
12:50 PM,0.010101010101010102
empty,0.001756697408871322
12:55 PM,0.001430976430976431
10:54 AM,0.001367845117845118
10:40 AM,0.010521885521885523
10:16 AM,0
11:05 AM,0.010521885521885523
11:01 AM,0
10:54 AM,0.010521885521885523
empty,0
07:40 AM,0.011363636363636364
07:45 AM,0.011363636363636364
maxp 07:45 AM
06:57 AM,0.011363636363636364
06:45 AM,0.010942760942760943
empty,0.0017383984775289122
07:40 AM,0.011363636363636364
maxp 07:40 AM
07:45 AM,0.011363636363636364
06:57 AM,0.011363636363636364
06:45 AM,0.010942760942760943
empty,0.0017383984775289122
07:40 AM,0.011363636363636364
07:45 AM,0.011363636363636364
06:57 AM,0.011363636363636364
06:45 AM,0.010942760942760943
maxp 06:45 AM
empty,0.0017383984775289122
07:40 AM,0.011363636363636364
07:45 AM,0.011363636363636364
06:57 AM,0.011363636363636364
maxp 06:57 AM
06:45 AM,0.010942760942760943
empty,0.0017383984775289122
06:36 PM,0.009259259259259259
07:05 PM,0.009259259259259259
maxp 07:05 PM
03:58 PM,0.009259259259259259
04:00 PM,0.0021808999081726357
04:00 MP,0.00042087542087542086
06:36 PM,0.009259259259259259
maxp 06:36 PM
07:05 PM,0.009259259259259259
03:58 PM,0.009259259259259259
04:00 PM,0.0021808999081726357
04:00 MP,0.00042087542087542086
06:36 PM,0.009259259259259259
07:05 PM,0.009259259259259259
03:58 PM,0.009259259259259259
04:00 PM,0.0021808999081726357
04:00 MP,0.00042087542087542086
maxp 04:00 MP
06:36 PM,0.009259259259259259
07:05 PM,0.009259259259259259
03:58 PM,0.009259259259259259
maxp 03:58 PM
04:00 PM,0.0021808999081726357
04:00 MP,0.00042087542087542086
06:19 AM,0.010942760942760943
06:9 AM,0.00042087542087542086
06:40 AM,0.007891414141414142
maxp 06:40 AM
empty,0.0017383984775289122
06:10 AM,0.011363636363636364
06:00 AM,0.00895863395863396
06:00 fAM,0.00042087542087542086
06:19 AM,0.010942760942760943
maxp 06:19 AM
06:9 AM,0.00042087542087542086
06:40 AM,0.007891414141414142
empty,0.0017383984775289122
06:10 AM,0.011363636363636364
06:00 AM,0.00895863395863396
06:00 fAM,0.00042087542087542086
06:19 AM,0.010942760942760943
06:9 AM,0.00042087542087542086
06:40 AM,0.007891414141414142
empty,0.0017383984775289122
06:10 AM,0.011363636363636364
06:00 AM,0.00895863395863396
maxp 06:00 AM
06:00 fAM,0.00042087542087542086
06:19 AM,0.010942760942760943
06:9 AM,0.00042087542087542086
06:40 AM,0.007891414141414142
empty,0.0017383984775289122
06:10 AM,0.011363636363636364
maxp 06:10 AM
06:00 AM,0.00895863395863396
06:00 fAM,0.00042087542087542086
11:12 AM,0.012205387205387205
10:45 AM,0.009960718294051629
maxp 10:45 AM
10:45 MA,0.00042087542087542086
empty,0.0017383984775289122
10:4l5 AM,0.00042087542087542086
07:39 AM,0.012205387205387205
07:10 AM,0.0038014554143586403
11:12 AM,0.012205387205387205
maxp 11:12 AM
10:45 AM,0.009960718294051629
10:45 MA,0.00042087542087542086
empty,0.0017383984775289122
10:4l5 AM,0.00042087542087542086
07:39 AM,0.012205387205387205
07:10 AM,0.0038014554143586403
11:12 AM,0.012205387205387205
10:45 AM,0.009960718294051629
10:45 MA,0.00042087542087542086
empty,0.0017383984775289122
10:4l5 AM,0.00042087542087542086
07:39 AM,0.012205387205387205
07:10 AM,0.0038014554143586403
maxp 07:10 AM
11:12 AM,0.012205387205387205
10:45 AM,0.009960718294051629
10:45 MA,0.00042087542087542086
empty,0.0017383984775289122
10:4l5 AM,0.00042087542087542086
07:39 AM,0.012205387205387205
maxp 07:39 AM
07:10 AM,0.0038014554143586403
03:14 PM,0.009259259259259259
03:14 MP,0.00042087542087542086
0:14 PM,0.00042087542087542086
03:30 PM,0.008838383838383838
empty,0.0017749963402137316
07:31 AM,0.010101010101010102
07:10 AM,0.0037335722819593787
03:14 PM,0.009259259259259259
maxp 03:14 PM
03:14 MP,0.00042087542087542086
0:14 PM,0.00042087542087542086
03:30 PM,0.008838383838383838
empty,0.0017749963402137316
07:31 AM,0.010101010101010102
07:10 AM,0.0037335722819593787
03:14 PM,0.009259259259259259
03:14 MP,0.00042087542087542086
0:14 PM,0.00042087542087542086
03:30 PM,0.008838383838383838
empty,0.0017749963402137316
07:31 AM,0.010101010101010102
07:10 AM,0.0037335722819593787
maxp 07:10 AM
03:14 PM,0.009259259259259259
03:14 MP,0.00042087542087542086
0:14 PM,0.00042087542087542086
03:30 PM,0.008838383838383838
empty,0.0017749963402137316
07:31 AM,0.010101010101010102
maxp 07:31 AM
07:10 AM,0.0037335722819593787
09:32 AM,0.010942760942760943
09:3x2 AM,0.00042087542087542086
09:40 AM,0.007014590347923681
maxp 09:40 AM
09:04 AM,0.00042087542087542086
09:w40 AM,0.00042087542087542086
07:16 AM,0.010942760942760943
empty,0.0017383984775289122
07:10 AM,0.0037743021613989357
09:32 AM,0.010942760942760943
maxp 09:32 AM
09:3x2 AM,0.00042087542087542086
09:40 AM,0.007014590347923681
09:04 AM,0.00042087542087542086
09:w40 AM,0.00042087542087542086
07:16 AM,0.010942760942760943
empty,0.0017383984775289122
07:10 AM,0.0037743021613989357
09:32 AM,0.010942760942760943
09:3x2 AM,0.00042087542087542086
09:40 AM,0.007014590347923681
09:04 AM,0.00042087542087542086
09:w40 AM,0.00042087542087542086
07:16 AM,0.010942760942760943
empty,0.0017383984775289122
07:10 AM,0.0037743021613989357
maxp 07:10 AM
09:32 AM,0.010942760942760943
09:3x2 AM,0.00042087542087542086
09:40 AM,0.007014590347923681
09:04 AM,0.00042087542087542086
09:w40 AM,0.00042087542087542086
07:16 AM,0.010942760942760943
maxp 07:16 AM
empty,0.0017383984775289122
07:10 AM,0.0037743021613989357
10:29 PM,0.009259259259259259
empty,0.001756697408871322
10:15 PM,0.0012626262626262625
maxp 10:15 PM
10h:15 PM,0.00042087542087542086
10:5 PM,0.00042087542087542086
0:15 PM,0.00042087542087542086
07:14 PM,0.009259259259259259
07:00 PM,0.0023569023569023568
10:29 PM,0.009259259259259259
maxp 10:29 PM
empty,0.001756697408871322
10:15 PM,0.0012626262626262625
10h:15 PM,0.00042087542087542086
10:5 PM,0.00042087542087542086
0:15 PM,0.00042087542087542086
07:14 PM,0.009259259259259259
07:00 PM,0.0023569023569023568
10:29 PM,0.009259259259259259
empty,0.001756697408871322
10:15 PM,0.0012626262626262625
10h:15 PM,0.00042087542087542086
10:5 PM,0.00042087542087542086
0:15 PM,0.00042087542087542086
07:14 PM,0.009259259259259259
07:00 PM,0.0023569023569023568
maxp 07:00 PM
10:29 PM,0.009259259259259259
empty,0.001756697408871322
10:15 PM,0.0012626262626262625
10h:15 PM,0.00042087542087542086
10:5 PM,0.00042087542087542086
0:15 PM,0.00042087542087542086
07:14 PM,0.009259259259259259
maxp 07:14 PM
07:00 PM,0.0023569023569023568
09:28 AM,0.00968013468013468
09:25 AM,0.00968013468013468
maxp 09:25 AM
06:54 AM,0.00968013468013468
06:40 AM,0.007575757575757576
09:28 AM,0.00968013468013468
maxp 09:28 AM
09:25 AM,0.00968013468013468
06:54 AM,0.00968013468013468
06:40 AM,0.007575757575757576
09:28 AM,0.00968013468013468
09:25 AM,0.00968013468013468
06:54 AM,0.00968013468013468
06:40 AM,0.007575757575757576
09:28 AM,0.00968013468013468
09:25 AM,0.00968013468013468
06:54 AM,0.00968013468013468
maxp 06:54 AM
06:40 AM,0.007575757575757576
11:58 AM,0.009259259259259259
11:55 AM,0.0013678451178451177
maxp 11:55 AM
08:29 AM,0.009259259259259259
08:00 AM,0.00968013468013468
maxp 08:00 AM
11:58 AM,0.009259259259259259
maxp 11:58 AM
11:55 AM,0.0013678451178451177
08:29 AM,0.009259259259259259
08:00 AM,0.00968013468013468
11:58 AM,0.009259259259259259
11:55 AM,0.0013678451178451177
08:29 AM,0.009259259259259259
08:00 AM,0.00968013468013468
11:58 AM,0.009259259259259259
11:55 AM,0.0013678451178451177
08:29 AM,0.009259259259259259
maxp 08:29 AM
08:00 AM,0.00968013468013468
09:43 AM,0.011363636363636364
09:54 AM,0.011363636363636364
maxp 09:54 AM
08:42 AM,0.010942760942760943
08:42 tAM,0.00042087542087542086
08:41 AM,0.007575757575757576
09:43 AM,0.011363636363636364
maxp 09:43 AM
09:54 AM,0.011363636363636364
08:42 AM,0.010942760942760943
08:42 tAM,0.00042087542087542086
08:41 AM,0.007575757575757576
09:43 AM,0.011363636363636364
09:54 AM,0.011363636363636364
08:42 AM,0.010942760942760943
08:42 tAM,0.00042087542087542086
08:41 AM,0.007575757575757576
maxp 08:41 AM
09:43 AM,0.011363636363636364
09:54 AM,0.011363636363636364
08:42 AM,0.010942760942760943
maxp 08:42 AM
08:42 tAM,0.00042087542087542086
08:41 AM,0.007575757575757576
10:30 PM,0.022727272727272728
07:58 PM,0.010942760942760943
empty,0.0017383984775289122
07:45 PM,0.0024915824915824917
10:30 PM,0.022727272727272728
maxp 10:30 PM
07:58 PM,0.010942760942760943
empty,0.0017383984775289122
07:45 PM,0.0024915824915824917
10:30 PM,0.022727272727272728
07:58 PM,0.010942760942760943
empty,0.0017383984775289122
07:45 PM,0.0024915824915824917
maxp 07:45 PM
10:30 PM,0.022727272727272728
07:58 PM,0.010942760942760943
empty,0.0017383984775289122
07:45 PM,0.0024915824915824917
07:58 PM,0.010942760942760943
empty,0.0017383984775289122
03:16 PM,0.010521885521885523
03:15 PM,0.010521885521885523
maxp 03:15 PM
12:11 PM,0.010521885521885523
12:00 PM,0.010521885521885523
03:16 PM,0.010521885521885523
maxp 03:16 PM
03:15 PM,0.010521885521885523
12:11 PM,0.010521885521885523
12:00 PM,0.010521885521885523
03:16 PM,0.010521885521885523
03:15 PM,0.010521885521885523
12:11 PM,0.010521885521885523
12:00 PM,0.010521885521885523
maxp 12:00 PM
03:16 PM,0.010521885521885523
03:15 PM,0.010521885521885523
12:11 PM,0.010521885521885523
maxp 12:11 PM
12:00 PM,0.010521885521885523
empty,0.0017383984775289122
05:17 PM,0.008417508417508417
05:05 PM,0.008838383838383838
03:27 PM,0.017676767676767676
empty,0.0017383984775289122
maxp empty
05:17 PM,0.008417508417508417
maxp 05:17 PM
05:05 PM,0.008838383838383838
maxp 05:05 PM
03:27 PM,0.017676767676767676
empty,0.0017383984775289122
05:17 PM,0.008417508417508417
05:05 PM,0.008838383838383838
03:27 PM,0.017676767676767676
empty,0.0017383984775289122
05:17 PM,0.008417508417508417
05:05 PM,0.008838383838383838
03:27 PM,0.017676767676767676
maxp 03:27 PM
03:31 PM,0.008417508417508417
02:50 PM,0.007996632996632997
02:g50 PM,0.00042087542087542086
maxp 02:g50 PM
11:32 AM,0.008417508417508417
11:25 AM,0.0025252525252525255
03:31 PM,0.008417508417508417
maxp 03:31 PM
02:50 PM,0.007996632996632997
02:g50 PM,0.00042087542087542086
11:32 AM,0.008417508417508417
11:25 AM,0.0025252525252525255
03:31 PM,0.008417508417508417
02:50 PM,0.007996632996632997
02:g50 PM,0.00042087542087542086
11:32 AM,0.008417508417508417
11:25 AM,0.0025252525252525255
maxp 11:25 AM
03:31 PM,0.008417508417508417
02:50 PM,0.007996632996632997
02:g50 PM,0.00042087542087542086
11:32 AM,0.008417508417508417
11:25 AM,0.0025252525252525255
11:40 AM,0.003787878787878787
maxp 11:40 AM
11:32 AM,0.008417508417508417
empty,0.0017383984775289122
11:21 AM,0.007154882154882155
empty,0.0017749963402137316
11:19 AM,0.0011363636363636363
maxp 11:19 AM
10:33 AM,0.007575757575757576
10:39 AM,0.007154882154882155
11:21 AM,0.007154882154882155
maxp 11:21 AM
empty,0.0017749963402137316
11:19 AM,0.0011363636363636363
10:33 AM,0.007575757575757576
10:39 AM,0.007154882154882155
11:21 AM,0.007154882154882155
empty,0.0017749963402137316
11:19 AM,0.0011363636363636363
10:33 AM,0.007575757575757576
10:39 AM,0.007154882154882155
maxp 10:39 AM
11:21 AM,0.007154882154882155
empty,0.0017749963402137316
11:19 AM,0.0011363636363636363
10:33 AM,0.007575757575757576
maxp 10:33 AM
10:39 AM,0.007154882154882155
06:55 AM,0.021043771043771045
11:25 PhM,0.00042087542087542086
11:25 PM,0.01978114478114478
empty,0.0017383984775289122
11:25 PqM,0.00042087542087542086
06:55 AM,0.021043771043771045
maxp 06:55 AM
11:25 PhM,0.00042087542087542086
11:25 PM,0.01978114478114478
empty,0.0017383984775289122
11:25 PqM,0.00042087542087542086
06:55 AM,0.021043771043771045
11:25 PhM,0.00042087542087542086
11:25 PM,0.01978114478114478
empty,0.0017383984775289122
11:25 PqM,0.00042087542087542086
maxp 11:25 PqM
06:55 AM,0.021043771043771045
11:25 PhM,0.00042087542087542086
maxp 11:25 PhM
11:25 PM,0.01978114478114478
maxp 11:25 PM
empty,0.0017383984775289122
11:25 PqM,0.00042087542087542086
07:17 AM,0.00968013468013468
07:23 AM,0.00968013468013468
maxp 07:23 AM
05:56 AM,0.009259259259259259
0:556 AM,0.00042087542087542086
06:00 AM,0.008778258778258777
07:17 AM,0.00968013468013468
maxp 07:17 AM
07:23 AM,0.00968013468013468
05:56 AM,0.009259259259259259
0:556 AM,0.00042087542087542086
06:00 AM,0.008778258778258777
07:17 AM,0.00968013468013468
07:23 AM,0.00968013468013468
05:56 AM,0.009259259259259259
0:556 AM,0.00042087542087542086
06:00 AM,0.008778258778258777
maxp 06:00 AM
07:17 AM,0.00968013468013468
07:23 AM,0.00968013468013468
05:56 AM,0.009259259259259259
maxp 05:56 AM
0:556 AM,0.00042087542087542086
06:00 AM,0.008778258778258777
05:26 AM,0.008417508417508417
05:2 AM,0.00042087542087542086
empty,0.0017383984775289122
05:35 AM,0.0012425845759179092
maxp 05:35 AM
05:35AM,0.00042087542087542086
12:41 AM,0.009259259259259259
12:30 AM,0.009259259259259259
05:26 AM,0.008417508417508417
maxp 05:26 AM
05:2 AM,0.00042087542087542086
empty,0.0017383984775289122
05:35 AM,0.0012425845759179092
05:35AM,0.00042087542087542086
12:41 AM,0.009259259259259259
12:30 AM,0.009259259259259259
05:26 AM,0.008417508417508417
05:2 AM,0.00042087542087542086
empty,0.0017383984775289122
05:35 AM,0.0012425845759179092
05:35AM,0.00042087542087542086
12:41 AM,0.009259259259259259
12:30 AM,0.009259259259259259
maxp 12:30 AM
05:26 AM,0.008417508417508417
05:2 AM,0.00042087542087542086
empty,0.0017383984775289122
05:35 AM,0.0012425845759179092
05:35AM,0.00042087542087542086
12:41 AM,0.009259259259259259
maxp 12:41 AM
12:30 AM,0.009259259259259259
06:28 PM,0.00968013468013468
06:46 PM,0.009259259259259259
maxp 06:46 PM
empty,0.0017749963402137316
04:00 PM,0.002620906029996939
06:28 PM,0.00968013468013468
maxp 06:28 PM
06:46 PM,0.009259259259259259
empty,0.0017749963402137316
04:00 PM,0.002620906029996939
06:28 PM,0.00968013468013468
06:46 PM,0.009259259259259259
empty,0.0017749963402137316
04:00 PM,0.002620906029996939
06:28 PM,0.00968013468013468
06:46 PM,0.009259259259259259
empty,0.0017749963402137316
04:00 PM,0.002620906029996939
03:33 PM,0.00968013468013468
04:12 PM,0.011784511784511785
maxp 04:12 PM
04:00 PM,0
03:58 PM,0.008838383838383838
empty,0.0004910213243546576
09:14 AM,0.007996632996632997
empty,0.0017383984775289122
09:21 AM,0.0012205387205387204
maxp 09:21 AM
09:1 AM,0.00042087542087542086
07:29 AM,0.008417508417508417
07:35 AM,0.00813692480359147
09:14 AM,0.007996632996632997
maxp 09:14 AM
empty,0.0017383984775289122
09:21 AM,0.0012205387205387204
09:1 AM,0.00042087542087542086
07:29 AM,0.008417508417508417
07:35 AM,0.00813692480359147
09:14 AM,0.007996632996632997
empty,0.0017383984775289122
09:21 AM,0.0012205387205387204
09:1 AM,0.00042087542087542086
07:29 AM,0.008417508417508417
07:35 AM,0.00813692480359147
maxp 07:35 AM
09:14 AM,0.007996632996632997
empty,0.0017383984775289122
09:21 AM,0.0012205387205387204
09:1 AM,0.00042087542087542086
07:29 AM,0.008417508417508417
maxp 07:29 AM
07:35 AM,0.00813692480359147
01:19 PM,0.008838383838383838
01:16 PM,0.004629629629629629
maxp 01:16 PM
0:16 PM,0.00042087542087542086
01:16PM,0.0008417508417508417
y01:16 PM,0.00042087542087542086
01:16 PiM,0.00042087542087542086
01:16P M,0.0008417508417508417
01:1 PM,0.00042087542087542086
1:16 PM,0.00042087542087542086
01:16x PM,0.00042087542087542086
10:19 AM,0.008417508417508417
10:19A M,0.00042087542087542086
09:45 AM,0.005892255892255892
01:19 PM,0.008838383838383838
maxp 01:19 PM
01:16 PM,0.004629629629629629
0:16 PM,0.00042087542087542086
01:16PM,0.0008417508417508417
y01:16 PM,0.00042087542087542086
01:16 PiM,0.00042087542087542086
01:16P M,0.0008417508417508417
01:1 PM,0.00042087542087542086
1:16 PM,0.00042087542087542086
01:16x PM,0.00042087542087542086
10:19 AM,0.008417508417508417
10:19A M,0.00042087542087542086
09:45 AM,0.005892255892255892
01:19 PM,0.008838383838383838
01:16 PM,0.004629629629629629
0:16 PM,0.00042087542087542086
01:16PM,0.0008417508417508417
y01:16 PM,0.00042087542087542086
01:16 PiM,0.00042087542087542086
01:16P M,0.0008417508417508417
01:1 PM,0.00042087542087542086
1:16 PM,0.00042087542087542086
01:16x PM,0.00042087542087542086
10:19 AM,0.008417508417508417
10:19A M,0.00042087542087542086
09:45 AM,0.005892255892255892
01:19 PM,0.008838383838383838
01:16 PM,0.004629629629629629
0:16 PM,0.00042087542087542086
01:16PM,0.0008417508417508417
y01:16 PM,0.00042087542087542086
01:16 PiM,0.00042087542087542086
01:16P M,0.0008417508417508417
01:1 PM,0.00042087542087542086
1:16 PM,0.00042087542087542086
01:16x PM,0.00042087542087542086
10:19 AM,0.008417508417508417
maxp 10:19 AM
10:19A M,0.00042087542087542086
09:45 AM,0.005892255892255892
01:27 PM,0.010521885521885523
empty,0.001756697408871322
12:35 PM,0.001430976430976431
maxp 12:35 PM
12:a35 PM,0.00042087542087542086
12:35 M,0.00042087542087542086
10:10 AM,0.010942760942760943
09:05 AM,0.009820426487093154
01:27 PM,0.010521885521885523
maxp 01:27 PM
empty,0.001756697408871322
12:35 PM,0.001430976430976431
12:a35 PM,0.00042087542087542086
12:35 M,0.00042087542087542086
10:10 AM,0.010942760942760943
09:05 AM,0.009820426487093154
01:27 PM,0.010521885521885523
empty,0.001756697408871322
12:35 PM,0.001430976430976431
12:a35 PM,0.00042087542087542086
12:35 M,0.00042087542087542086
10:10 AM,0.010942760942760943
09:05 AM,0.009820426487093154
01:27 PM,0.010521885521885523
empty,0.001756697408871322
12:35 PM,0.001430976430976431
12:a35 PM,0.00042087542087542086
12:35 M,0.00042087542087542086
10:10 AM,0.010942760942760943
maxp 10:10 AM
09:05 AM,0.009820426487093154
09:56 AM,0.008417508417508417
10:06 AM,0.007996632996632997
maxp 10:06 AM
0:06 AM,0.00042087542087542086
08:12 AM,0.008417508417508417
08:15 AM,0.008417508417508417
09:56 AM,0.008417508417508417
maxp 09:56 AM
10:06 AM,0.007996632996632997
0:06 AM,0.00042087542087542086
08:12 AM,0.008417508417508417
08:15 AM,0.008417508417508417
09:56 AM,0.008417508417508417
10:06 AM,0.007996632996632997
0:06 AM,0.00042087542087542086
08:12 AM,0.008417508417508417
08:15 AM,0.008417508417508417
maxp 08:15 AM
09:56 AM,0.008417508417508417
10:06 AM,0.007996632996632997
0:06 AM,0.00042087542087542086
08:12 AM,0.008417508417508417
maxp 08:12 AM
08:15 AM,0.008417508417508417
09:45 AM,0.006734006734006734
09:55 AM,0.007680976430976431
maxp 09:55 AM
0955 AM,0.00242003367003367
07:25 AM,0.010942760942760943
empty,0.0017383984775289122
07:00 AM,0.0024915824915824917
09:45 AM,0.006734006734006734
maxp 09:45 AM
09:55 AM,0.007680976430976431
0955 AM,0.00242003367003367
07:25 AM,0.010942760942760943
empty,0.0017383984775289122
07:00 AM,0.0024915824915824917
09:45 AM,0.006734006734006734
09:55 AM,0.007680976430976431
0955 AM,0.00242003367003367
07:25 AM,0.010942760942760943
empty,0.0017383984775289122
07:00 AM,0.0024915824915824917
maxp 07:00 AM
09:45 AM,0.006734006734006734
09:55 AM,0.007680976430976431
0955 AM,0.00242003367003367
07:25 AM,0.010942760942760943
maxp 07:25 AM
empty,0.0017383984775289122
07:00 AM,0.0024915824915824917
07:39 PM,0.010942760942760943
07:55 PM,0.010942760942760943
04:29 PM,0.010101010101010102
empty,0.0017383984775289122
0w4:29 PM,0.00042087542087542086
04:15 MP,0.00042087542087542086
04:15 PM,0.002946127946127946
07:39 PM,0.010942760942760943
maxp 07:39 PM
07:55 PM,0.010942760942760943
04:29 PM,0.010101010101010102
empty,0.0017383984775289122
0w4:29 PM,0.00042087542087542086
04:15 MP,0.00042087542087542086
04:15 PM,0.002946127946127946
07:39 PM,0.010942760942760943
07:55 PM,0.010942760942760943
04:29 PM,0.010101010101010102
empty,0.0017383984775289122
0w4:29 PM,0.00042087542087542086
04:15 MP,0.00042087542087542086
maxp 04:15 MP
04:15 PM,0.002946127946127946
07:39 PM,0.010942760942760943
07:55 PM,0.010942760942760943
04:29 PM,0.010101010101010102
maxp 04:29 PM
empty,0.0017383984775289122
