没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospital/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospital/dirty_index.csv
Running Horizon with dirty file: Data/1_hospital/dirty_index.csv
( huntsvxlle hospxtal , 2562651000 ), 0.001000
maxp pneumonia patients assessed and given influenza vaccination
pneumoniaxpatientsxassessedxandxgivenxinfluenzaxvaccination,0
pneumonix pxtients assessed xnd given influenzx vxccinxtion,0
pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox,0
pneumonia patients assessed and given influenza vaxxination,0
al_pn-7,0
alxpn-7,0
ak_pn-7,0
pneumonia,0
pneumonia patients assessed and given influenza vaccination,0
pneumoniaxpatientsxassessedxandxgivenxinfluenzaxvaccination,0
pneumonix pxtients assessed xnd given influenzx vxccinxtion,0
pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox,0
pneumonia patients assessed and given influenza vaxxination,0
al_pn-7,0
maxp al_pn-7
alxpn-7,0
ak_pn-7,0
pneumonia,0
pneumonia patients assessed and given influenza vaccination,0
pneumoniaxpatientsxassessedxandxgivenxinfluenzaxvaccination,0
pneumonix pxtients assessed xnd given influenzx vxccinxtion,0
pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox,0
pneumonia patients assessed and given influenza vaxxination,0
al_pn-7,0
alxpn-7,0
ak_pn-7,0
pneumonia,0
maxp pneumonia
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
maxp x00x5
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
maxp al
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
maxp government - federal
governxent - federal,0
thomasville,0
al,0
3346366221,0
maxp 3346366221
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
maxp thomasville
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
maxp 36784
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
maxp 33700 highway 43
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
clarke,0
maxp clarke
xlarke,0
yes,0
maxp yes
surgery patients who were taking heart drugs caxxed beta bxockers before coming to the hospitax who were kept on the beta bxockers during the period just before and after their surgery,0
maxp surgery patients who were taking heart drugs caxxed beta bxockers before coming to the hospitax who were kept on the beta bxockers during the period just before and after their surgery
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
surgery patiexts who were takixg heart drugs called beta blockers before comixg to the hospital who were kept ox the beta blockers durixg the period just before axd after their surgery,0
surgery pxtients who were txking hexrt drugs cxlled betx blockers before coming to the hospitxl who were kept on the betx blockers during the period just before xnd xfter their surgery,0
al_scip-card-2,0
ak_scip-card-2,0
surgical infection prevention,0
suxgical infection pxevention,0
surgical ixfectiox prevextiox,0
surgery patients who were taking heart drugs caxxed beta bxockers before coming to the hospitax who were kept on the beta bxockers during the period just before and after their surgery,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
surgery patiexts who were takixg heart drugs called beta blockers before comixg to the hospital who were kept ox the beta blockers durixg the period just before axd after their surgery,0
surgery pxtients who were txking hexrt drugs cxlled betx blockers before coming to the hospitxl who were kept on the betx blockers during the period just before xnd xfter their surgery,0
al_scip-card-2,0
maxp al_scip-card-2
ak_scip-card-2,0
surgical infection prevention,0
suxgical infection pxevention,0
surgical ixfectiox prevextiox,0
surgery patients who were taking heart drugs caxxed beta bxockers before coming to the hospitax who were kept on the beta bxockers during the period just before and after their surgery,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
surgery patiexts who were takixg heart drugs called beta blockers before comixg to the hospital who were kept ox the beta blockers durixg the period just before axd after their surgery,0
surgery pxtients who were txking hexrt drugs cxlled betx blockers before coming to the hospitxl who were kept on the betx blockers during the period just before xnd xfter their surgery,0
al_scip-card-2,0
ak_scip-card-2,0
surgical infection prevention,0
maxp surgical infection prevention
suxgical infection pxevention,0
surgical ixfectiox prevextiox,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
maxp x00x5
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
maxp al
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
maxp government - federal
governxent - federal,0
thomasville,0
al,0
3346366221,0
maxp 3346366221
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
maxp thomasville
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
maxp 36784
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
maxp 33700 highway 43
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
clarke,0
maxp clarke
xlarke,0
yes,0
maxp yes
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
maxp surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
al_scip-inf-1,0
ak_scip-inf-1,0
surgical infection prevention,0
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
al_scip-inf-1,0
maxp al_scip-inf-1
ak_scip-inf-1,0
surgical infection prevention,0
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
al_scip-inf-1,0
ak_scip-inf-1,0
surgical infection prevention,0
maxp surgical infection prevention
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
maxp x00x5
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
maxp al
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
maxp government - federal
governxent - federal,0
thomasville,0
al,0
3346366221,0
maxp 3346366221
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
maxp thomasville
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
maxp 36784
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
maxp 33700 highway 43
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
clarke,0
maxp clarke
xlarke,0
yes,0
maxp yes
surgery patients who were given the  right kind  of antibiotic to help prevent infection,0
maxp surgery patients who were given the  right kind  of antibiotic to help prevent infection
al_scip-inf-2,0
al_sxip-inf-2,0
ak_scip-inf-2,0
al_scipxinfx2,0
xl_scip-inf-2,0
surgical infection prevention,0
surgical xnfection prevention,0
surgery patients who were given the  right kind  of antibiotic to help prevent infection,0
al_scip-inf-2,0
maxp al_scip-inf-2
al_sxip-inf-2,0
ak_scip-inf-2,0
al_scipxinfx2,0
xl_scip-inf-2,0
surgical infection prevention,0
surgical xnfection prevention,0
surgery patients who were given the  right kind  of antibiotic to help prevent infection,0
al_scip-inf-2,0
al_sxip-inf-2,0
ak_scip-inf-2,0
al_scipxinfx2,0
xl_scip-inf-2,0
surgical infection prevention,0
maxp surgical infection prevention
surgical xnfection prevention,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
maxp x00x5
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
maxp al
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
maxp government - federal
governxent - federal,0
thomasville,0
al,0
3346366221,0
maxp 3346366221
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
maxp thomasville
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
maxp 36784
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
maxp 33700 highway 43
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
clarke,0
maxp clarke
xlarke,0
yes,0
maxp yes
surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0
maxp surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
al_scip-inf-3,0
surgical infection prevention,0
surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0
al_scip-inf-3,0
maxp al_scip-inf-3
surgical infection prevention,0
surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0
al_scip-inf-3,0
surgical infection prevention,0
maxp surgical infection prevention
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
maxp x00x5
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
maxp al
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
maxp government - federal
governxent - federal,0
thomasville,0
al,0
3346366221,0
maxp 3346366221
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
maxp thomasville
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
maxp 36784
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
maxp 33700 highway 43
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
clarke,0
maxp clarke
xlarke,0
yes,0
maxp yes
all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0
maxp all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
all heart surgerx patients whose blood sugar (blood glucose) is kept under good control in the daxs right after surgerx,0
allxheartxsurgeryxpatientsxwhosexbloodxsugarx(bloodxglucose)xisxkeptxunderxgoodxcontrolxinxthexdaysxrightxafterxsurgery,0
all heaxt suxgexy patients whose blood sugax (blood glucose) is kept undex good contxol in the days xight aftex suxgexy,0
al_scip-inf-4,0
ak_scip-inf-4,0
surgical infection prevention,0
surgical infection xrevention,0
all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0
all heart surgerx patients whose blood sugar (blood glucose) is kept under good control in the daxs right after surgerx,0
allxheartxsurgeryxpatientsxwhosexbloodxsugarx(bloodxglucose)xisxkeptxunderxgoodxcontrolxinxthexdaysxrightxafterxsurgery,0
all heaxt suxgexy patients whose blood sugax (blood glucose) is kept undex good contxol in the days xight aftex suxgexy,0
al_scip-inf-4,0
maxp al_scip-inf-4
ak_scip-inf-4,0
surgical infection prevention,0
surgical infection xrevention,0
all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0
all heart surgerx patients whose blood sugar (blood glucose) is kept under good control in the daxs right after surgerx,0
allxheartxsurgeryxpatientsxwhosexbloodxsugarx(bloodxglucose)xisxkeptxunderxgoodxcontrolxinxthexdaysxrightxafterxsurgery,0
all heaxt suxgexy patients whose blood sugax (blood glucose) is kept undex good contxol in the days xight aftex suxgexy,0
al_scip-inf-4,0
ak_scip-inf-4,0
surgical infection prevention,0
maxp surgical infection prevention
surgical infection xrevention,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
maxp x00x5
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
maxp al
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
maxp government - federal
governxent - federal,0
thomasville,0
al,0
3346366221,0
maxp 3346366221
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
maxp thomasville
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
maxp 36784
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
maxp 33700 highway 43
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
clarke,0
maxp clarke
xlarke,0
yes,0
maxp yes
surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),0
maxp surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
surgeryxpatientsxneedingxhairxremovedxfromxthexsurgicalxareaxbeforexsurgery& xwhoxhadxhairxremovedxusingxaxsaferxmethodx(electricxclippersxorxhairxremovalxcreamxï¿½cxnotxaxrazor),0
surgery paxienxs needing hair removed from xhe surgical area before surgery who had hair removed using a safer mexhod (elecxric clippers or hair removal cream c nox a razor),0
al_scip-inf-6,0
ak_scip-inf-6,0
surgical infection prevention,0
surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),0
surgeryxpatientsxneedingxhairxremovedxfromxthexsurgicalxareaxbeforexsurgery& xwhoxhadxhairxremovedxusingxaxsaferxmethodx(electricxclippersxorxhairxremovalxcreamxï¿½cxnotxaxrazor),0
surgery paxienxs needing hair removed from xhe surgical area before surgery who had hair removed using a safer mexhod (elecxric clippers or hair removal cream c nox a razor),0
al_scip-inf-6,0
maxp al_scip-inf-6
ak_scip-inf-6,0
surgical infection prevention,0
surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),0
surgeryxpatientsxneedingxhairxremovedxfromxthexsurgicalxareaxbeforexsurgery& xwhoxhadxhairxremovedxusingxaxsaferxmethodx(electricxclippersxorxhairxremovalxcreamxï¿½cxnotxaxrazor),0
surgery paxienxs needing hair removed from xhe surgical area before surgery who had hair removed using a safer mexhod (elecxric clippers or hair removal cream c nox a razor),0
al_scip-inf-6,0
ak_scip-inf-6,0
surgical infection prevention,0
maxp surgical infection prevention
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
maxp x00x5
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
maxp al
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
maxp government - federal
governxent - federal,0
thomasville,0
al,0
3346366221,0
maxp 3346366221
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
maxp thomasville
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
maxp 36784
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
maxp 33700 highway 43
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
clarke,0
maxp clarke
xlarke,0
yes,0
maxp yes
surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,0
maxp surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
surgery pxtients whose doctors ordered trextments to prevent blood clots xfter certxin types of surgeries,0
al_scip-vte-1,0
ak_scip-vte-1,0
al_scipxvtex1,0
al_scix-vte-1,0
surgical infection prevention,0
surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,0
surgery pxtients whose doctors ordered trextments to prevent blood clots xfter certxin types of surgeries,0
al_scip-vte-1,0
maxp al_scip-vte-1
ak_scip-vte-1,0
al_scipxvtex1,0
al_scix-vte-1,0
surgical infection prevention,0
surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,0
surgery pxtients whose doctors ordered trextments to prevent blood clots xfter certxin types of surgeries,0
al_scip-vte-1,0
ak_scip-vte-1,0
al_scipxvtex1,0
al_scix-vte-1,0
surgical infection prevention,0
maxp surgical infection prevention
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
maxp x00x5
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
maxp al
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
maxp government - federal
governxent - federal,0
thomasville,0
al,0
3346366221,0
maxp 3346366221
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
maxp thomasville
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
maxp 36784
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
maxp 33700 highway 43
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
clarke,0
maxp clarke
xlarke,0
yes,0
maxp yes
patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0
maxp patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
al_scip-vte-2,0
al_scix-vte-2,0
al_scipxvtex2,0
ak_scip-vte-2,0
surgical infection prevention,0
surgical infxction prxvxntion,0
patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0
al_scip-vte-2,0
maxp al_scip-vte-2
al_scix-vte-2,0
al_scipxvtex2,0
ak_scip-vte-2,0
surgical infection prevention,0
surgical infxction prxvxntion,0
patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0
al_scip-vte-2,0
al_scix-vte-2,0
al_scipxvtex2,0
ak_scip-vte-2,0
surgical infection prevention,0
maxp surgical infection prevention
surgical infxction prxvxntion,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
maxp x00x5
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
maxp al
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
maxp government - federal
governxent - federal,0
thomasville,0
al,0
3346366221,0
maxp 3346366221
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
maxp thomasville
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
maxp 36784
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
3346366221,0
xx46x66221,0
334x3xx221,0
36784,0
x6784,0
x00x5,0
10015,0
1xx15,0
33700 highway 43,0
maxp 33700 highway 43
33700 hxghway 43,0
33700 highway x3,0
government - federal,0
governxent - federal,0
thomasville,0
al,0
clarke,0
maxp clarke
xlarke,0
yes,0
maxp yes
heart attack patients given aspirin at arrival,0
maxp heart attack patients given aspirin at arrival
xeart attack patients given aspirin at arrival,0
heart attack patients given aspirin at arrivax,0
heartxattackxpatientsxgivenxaspirinxatxarrival,0
hexrt attxck pxtients given aspirin xt arrivxl,0
heart attack patxents gxven aspxrxn at arrxval,0
al_ami-1,0
al_amx-1,0
ax_ami-1,0
al_axi-1,0
ak_ami-1,0
xl_xmi-1,0
heart attack,0
heartxattack,0
hexrt attxck,0
heart attack patients given aspirin at arrival,0
xeart attack patients given aspirin at arrival,0
heart attack patients given aspirin at arrivax,0
heartxattackxpatientsxgivenxaspirinxatxarrival,0
hexrt attxck pxtients given aspirin xt arrivxl,0
heart attack patxents gxven aspxrxn at arrxval,0
al_ami-1,0
maxp al_ami-1
al_amx-1,0
ax_ami-1,0
al_axi-1,0
ak_ami-1,0
xl_xmi-1,0
heart attack,0
heartxattack,0
hexrt attxck,0
heart attack patients given aspirin at arrival,0
xeart attack patients given aspirin at arrival,0
heart attack patients given aspirin at arrivax,0
heartxattackxpatientsxgivenxaspirinxatxarrival,0
hexrt attxck pxtients given aspirin xt arrivxl,0
heart attack patxents gxven aspxrxn at arrxval,0
al_ami-1,0
al_amx-1,0
ax_ami-1,0
al_axi-1,0
ak_ami-1,0
xl_xmi-1,0
heart attack,0
maxp heart attack
heartxattack,0
hexrt attxck,0
2056208100,0
35007,0
3x007,0
x5007,0
10016,0
maxp 10016
1xx16,0
