src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
airtravelcenter,AA-1279-DFW-PHX,,02:03 PM,,03:13 PM
airtravelcenter,UA-854-SFO-IAH,,08:07 AM,,01:23 PM
airtravelcenter,UA-382-IAD-LAX,,12:56 PM,,03:09 PM
airtravelcenter,AA-4344-ORD-DTW,,12:14 PM,,01:55 PM
airtravelcenter,UA-257-JFK-SFO,,02:43 PM,,05:22 PM
airtravelcenter,UA-2945-PHL-CLT,,12:07 PM,,01:11 PM
airtravelcenter,CO-63-EWR-IAH,05:25 PM,,08:22 PM,
airtravelcenter,CO-47-IAH-LAX,07:10 PM,,08:56 PM,
airtravelcenter,AA-2050-ORD-MIA,,11:06 AM,,02:39 PM
airtravelcenter,UA-248-PHX-ORD,,01:43 PM,,05:24 PM
airtravelcenter,AA-4330-CVG-ORD,03:35 PM,,04:00 PM,
airtravelcenter,AA-1434-DFW-MCO,,07:22 AM,,10:34 AM
airtravelcenter,AA-1640-MIA-MCO,,06:47 PM,,07:25 PM
airtravelcenter,AA-4307-ORD-DTW,,06:56 PM,,08:38 PM
airtravelcenter,AA-3-JFK-LAX,,12:12 PM,,03:04 PM
airtravelcenter,CO-1694-LAX-IAH,07:15 PM,,12/2/11 12:21 AM,
airtravelcenter,UA-843-LAX-ORD,,02:04 PM,,07:20 PM
airtravelcenter,CO-1193-EWR-MCO,09:15 AM,,12:18 PM,
airtravelcenter,AA-3842-MSP-ORD,,06:57 AM,,07:49 AM
airtravelcenter,AA-643-MIA-ORD,,07:31 AM,,09:26 AM
airtravelcenter,AA-1007-MIA-PHX,,05:09 PM,,07:43 PM
airtravelcenter,AA-2525-DFW-MIA,,07:39 AM,,10:43 AM
airtravelcenter,UA-2906-PHL-MCO,,04:44 PM,,06:28 PM
airtravelcenter,UA-938-DEN-ORD,,04:37 PM,,07:23 PM
airtravelcenter,AA-1221-MCO-ORD,,08:23 PM,,09:47 PM
airtravelcenter,CO-16-LAX-EWR,10:25 AM,,06:44 PM,
airtravelcenter,UA-2515-DFW-CLT,,07:30 AM,,10:43 AM
airtravelcenter,AA-400-DFW-JFK,,11:02 AM,,02:58 PM
airtravelcenter,UA-664-ORD-PHL,,01:48 PM,,04:20 PM
airtravelcenter,AA-3756-ORD-SLC,,12:42 PM,,02:50 PM
airtravelcenter,UA-37-EWR-MCO,01:29 PM,,04:17 PM,
airtravelcenter,AA-1522-SFO-ORD,,12:11 AM,,05:52 AM
airtravelcenter,UA-233-LAX-JFK,,04:28 PM,,12/2/11 12:01 AM
airtravelcenter,AA-3823-LAX-DEN,,09:06 PM,,11:49 PM
airtravelcenter,AA-2312-DFW-DTW,,08:29 PM,,11:35 PM
airtravelcenter,AA-1165-JFK-MIA,,07:23 AM,,09:45 AM
airtravelcenter,AA-431-MIA-SFO,,08:52 AM,,11:33 AM
airtravelcenter,UA-3373-IAD-PHL,,08:37 AM,,09:13 AM
airtravelcenter,AA-649-ORD-SNA,,01:41 PM,,03:29 PM
airtravelcenter,CO-1250-MIA-IAH,02:53 PM,,04:48 PM,
airtravelcenter,UA-6273-YYC-SFO,,07:41 AM,,08:33 AM
airtravelcenter,UA-828-SFO-ORD,11:08 PM,,12/2/11 5:11 AM,
airtravelcenter,CO-4888-IAH-DAL,,05:38 PM,,06:19 PM
airtravelcenter,UA-858-PVG-SFO,,1:50 PM (+8:00),,07:50 AM
airtravelcenter,UA-2704-DTW-PHX,,11:47 AM,,01:52 PM
airtravelcenter,AA-3063-SLC-LAX,,08:40 PM,,09:12 PM
airtravelcenter,UA-2708-EWR-CLT,,03:04 PM,,04:22 PM
airtravelcenter,UA-62-IAH-EWR,02:30 PM,,07:03 PM,
airtravelcenter,UA-1500-IAH-GUA,08:55 AM,,11:45 AM,
airtravelcenter,AA-3804-PHL-ORD,,02:44 PM,,03:36 PM
airtravelcenter,AA-1917-JFK-MCO,,03:28 PM,,05:39 PM
airtravelcenter,AA-2268-PHX-ORD,,07:22 AM,,11:04 AM
airtravelcenter,AA-4277-CVG-JFK,,12:11 PM,,01:42 PM
airtravelcenter,AA-2957-DFW-CVG,,08:04 AM,,10:58 AM
airtravelcenter,UA-37-EDI-EWR,9:05 AM (-00:00),,11:53 AM,
airtravelcenter,AA-789-ORD-DEN,,01:20 PM,,02:49 PM
airtravelcenter,AA-415-BOS-ORD,,08:55 AM,,10:12 AM
airtravelcenter,AA-85-JFK-SFO,,03:38 PM,,06:30 PM
airtravelcenter,AA-3979-CVG-ORD,,08:04 AM,,07:59 AM
airtravelcenter,AA-3786-IAH-ORD,,04:12 PM,,06:11 PM
airtravelcenter,AA-271-MIA-LAX,,11:52 AM,,02:21 PM
airtravelcenter,CO-50-CLE-EWR,02:55 PM,,04:49 PM,
airtravelcenter,UA-3099-PHX-PHL,,11:55 AM,,05:34 PM
airtravelcenter,AA-4198-ORD-CLE,,10:55 AM,,12:37 PM
airtravelcenter,AA-404-MIA-MCO,,06:58 AM,,07:37 AM
airtravelcenter,CO-45-EWR-MIA,04:00 PM,,07:05 PM,
airtravelcenter,AA-3809-PHX-LAX,,06:11 AM,,06:15 AM
airtravelcenter,AA-59-JFK-SFO,,07:40 AM,,10:52 AM
airtravelcenter,AA-222-LAX-BOS,,07:32 AM,,03:12 PM
flightview,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:22 AM
flightview,CO-1586-IAH-MCO,,07:42 PM,,10:29 PM
flightview,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM
flightview,UA-397-JFK-SFO,08:00 AM,08:49 AM,11:55 AM,11:58 AM
flightview,UA-3925-IAD-ORF,,09:01 AM,,09:43 AM
flightview,AA-1733-ORD-PHX,07:45 PM,07:59 PM,10:30 PM,
flightview,AA-3-JFK-LAX,12:00 PM,12:12 PM,03:15 PM,03:16 PM
flightview,UA-2830-MCO-CLT,03:27 PM,03:50 PM,05:05 PM,05:17 PM
flightview,CO-58-DEN-IAH,,12:37 PM,,03:31 PM
flightview,UA-5487-SFO-MRY,,10:53 AM,,11:21 AM
flightview,AA-204-LAX-MCO,11:25 PM,,6:55 AM Dec 02,
flightview,UA-414-LAX-SFO,,06:10 AM,,07:17 AM
flightview,CO-1614-LAX-IAH,,12:58 AM,,05:26 AM
flightview,UA-2726-FLL-PHL,04:00 PM,04:10 PM,06:46 PM,06:25 PM
flightview,CO-52-IAH-LAX,,07:56 AM,,09:09 AM
flightview,CO-1090-BOS-IAH,,10:35 AM,,01:19 PM
flightview,AA-616-DFW-DTW,09:05 AM,10:11 AM,12:35 PM,01:18 PM
flightview,UA-3515-IAD-MSP,,08:26 AM,,09:56 AM
flightview,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
flightview,AA-484-DFW-MIA,04:15 PM,04:30 PM,07:55 PM,07:39 PM
flightview,AA-1886-BOS-MIA,,10:55 AM,,01:40 PM
flightview,CO-62-IAH-EWR,,02:59 PM,,07:10 PM
flightview,CO-1561-PHX-IAH,,08:18 AM,,11:32 AM
flightview,UA-2314-ATL-PHL,,03:04 PM,,05:00 PM
flightview,AA-446-DFW-PHL,11:50 AM,12:13 PM,03:50 PM,04:09 PM
flightview,CO-1023-IAH-DEN,,12:06 PM,,01:14 PM
flightview,AA-466-IAH-MIA,06:00 AM,06:09 AM,09:20 AM,09:05 AM
flightview,UA-3050-PHX-CLT,11:05 AM,11:45 AM,04:57 PM,05:03 PM
flightview,CO-89-IAH-EWR,,06:17 AM,,10:27 AM
flightview,CO-1088-CLE-IAH,,09:01 AM,,10:56 AM
flightview,AA-1664-MIA-ATL,10:15 AM,10:19 AM,12:10 PM,11:50 AM
flightview,AA-1279-DFW-PHX,01:00 PM,02:04 PM,02:35 PM,03:19 PM
flightview,UA-854-SFO-IAH,,08:07 AM,,01:30 PM
flightview,UA-382-IAD-LAX,,12:56 PM,,03:21 PM
flightview,AA-4344-ORD-DTW,,12:14 PM,,02:01 PM
flightview,UA-257-JFK-SFO,02:30 PM,02:43 PM,06:15 PM,05:42 PM
flightview,UA-2945-PHL-CLT,12:00 PM,12:08 PM,01:45 PM,01:14 PM
flightview,CO-63-EWR-IAH,,05:38 PM,,08:03 PM
flightview,CO-47-IAH-LAX,,08:36 PM,,09:38 PM
flightview,AA-2050-ORD-MIA,10:40 AM,11:06 AM,02:45 PM,02:46 PM
flightview,UA-248-PHX-ORD,,01:43 PM,,05:34 PM
flightview,AA-4330-CVG-ORD,,03:36 PM,,03:25 PM
flightview,AA-1434-DFW-MCO,07:15 AM,07:22 AM,10:35 AM,10:29 AM
flightview,AA-1640-MIA-MCO,06:30 PM,,07:25 PM,
flightview,AA-4307-ORD-DTW,06:45 PM,06:56 PM,09:10 PM,08:43 PM
flightview,CO-1694-LAX-IAH,07:15 PM,,12:21 AM Dec 02,
flightview,UA-843-LAX-ORD,,02:38 PM,,07:58 PM
flightview,CO-1193-EWR-MCO,09:15 AM,09:58 AM,12:18 PM,12:09 PM
flightview,AA-3842-MSP-ORD,06:00 AM,06:57 AM,07:30 AM,07:51 AM
flightview,AA-643-MIA-ORD,07:10 AM,07:31 AM,09:35 AM,09:29 AM
flightview,AA-1007-MIA-PHX,,05:09 PM,,07:53 PM
flightview,UA-2906-PHL-MCO,03:50 PM,04:46 PM,06:23 PM,06:35 PM
flightview,UA-938-DEN-ORD,,04:37 PM,,07:36 PM
flightview,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:49 PM
flightview,CO-16-LAX-EWR,,10:37 AM,,06:34 PM
flightview,UA-2515-DFW-CLT,,07:31 AM,,10:45 AM
flightview,AA-400-DFW-JFK,10:40 AM,11:02 AM,02:59 PM,03:04 PM
flightview,UA-664-ORD-PHL,01:33 PM,01:48 PM,04:31 PM,04:23 PM
flightview,AA-3756-ORD-SLC,12:15 PM,12:42 PM,02:45 PM,02:52 PM
flightview,UA-37-EWR-MCO,,02:01 PM,,04:17 PM
flightview,AA-1522-SFO-ORD,11:55 PM,,5:50 AM Dec 02,
flightview,UA-233-LAX-JFK,04:25 PM,,12:29 AM Dec 02,
flightview,AA-3823-LAX-DEN,09:00 PM,,12:15 AM Dec 02,
flightview,AA-2312-DFW-DTW,08:25 PM,,11:50 PM,
flightview,AA-1165-JFK-MIA,06:59 AM,07:23 AM,10:34 AM,10:04 AM
flightview,AA-431-MIA-SFO,08:35 AM,08:52 AM,11:50 AM,11:44 AM
flightview,UA-3373-IAD-PHL,,08:37 AM,,09:13 AM
flightview,AA-649-ORD-SNA,01:30 PM,,03:50 PM,
flightview,CO-1250-MIA-IAH,,03:17 PM,,04:59 PM
flightview,UA-6273-YYC-SFO,,07:41 AM,,08:45 AM
flightview,UA-828-SFO-ORD,11:08 PM,,5:11 AMDec 02,
flightview,CO-4888-IAH-DAL,05:30 PM,,06:40 PM,
flightview,UA-858-PVG-SFO,,01:45 PM,,08:02 AM
flightview,UA-2704-DTW-PHX,,11:47 AM,,02:02 PM
flightview,AA-3063-SLC-LAX,,08:40 PM,,09:11 PM
flightview,UA-2708-EWR-CLT,,03:04 PM,,04:24 PM
flightview,UA-62-IAH-EWR,,02:59 PM,,07:10 PM
flightview,UA-1500-IAH-GUA,,09:43 AM,,12:12 PM
flightview,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:36 PM
flightview,AA-1917-JFK-MCO,02:55 PM,03:28 PM,05:55 PM,05:34 PM
flightview,AA-2268-PHX-ORD,07:15 AM,07:23 AM,11:35 AM,11:07 AM
flightview,AA-4277-CVG-JFK,12:10 PM,12:11 PM,02:15 PM,01:43 PM
flightview,AA-2957-DFW-CVG,07:55 AM,08:05 AM,11:05 AM,11:00 AM
flightview,UA-37-EDI-EWR,,09:05 AM,,12:09 PM
flightview,AA-789-ORD-DEN,01:05 PM,01:20 PM,02:35 PM,03:01 PM
flightview,AA-415-BOS-ORD,,08:56 AM,,10:10 AM
flightview,AA-85-JFK-SFO,03:05 PM,03:38 PM,06:30 PM,06:43 PM
flightview,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,07:57 AM
flightview,AA-1544-SAN-ORD,,11:41 AM,,04:56 PM
flightview,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:09 PM
flightview,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM
flightview,AA-2525-DFW-MIA,07:25 AM,07:40 AM,11:10 AM,11:06 AM
flightview,CO-50-CLE-EWR,,04:02 PM,,05:26 PM
flightview,UA-3099-PHX-PHL,11:55 AM,11:55 AM,06:17 PM,06:17 PM
flightview,AA-4198-ORD-CLE,10:40 AM,10:55 AM,12:55 PM,12:48 PM
flightview,AA-404-MIA-MCO,06:45 AM,06:58 AM,07:45 AM,07:32 AM
flightview,CO-45-EWR-MIA,04:00 PM,04:15 PM,07:05 PM,06:36 PM
flightview,AA-3809-PHX-LAX,06:00 AM,06:11 AM,06:40 AM,06:19 AM
flightview,AA-59-JFK-SFO,07:10 AM,07:40 AM,10:45 AM,11:12 AM
flightview,AA-222-LAX-BOS,07:10 AM,07:32 AM,03:30 PM,03:14 PM
flightstats,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:32 AM
flightstats,CO-1586-IAH-MCO,07:00 PM,07:14 PM,10:15 PM,10:29 PM
flightstats,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM
flightstats,UA-397-JFK-SFO,08:00 AM,08:29 AM,11:55 AM,11:58 AM
flightstats,UA-3925-IAD-ORF,08:41 AM,08:42 AM,09:54 AM,09:43 AM
flightstats,AA-1733-ORD-PHX,07:45 PM,07:58 PM,10:30 PM,10:30 PM (Estimated)
flightstats,AA-4344-ORD-DTW,11:45 AM,12:13 PM,02:00 PM,02:10 PM
flightstats,AA-1640-MIA-MCO,06:30 PM,6:47 PM (Estimated runway),07:25 PM,7:25 PM (Estimated runway)
flightstats,UA-2830-MCO-CLT,03:27 PM,03:28 PM,05:05 PM,05:17 PM
flightstats,CO-58-DEN-IAH,11:25 AM,11:32 AM,02:50 PM,03:31 PM
flightstats,AA-204-LAX-MCO,11:25 PM,11:29 PM (Estimated runway),06:55 AM,6:35 AM (Estimated runway)
flightstats,UA-414-LAX-SFO,06:00 AM,05:56 AM,07:23 AM,07:17 AM
flightstats,CO-1614-LAX-IAH,12:30 AM,12:41 AM,05:35 AM,05:26 AM
flightstats,UA-2726-FLL-PHL,04:00 PM,03:58 PM,06:46 PM,06:28 PM
flightstats,CO-52-IAH-LAX,07:35 AM,07:29 AM,09:21 AM,09:14 AM
flightstats,CO-1090-BOS-IAH,09:45 AM,10:19 AM,01:16 PM,01:19 PM
flightstats,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
flightstats,UA-3515-IAD-MSP,08:15 AM,08:12 AM,10:06 AM,09:56 AM
flightstats,AA-484-DFW-MIA,04:15 PM,04:29 PM,07:55 PM,07:39 PM
flightstats,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:35 PM,01:27 PM
flightstats,CO-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
flightstats,CO-63-EWR-IAH,05:25 PM,05:22 PM,08:22 PM,08:03 PM
flightstats,AA-446-DFW-PHL,11:50 AM,12:12 PM,03:50 PM,04:09 PM
flightstats,CO-1023-IAH-DEN,11:40 AM,11:56 AM,01:17 PM,01:14 PM
flightstats,AA-466-IAH-MIA,06:00 AM,06:08 AM,09:20 AM,09:05 AM
flightstats,UA-3050-PHX-CLT,11:05 AM,11:30 AM,04:57 PM,05:05 PM
flightstats,CO-89-IAH-EWR,06:00 AM,06:02 AM,10:20 AM,10:27 AM
flightstats,CO-1088-CLE-IAH,08:40 AM,08:40 AM,10:54 AM,10:56 AM
flightstats,AA-2957-DFW-CVG,07:55 AM,08:04 AM,11:05 AM,11:01 AM
flightstats,AA-1664-MIA-ATL,10:15 AM,10:18 AM,12:10 PM,11:56 AM
flightstats,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,08:06 AM
flightstats,AA-1279-DFW-PHX,01:00 PM,02:04 PM,02:35 PM,3:20 PM (runway)
flightstats,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM
flightstats,AA-3756-ORD-SLC,12:15 PM,12:41 PM,02:45 PM,02:50 PM
flightstats,UA-382-IAD-LAX,12:30 PM,12:35 PM,03:19 PM,03:21 PM
flightstats,UA-2945-PHL-CLT,12:00 PM,11:51 AM,01:45 PM,01:15 PM
flightstats,CO-47-IAH-LAX,07:10 PM,08:25 PM,08:56 PM,9:52 PM (Estimated)
flightstats,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM
flightstats,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM
flightstats,UA-248-PHX-ORD,12:57 PM,01:32 PM,05:15 PM,05:34 PM
flightstats,AA-4330-CVG-ORD,03:35 PM,03:36 PM,04:00 PM,03:33 PM
flightstats,AA-1434-DFW-MCO,07:15 AM,07:21 AM,10:35 AM,10:36 AM
flightstats,CO-1561-PHX-IAH,08:05 AM,08:00 AM,11:35 AM,11:32 AM
flightstats,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM
flightstats,AA-3-JFK-LAX,12:00 PM,12:11 PM,03:15 PM,03:16 PM
flightstats,CO-1694-LAX-IAH,07:15 PM,7:15 PM (Estimated),12:21 AM,12:21 AM (Estimated)
flightstats,UA-843-LAX-ORD,01:55 PM,02:10 PM,07:53 PM,07:58 PM
flightstats,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM
flightstats,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM
flightstats,AA-643-MIA-ORD,07:10 AM,07:30 AM,09:35 AM,09:31 AM
flightstats,AA-1007-MIA-PHX,04:55 PM,05:08 PM,08:05 PM,07:55 PM
flightstats,AA-2525-DFW-MIA,07:25 AM,07:39 AM,11:10 AM,11:06 AM
flightstats,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM
flightstats,UA-938-DEN-ORD,04:16 PM,04:15 PM,07:35 PM,07:36 PM
flightstats,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:53 PM
flightstats,CO-16-LAX-EWR,10:25 AM,10:20 AM,06:44 PM,06:34 PM
flightstats,UA-2515-DFW-CLT,07:05 AM,07:07 AM,10:31 AM,10:47 AM
flightstats,AA-400-DFW-JFK,10:40 AM,11:01 AM,02:59 PM,03:04 PM
flightstats,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
flightstats,UA-37-EWR-MCO,01:29 PM,01:48 PM,04:17 PM,04:17 PM
flightstats,AA-1522-SFO-ORD,11:55 PM,12:10 AM (Estimated runway),05:50 AM,5:42 AM (Estimated runway)
flightstats,UA-233-LAX-JFK,04:25 PM,4:28 PM (Estimated runway),12:29 AM,12:01 AM (Estimated runway)
flightstats,AA-3823-LAX-DEN,09:00 PM,9:06 PM (Estimated runway),12:15 AM,11:49 PM (Estimated runway)
flightstats,AA-2312-DFW-DTW,08:25 PM,8:29 PM (Estimated runway),11:50 PM,11:35 PM (Estimated runway)
flightstats,UA-2314-ATL-PHL,02:55 PM,02:46 PM,05:00 PM,04:47 PM
flightstats,AA-1165-JFK-MIA,06:59 AM,07:22 AM,10:34 AM,10:04 AM
flightstats,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM
flightstats,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM
flightstats,UA-3373-IAD-PHL,08:29 AM,08:26 AM,09:24 AM,09:13 AM
flightstats,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM
flightstats,UA-828-SFO-ORD,11:08 PM,,05:11 AM,
flightstats,CO-4888-IAH-DAL,05:30 PM,5:30 PM (Estimated),06:40 PM,6:40 PM (Estimated)
flightstats,UA-2704-DTW-PHX,11:15 AM,11:15 AM,01:40 PM,02:00 PM
flightstats,AA-3063-SLC-LAX,08:20 PM,08:39 PM,09:20 PM,9:19 PM (Estimated)
flightstats,UA-2708-EWR-CLT,02:55 PM,02:52 PM,04:53 PM,04:44 PM
flightstats,UA-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
flightstats,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM
flightstats,AA-1917-JFK-MCO,02:55 PM,03:27 PM,05:55 PM,05:43 PM
flightstats,AA-2268-PHX-ORD,07:15 AM,07:22 AM,11:35 AM,11:06 AM
flightstats,AA-4277-CVG-JFK,12:10 PM,12:10 PM,02:15 PM,01:43 PM
flightstats,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM
flightstats,UA-854-SFO-IAH,07:53 AM,07:49 AM,01:39 PM,01:30 PM
flightstats,AA-415-BOS-ORD,08:35 AM,08:56 AM,10:40 AM,10:16 AM
flightstats,AA-85-JFK-SFO,03:05 PM,03:36 PM,06:30 PM,06:43 PM
flightstats,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM
flightstats,AA-222-LAX-BOS,07:10 AM,07:31 AM,03:30 PM,03:14 PM
flightstats,CO-50-CLE-EWR,02:55 PM,03:31 PM,04:49 PM,05:26 PM
flightstats,UA-3099-PHX-PHL,11:55 AM,11:43 AM,06:17 PM,05:38 PM
flightstats,AA-4198-ORD-CLE,10:40 AM,10:54 AM,12:55 PM,12:50 PM
flightstats,CO-45-EWR-MIA,04:00 PM,03:58 PM,07:05 PM,06:36 PM
flightstats,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM
flightstats,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM
panynj,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:22 AM
panynj,CO-1586-IAH-MCO,,07:42 PM,,10:29 PM
panynj,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM
panynj,UA-397-JFK-SFO,08:00 AM,08:49 AM,11:55 AM,11:58 AM
panynj,UA-3925-IAD-ORF,,09:01 AM,,09:43 AM
panynj,AA-1733-ORD-PHX,07:45 PM,07:59 PM,10:30 PM,
panynj,AA-3-JFK-LAX,12:00 PM,12:12 PM,03:15 PM,03:16 PM
panynj,UA-2830-MCO-CLT,03:27 PM,03:50 PM,05:05 PM,05:17 PM
panynj,CO-58-DEN-IAH,,12:37 PM,,03:31 PM
panynj,UA-5487-SFO-MRY,,10:53 AM,,11:21 AM
panynj,AA-204-LAX-MCO,11:25 PM,,6:55 AM Dec 02,
panynj,UA-414-LAX-SFO,,06:10 AM,,07:17 AM
panynj,CO-1614-LAX-IAH,,12:58 AM,,05:26 AM
panynj,UA-2726-FLL-PHL,04:00 PM,04:10 PM,06:46 PM,06:25 PM
panynj,CO-52-IAH-LAX,,07:56 AM,,09:09 AM
panynj,CO-1090-BOS-IAH,,10:35 AM,,01:19 PM
panynj,AA-616-DFW-DTW,09:05 AM,10:11 AM,12:35 PM,01:18 PM
panynj,UA-3515-IAD-MSP,,08:26 AM,,09:56 AM
panynj,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
panynj,AA-484-DFW-MIA,04:15 PM,04:30 PM,07:55 PM,07:39 PM
panynj,AA-1886-BOS-MIA,,10:55 AM,,01:40 PM
panynj,CO-62-IAH-EWR,,02:59 PM,,07:10 PM
panynj,CO-1561-PHX-IAH,,08:18 AM,,11:32 AM
panynj,UA-2314-ATL-PHL,,03:04 PM,,05:00 PM
panynj,AA-446-DFW-PHL,11:50 AM,12:13 PM,03:50 PM,04:09 PM
panynj,CO-1023-IAH-DEN,,12:06 PM,,01:14 PM
panynj,AA-466-IAH-MIA,06:00 AM,06:09 AM,09:20 AM,09:05 AM
panynj,UA-3050-PHX-CLT,11:05 AM,11:45 AM,04:57 PM,05:03 PM
panynj,CO-89-IAH-EWR,,06:17 AM,,10:27 AM
panynj,CO-1088-CLE-IAH,,09:01 AM,,10:56 AM
panynj,AA-1664-MIA-ATL,10:15 AM,10:19 AM,12:10 PM,11:50 AM
panynj,AA-1279-DFW-PHX,01:00 PM,02:04 PM,02:35 PM,03:19 PM
panynj,UA-854-SFO-IAH,,08:07 AM,,01:30 PM
panynj,UA-382-IAD-LAX,,12:56 PM,,03:21 PM
panynj,AA-4344-ORD-DTW,,12:14 PM,,02:01 PM
panynj,UA-257-JFK-SFO,02:30 PM,02:43 PM,06:15 PM,05:42 PM
panynj,UA-2945-PHL-CLT,12:00 PM,12:08 PM,01:45 PM,01:14 PM
panynj,CO-63-EWR-IAH,,05:38 PM,,08:03 PM
panynj,CO-47-IAH-LAX,,08:36 PM,,09:38 PM
panynj,AA-2050-ORD-MIA,10:40 AM,11:06 AM,02:45 PM,02:46 PM
panynj,UA-248-PHX-ORD,,01:43 PM,,05:34 PM
panynj,AA-4330-CVG-ORD,,03:36 PM,,03:25 PM
panynj,AA-1434-DFW-MCO,07:15 AM,07:22 AM,10:35 AM,10:29 AM
panynj,AA-1640-MIA-MCO,06:30 PM,,07:25 PM,
panynj,AA-4307-ORD-DTW,06:45 PM,06:56 PM,09:10 PM,08:43 PM
panynj,CO-1694-LAX-IAH,07:15 PM,,12:21 AM Dec 02,
panynj,UA-843-LAX-ORD,,02:38 PM,,07:58 PM
panynj,CO-1193-EWR-MCO,09:15 AM,09:58 AM,12:18 PM,12:09 PM
panynj,AA-3842-MSP-ORD,06:00 AM,06:57 AM,07:30 AM,07:51 AM
panynj,AA-643-MIA-ORD,07:10 AM,07:31 AM,09:35 AM,09:29 AM
panynj,AA-1007-MIA-PHX,,05:09 PM,,07:53 PM
panynj,UA-2906-PHL-MCO,03:50 PM,04:46 PM,06:23 PM,06:35 PM
panynj,UA-938-DEN-ORD,,04:37 PM,,07:36 PM
panynj,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:49 PM
panynj,CO-16-LAX-EWR,,10:37 AM,,06:34 PM
panynj,UA-2515-DFW-CLT,,07:31 AM,,10:45 AM
panynj,AA-400-DFW-JFK,10:40 AM,11:02 AM,02:59 PM,03:04 PM
panynj,UA-664-ORD-PHL,01:33 PM,01:48 PM,04:31 PM,04:23 PM
panynj,AA-3756-ORD-SLC,12:15 PM,12:42 PM,02:45 PM,02:52 PM
panynj,UA-37-EWR-MCO,,02:01 PM,,04:17 PM
panynj,AA-1522-SFO-ORD,11:55 PM,,5:50 AM Dec 02,
panynj,UA-233-LAX-JFK,04:25 PM,,12:29 AM Dec 02,
panynj,AA-3823-LAX-DEN,09:00 PM,,12:15 AM Dec 02,
panynj,AA-2312-DFW-DTW,08:25 PM,,11:50 PM,
panynj,AA-1165-JFK-MIA,06:59 AM,07:23 AM,10:34 AM,10:04 AM
panynj,AA-431-MIA-SFO,08:35 AM,08:52 AM,11:50 AM,11:44 AM
panynj,UA-3373-IAD-PHL,,08:37 AM,,09:13 AM
panynj,AA-649-ORD-SNA,01:30 PM,,03:50 PM,
panynj,CO-1250-MIA-IAH,,03:17 PM,,04:59 PM
panynj,UA-6273-YYC-SFO,,07:41 AM,,08:45 AM
panynj,UA-828-SFO-ORD,11:08 PM,,5:11 AMDec 02,
panynj,CO-4888-IAH-DAL,05:30 PM,,06:40 PM,
panynj,UA-858-PVG-SFO,,01:45 PM,,08:02 AM
panynj,UA-2704-DTW-PHX,,11:47 AM,,02:02 PM
panynj,AA-3063-SLC-LAX,,08:40 PM,,09:11 PM
panynj,UA-2708-EWR-CLT,,03:04 PM,,04:24 PM
panynj,UA-62-IAH-EWR,,02:59 PM,,07:10 PM
