index,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
447,627,kludde,belgian strong dark ale,16.0 oz. alumi-tek,0.085,50.0,10,brewery vivant,grand rapids,mi
448,387,farm hand,saison / farmhouse ale,16.0 oz.,0.06%,42.0,10,brewery vivant,grand rapids,mi
449,385,solitude,belgian pale ale,16.0 oz.,0.06%,42.0,10,brewery vivant,grand rapids,mi
450,384,triomphe,belgian ipa,16.0 oz,0.065,65.0,10,brewery vivant,grand rapids,mi
451,1096,tampa pale ale,american pale ale (apa),12.0 oz.,_nan_,_nan_,467,brindle dog brewing company,tampa bay,fl
452,1095,orange grove wheat ale,american pale wheat ale,12.0 oz.,_nan_,_nan_,467,brindle dog brewing company,tampa bay fl,fl
453,2456,broad brook ale,american amber / red ale,16.0 oz,0.061,_nan_,89,broad brook brewing llc,east windsor,ct
454,921,northern lights amber ale,american amber / red ale,12.0 oz.,0.05,15.0,493,broken tooth brewing company,anchorage,ak
455,920,polar pale ale,american pale ale (apa),12.0 oz. alumi-tek,0.052,17.0,493,broken tooth brewing company,anchorage,ak
456,919,chugach session ale,cream ale,12.0 oz.,0.05%,15.0,493,broken tooth brewing company,anchorage,ak
457,648,fairweather ipa,american ipa,12.0 oz.,0.061,64.0,493,broken tooth brewing company,anchorage,ak
458,1279,east india pale ale,english india pale ale (ipa),16.0 oz,0.07%,47.0,437,brooklyn brewery,brooklyn,ny
459,756,brooklyn summer ale,english pale mild ale,12.0 ounce,0.045,47.0,437,brooklyn brewery,brooklyn,ny
460,566,east india pale ale,english india pale ale (ipa),12.0 oz.,0.068,47.0,437,brooklyn brewery,brooklyn,ny
461,328,brooklyn summer ale (2011),english pale mild ale,12.0 oz.,0.045,47.0,437,brooklyn brewery,brooklyn,ny
462,66,brooklyn lager (16 oz.),american amber / red lager,16.0 oz.,0.052,47.0,437,brooklyn brewery,brooklyn ny,ny
463,65,brooklyn lager (12 oz.),american amber / red lager,12.0 oz. alumi-tek,0.05%,47.0,437,brooklyn brewery,brooklyn,ny
464,538,tour de nez belgian ipa (current),belgian ipa,16.0 oz,0.08%,85.0,530,buckbean brewing company,reno,nv
465,504,roler bock (current),maibock / helles bock,16.0 oz. alumi-tek,0.06%,40.0,530,buckbean brewing company,reno,nv
466,383,black adder iba (current),american black ale,16.0 oz.,0.073,85.0,530,buckbean brewing company,reno,nv
467,29,very noddy lager (current),schwarzbier,16.0 oz,0.099,40.0,530,buckbean brewing company,reno nv,nv
468,28,tule duck red ale (current),american amber / red ale,16.0 oz,0.06%,42.0,530,buckbean brewing company,reno,nv
469,27,original orange blossom ale (current),herbed / spiced beer,16.0 oz.,0.06%,35.0,530,buckbean brewing company,reno,nv
470,26,black noddy lager (current),schwarzbier,16.0 oz.,0.052,40.0,530,buckbean brewing company,reno,nv
471,1627,cleveland beer week 2013,munich helles lager,16.0 ounce,0.05%,_nan_,357,buckeye brewing,cleveland,oh
472,2552,painted turtle,american pale ale (apa),12.0 oz.,0.05%,65.0,56,buckledown brewing,lyons,il
473,2125,1836,american blonde ale,12.0 oz.,0.06,40.0,214,buffalo bayou brewing company,houston tx,tx
474,2124,summer's wit,witbier,12.0 oz,0.06,20.0,214,buffalo bayou brewing company,houston,tx
475,2123,more cowbell,american double / imperial ipa,16.0 ounce,0.09,118.0,214,buffalo bayou brewing company,houston,tx
476,2608,wrath of pele,american brown ale,16.0 oz.,0.07%,40.0,24,burn 'em brewing,michigan city,in
477,2607,black beer'd,american black ale,16.0 oz,0.068,40.0,24,burn 'em brewing,michigan city,in
478,2606,mr. tea,fruit / vegetable beer,24.0 oz.,0.078,40.0,24,burn 'em brewing,michigan city,in
479,2478,pale alement,american pale ale (apa),12.0 oz,0.055,40.0,24,burn 'em brewing,michigan city,in
480,2471,hopkick dropkick,american double / imperial ipa,12.0 ounce,0.099,115.0,24,burn 'em brewing,michigan city,in
481,2470,kreamed corn,cream ale,12.0 oz.,0.06,40.0,24,burn 'em brewing,michigan city,in
482,2464,coconoats,american pale wheat ale,16.0 oz.,0.065,40.0,24,burn 'em brewing,michigan city,in
483,2160,joey wheat,american pale wheat ale,16.0 ounce,0.07%,16.0,24,burn 'em brewing,michigan city,in
484,2158,3:33 black ipa,american ipa,16.0 oz,0.072,86.0,24,burn 'em brewing,michigan city,in
485,2072,mca,american ipa,16.0 oz,0.068,40.0,24,burn 'em brewing,michigan city,in
486,2054,pale alement,american pale ale (apa),16.0 oz,0.055,40.0,24,burn 'em brewing,michigan city,in
487,2196,couch select lager,american pale lager,12.0 oz,0.05,14.0,197,burnside brewing co.,portland,or
488,668,mucho aloha hawaiian pale ale,american pale ale (apa),12.0 ounce,0.056,36.0,517,butcher's brewing,carlsbad,ca
489,52,heinnieweisse weissebier,hefeweizen,12.0 ounce,0.05%,_nan_,556,butternuts beer and ale,garrattsville,ny
490,51,snapperhead ipa,american ipa,12.0 oz.,0.068,_nan_,556,butternuts beer and ale,garrattsville,ny
491,50,moo thunder stout,milk / sweet stout,12.0 oz,0.049,_nan_,556,butternuts beer and ale,garrattsville,ny
492,49,porkslap pale ale,american pale ale (apa),12.0 ounce,0.04%,_nan_,556,butternuts beer and ale,garrattsville,ny
493,2657,blackbeard,american double / imperial stout,12.0 ounce,0.093,_nan_,5,coast brewing company,charleston,sc
494,2656,rye knot,american brown ale,12.0 oz. alumi-tek,0.062,_nan_,5,coast brewing company,charleston,sc
495,2655,dead arm,american pale ale (apa),12.0 oz.,0.06,_nan_,5,coast brewing company,charleston,sc
496,2654,32°/50° k?lsch,k?lsch,16.0 oz.,0.048,_nan_,5,coast brewing company,charleston,sc
497,2653,hopart,american ipa,16.0 oz.,0.077,_nan_,5,coast brewing company,charleston,sc
498,2652,boy king,american double / imperial ipa,16.0 oz.,0.097,_nan_,5,coast brewing company,charleston,sc
499,2252,gran sport,american porter,16.0 ounce,0.052,25.0,182,coop ale works,oklahoma city,ok
500,2214,horny toad cerveza,american blonde ale,16.0 oz,0.053,25.0,182,coop ale works,oklahoma city,ok
501,2213,native amber,american amber / red ale,16.0 oz.,0.063,35.0,182,coop ale works,oklahoma city ok,ok
502,1442,f5 ipa,american ipa,16.0 oz,0.07%,100.0,182,coop ale works,oklahoma city,ok
503,170,native amber (2013),american amber / red ale,16.0 oz.,0.063,35.0,182,coop ale works,oklahoma city,ok
504,169,horny toad cerveza (2013),american blonde ale,16.0 ounce,0.053,25.0,182,coop ale works,oklahoma city,ok
505,2315,hopportunity knocks ipa,american ipa,12.0 ounce,0.07%,100.0,155,caldera brewing company,ashland,or
506,1808,pilot rock porter,american porter,12.0 ounce,0.06,55.0,155,caldera brewing company,ashland,or
507,1419,caldera pale ale,american pale ale (apa),12.0 oz.,0.06%,55.0,155,caldera brewing company,ashland,or
508,878,lawnmower lager,american adjunct lager,12.0 oz,0.039,16.0,155,caldera brewing company,ashland,or
509,794,ashland amber ale (2009),american amber / red ale,12.0 ounce,0.054,24.0,155,caldera brewing company,ashland or,or
510,793,caldera ipa (2009),american ipa,12.0 oz,0.061,94.0,155,caldera brewing company,ashland,or
511,792,caldera ipa (2007),american ipa,12.0 oz.,0.06%,94.0,155,caldera brewing company,ashland,or
512,791,caldera pale ale (2010),american pale ale (apa),12.0 oz,0.06%,55.0,155,caldera brewing company,ashland,or
513,790,caldera pale ale (2009),american pale ale (apa),12.0 ounce,0.056,55.0,155,caldera brewing company,ashland,or
514,789,caldera pale ale (2005),american pale ale (apa),12.0 oz.,0.056,55.0,155,caldera brewing company,ashland,or
515,788,caldera pale ale (2007),american pale ale (apa),12.0 ounce,0.056,55.0,155,caldera brewing company,ashland,or
516,38,caldera pale ale (2011),american pale ale (apa),12.0 oz.,0.056,55.0,155,caldera brewing company,ashland,or
517,37,ashland amber ale,american amber / red ale,12.0 oz. alumi-tek,0.054,24.0,155,caldera brewing company,ashland,or
518,36,caldera ipa,american ipa,12.0 oz,0.061,94.0,155,caldera brewing company,ashland,or
519,2257,remain in light,american pilsner,12.0 oz.,0.05,_nan_,178,cambridge brewing company,cambridge ma,ma
520,2256,flower child (2014),american ipa,12.0 oz.,0.07%,_nan_,178,cambridge brewing company,cambridge,ma
521,870,thp white (2006),witbier,12.0 oz,_nan_,45.0,497,cans bar and canteen,charlotte,nc
522,869,thp amber (2006),american amber / red ale,12.0 ounce,_nan_,31.0,497,cans bar and canteen,charlotte,nc
523,868,thp light (2006),american blonde ale,12.0 oz. alumi-tek,_nan_,45.0,497,cans bar and canteen,charlotte,nc
524,867,thp dark (2006),english dark mild ale,12.0 oz.,_nan_,45.0,497,cans bar and canteen,charlotte,nc
525,2068,imperial pumpkin stout,pumpkin ale,16.0 oz.,0.099,43.0,230,cape ann brewing company,gloucester,ma
526,2067,dead-eye dipa,american double / imperial ipa,16.0 oz.,0.09,130.0,230,cape ann brewing company,gloucester,ma
527,2066,fisherman's ipa,american ipa,12.0 oz,0.06%,64.0,230,cape ann brewing company,gloucester,ma
528,2065,fisherman's pils,german pilsener,12.0 oz.,0.054,35.0,230,cape ann brewing company,gloucester,ma
529,2064,fisherman's brew,american amber / red ale,12.0 ounce,0.06%,30.0,230,cape ann brewing company,gloucester ma,ma
530,1928,cape cod red,american amber / red ale,16.0 oz.,0.055,35.0,267,cape cod beer,hyannis,ma
531,1927,beach blonde,american blonde ale,16.0 oz.,0.05%,10.0,267,cape cod beer,hyannis,ma
532,2227,dark voyage black ipa (2013),american black ale,12.0 oz,0.065,80.0,192,capital brewery,middleton,wi
533,2226,wisconsin amber,vienna lager,12.0 ounce,0.052,28.0,192,capital brewery,middleton,wi
534,2225,lake house,munich helles lager,12.0 oz.,0.05%,18.0,192,capital brewery,middleton,wi
535,1954,ghost ship white ipa,american ipa,12.0 ounce,0.056,55.0,192,capital brewery,middleton,wi
536,1910,lake house,munich helles lager,16.0 oz.,0.046,18.0,192,capital brewery,middleton,wi
537,1177,mutiny ipa,american ipa,12.0 oz.,0.062,70.0,192,capital brewery,middleton,wi
538,840,wisconsin amber (1998),vienna lager,12.0 ounce,0.05%,18.0,192,capital brewery,middleton,wi
539,180,island wheat,american pale wheat ale,12.0 oz.,0.04%,18.0,192,capital brewery,middleton,wi
540,63,wisconsin amber (2013),vienna lager,12.0 ounce,0.052,18.0,192,capital brewery,middleton,wi
541,62,u.s. pale ale,american pale ale (apa),12.0 ounce,0.05,18.0,192,capital brewery,middleton,wi
542,61,supper club lager,american pale lager,12.0 ounce,0.05%,18.0,192,capital brewery,middleton,wi
543,784,carolina lighthouse (2007),american blonde ale,12.0 ounce,0.04,_nan_,504,carolina beer & beverage,mooresville nc,nc
544,783,carolina blonde (2006),american blonde ale,12.0 ounce,0.05%,_nan_,504,carolina beer & beverage,mooresville nc,nc
545,782,carolina blonde light (2005),american blonde ale,12.0 oz,0.035,_nan_,504,carolina beer & beverage,mooresville,nc
546,2255,santa's secret,winter warmer,16.0 oz,0.059,22.0,179,carolina brewery,pittsboro,nc
547,530,flagship ipa,english india pale ale (ipa),12.0 oz.,0.06%,22.0,179,carolina brewery,pittsboro,nc
548,427,sky blue golden ale,k?lsch,12.0 oz.,0.051,22.0,179,carolina brewery,pittsboro,nc
549,2094,epitome,american black ale,16.0 oz.,0.099,100.0,222,carton brewing company,atlantic highlands,nj
550,1941,monkey chased the weasel,berliner weissbier,16.0 ounce,0.039,9.0,222,carton brewing company,atlantic highlands,nj
551,1940,077xx,american double / imperial ipa,16.0 oz,0.078,80.0,222,carton brewing company,atlantic highlands nj,nj
552,1439,boat beer,american ipa,12.0 oz.,0.042,35.0,222,carton brewing company,atlantic highlands,nj
553,1465,granny smith hard apple cider,cider,16.0 oz.,0.069,20.0,404,cascadia ciderworks united,portland,or
554,1464,dry hard apple cider,cider,16.0 oz,0.069,20.0,404,cascadia ciderworks united,portland,or
555,1744,farmer ted's cream ale,cream ale,12.0 oz,0.056,_nan_,331,catawba brewing company,morganton,nc
556,1743,firewater india pale ale,american ipa,12.0 ounce,0.052,_nan_,331,catawba brewing company,morganton,nc
557,1742,white zombie ale,witbier,12.0 oz.,0.047,_nan_,331,catawba brewing company,morganton,nc
558,1719,king winterbolt winter ale,winter warmer,12.0 oz. alumi-tek,0.07,_nan_,331,catawba brewing company,morganton,nc
559,638,white zombie ale,witbier,12.0 oz.,0.047,_nan_,331,catawba brewing company,morganton,nc
560,507,firewater india pale ale,american ipa,12.0 oz.,0.052,_nan_,331,catawba brewing company,morganton,nc
561,480,farmer ted's farmhouse cream ale,cream ale,12.0 oz.,0.056,_nan_,331,catawba brewing company,morganton,nc
562,1882,whitecap wit,witbier,16.0 ounce,0.048,16.0,285,catawba island brewing,port clinton,oh
563,1881,seiche scottish ale,scottish ale,16.0 oz.,0.078,16.0,285,catawba island brewing,port clinton,oh
564,2446,peanut butter jelly time,american brown ale,12.0 oz,0.06%,_nan_,96,catawba valley brewing company,morganton,nc
565,2106,king coconut,american porter,12.0 oz,0.054,_nan_,96,catawba valley brewing company,morganton,nc
566,2600,gone a-rye,american double / imperial ipa,16.0 oz.,0.085,90.0,29,cedar creek brewery,seven points,tx
567,2210,special release,american ipa,16.0 oz.,0.05%,35.0,29,cedar creek brewery,seven points,tx
568,2052,dankosaurus,american ipa,16.0 oz,0.07%,70.0,29,cedar creek brewery,seven points,tx
569,1584,scruffy's smoked alt,smoked beer,16.0 oz.,0.05%,35.0,29,cedar creek brewery,seven points,tx
570,1182,elliott's phoned home pale ale,american pale ale (apa),16.0 oz,0.05%,36.0,29,cedar creek brewery,seven points,tx
571,1050,the lawn ranger,cream ale,16.0 oz.,0.05,18.0,29,cedar creek brewery,seven points,tx
572,1219,all american blonde ale,american blonde ale,12.0 ounce,0.05%,25.0,452,centennial beer company,edwards,co
573,1218,all american red ale,american amber / red ale,12.0 oz,0.05,_nan_,452,centennial beer company,edwards co,co
574,2377,main st. virginia ale,altbier,12.0 ounce,0.05,40.0,122,center of the universe brewing c...,ashland,va
575,1839,chin music amber lager,american amber / red lager,12.0 oz. alumi-tek,0.045,24.0,122,center of the universe brewing c...,ashland,va
576,1248,main st. virginia ale,altbier,12.0 ounce,0.05,40.0,122,center of the universe brewing c...,ashland,va
577,1247,ray ray’s pale ale,american pale ale (apa),12.0 oz.,0.052,42.0,122,center of the universe brewing c...,ashland,va
578,1649,chai ale,herbed / spiced beer,16.0 oz,0.051,15.0,350,central coast brewing company,san luis obispo,ca
579,1648,lucky day ipa,american ipa,16.0 oz.,0.072,85.0,350,central coast brewing company,san luis obispo ca,ca
580,1647,terrace hill double ipa,american double / imperial ipa,16.0 oz.,0.095,99.0,350,central coast brewing company,san luis obispo,ca
581,1646,catch 23,american black ale,16.0 oz,0.075,77.0,350,central coast brewing company,san luis obispo,ca
582,2057,stickin' in my rye,rye beer,24.0 oz,0.07,22.0,236,champion brewing company,charlottesville,va
583,2056,black me stout,american stout,12.0 oz.,0.06,45.0,236,champion brewing company,charlottesville,va
584,2055,killer kolsch,k?lsch,12.0 oz,0.05,22.0,236,champion brewing company,charlottesville,va
585,1933,missile ipa,american ipa,12.0 oz,0.07%,65.0,236,champion brewing company,charlottesville va,va
586,2019,enlighten,k?lsch,16.0 oz. alumi-tek,0.045,8.0,250,chapman's brewing,angola,in
587,2018,ale cider,fruit / vegetable beer,16.0 oz. alumi-tek,0.065,8.0,250,chapman's brewing,angola,in
588,2017,pail ale,american pale ale (apa),16.0 oz.,0.055,30.0,250,chapman's brewing,angola,in
589,2016,englishman,english brown ale,16.0 oz.,0.05%,30.0,250,chapman's brewing,angola in,in
590,2080,8 barrel,american strong ale,16.0 ounce,0.08%,69.0,226,chatham brewing,chatham,ny
591,2079,oktoberfest,m?rzen / oktoberfest,16.0 ounce,0.055,40.0,226,chatham brewing,chatham,ny
592,2380,ipa #11,american ipa,16.0 oz,0.06%,58.0,121,cheboygan brewing company,cheboygan,mi
593,2379,blood orange honey,fruit / vegetable beer,16.0 oz.,0.06%,10.0,121,cheboygan brewing company,cheboygan,mi
594,2354,lighthouse amber,altbier,16.0 ounce,0.052,10.0,121,cheboygan brewing company,cheboygan,mi
595,2440,bay of bengal double ipa (2014),american double / imperial ipa,12.0 oz.,0.089,126.0,99,christian moerlein brewing company,cincinnati,oh
596,567,churchkey pilsner style beer,american pilsner,12.0 oz,0.049,29.0,526,churchkey can company,seattle,wa
597,1342,first press,cider,12.0 oz.,0.05,9.0,425,ciderboys,stevens point,wi
598,1341,magic apple,cider,12.0 ounce,0.05%,9.0,425,ciderboys,stevens point,wi
599,2349,cubano espresso,bock,12.0 oz.,0.055,25.0,141,cigar city brewing company,tampa,fl
600,2014,operation homefront,american ipa,12.0 oz,0.062,65.0,141,cigar city brewing company,tampa,fl
601,2013,wandering pelican,american black ale,12.0 oz.,0.082,65.0,141,cigar city brewing company,tampa,fl
602,2012,sugar plum,american brown ale,12.0 oz,0.055,60.0,141,cigar city brewing company,tampa,fl
603,2011,oktoberfest,m?rzen / oktoberfest,12.0 oz.,0.055,25.0,141,cigar city brewing company,tampa,fl
604,2010,puppy's breath porter,american porter,12.0 oz.,0.06,60.0,141,cigar city brewing company,tampa,fl
605,2009,happening now,american ipa,12.0 oz. alumi-tek,0.045,60.0,141,cigar city brewing company,tampa,fl
606,1726,hopped on the high seas (hop #529),american ipa,12.0 oz. silo can,0.07,60.0,141,cigar city brewing company,tampa,fl
607,1725,hopped on the high seas (calypso),american ipa,12.0 ounce,0.07,60.0,141,cigar city brewing company,tampa,fl
608,1695,wiregrass post-prohibition ale,american pale ale (apa),12.0 oz. alumi-tek,0.063,60.0,141,cigar city brewing company,tampa,fl
609,1694,dry-hopped on the high seas caribbean-style ipa,american ipa,12.0 oz.,0.07%,60.0,141,cigar city brewing company,tampa,fl
610,1693,hopped on the high seas (citra),american ipa,12.0 ounce,0.07,60.0,141,cigar city brewing company,tampa,fl
611,1692,hopped on the high seas (ahtanum),american ipa,12.0 oz.,0.07,60.0,141,cigar city brewing company,tampa,fl
612,1369,gwar beer,american pale ale (apa),12.0 oz.,0.055,60.0,141,cigar city brewing company,tampa,fl
613,1243,tropical heatwave,american pale wheat ale,16.0 oz,0.052,60.0,141,cigar city brewing company,tampa,fl
614,1142,humidor series india pale ale,american ipa,12.0 oz,0.075,70.0,141,cigar city brewing company,tampa,fl
615,1141,jai alai ipa aged on white oak,american ipa,12.0 ounce,0.075,70.0,141,cigar city brewing company,tampa,fl
616,1140,josé martí american porter,american porter,12.0 oz,0.08,65.0,141,cigar city brewing company,tampa,fl
617,1139,invasion pale ale,american pale ale (apa),12.0 oz,0.05%,60.0,141,cigar city brewing company,tampa,fl
618,1138,maduro brown ale,english brown ale,12.0 ounce,0.055,25.0,141,cigar city brewing company,tampa fl,fl
619,571,maduro brown ale,american brown ale,12.0 oz,0.06%,25.0,141,cigar city brewing company,tampa,fl
620,570,hotter than helles lager,munich helles lager,12.0 oz.,0.05%,60.0,141,cigar city brewing company,tampa,fl
621,569,tocobaga red ale,american amber / red ale,12.0 oz,0.07%,75.0,141,cigar city brewing company,tampa,fl
622,546,jai alai ipa,american ipa,12.0 oz,0.075,70.0,141,cigar city brewing company,tampa,fl
623,545,florida cracker belgian wit,witbier,12.0 oz. alumi-tek,0.05%,18.0,141,cigar city brewing company,tampa,fl
624,2338,shark tracker light lager,light lager,12.0 oz.,0.048,_nan_,145,cisco brewers,nantucket,ma
625,1365,pumple drumkin,pumpkin ale,12.0 oz,0.06,_nan_,145,cisco brewers,nantucket,ma
626,1094,grey lady,witbier,12.0 oz.,0.045,_nan_,145,cisco brewers,nantucket,ma
627,657,summer of lager,munich helles lager,12.0 oz.,0.06%,_nan_,145,cisco brewers,nantucket,ma
628,656,indie pale ale,american ipa,12.0 oz,0.065,_nan_,145,cisco brewers,nantucket,ma
629,359,sankaty light lager,light lager,12.0 oz.,0.04%,_nan_,145,cisco brewers,nantucket,ma
630,56,whale's tale pale ale,english pale ale,12.0 oz.,0.06%,_nan_,145,cisco brewers,nantucket,ma
631,1772,jacaranada rye ipa,american ipa,16.0 oz.,0.067,60.0,320,claremont craft ales,claremont,ca
632,1393,cascadian dark ale,american black ale,12.0 oz,0.06%,75.0,418,coalition brewing company,portland,or
633,893,wheat the people,american pale wheat ale,16.0 oz,0.044,13.0,418,coalition brewing company,portland,or
634,1407,tybee island blonde,american blonde ale,12.0 oz,0.047,17.0,415,coastal empire beer company,savannah,ga
635,1406,savannah brown ale,american brown ale,12.0 ounce,0.062,55.0,415,coastal empire beer company,savannah,ga
636,2438,rhode island blueberry,k?lsch,12.0 ounce,0.046,11.0,101,coastal extreme brewing company,newport,ri
637,2437,newport storm ipa,american ipa,12.0 ounce,0.065,75.0,101,coastal extreme brewing company,newport,ri
638,751,hurricane amber ale (2004),american amber / red ale,12.0 oz.,0.052,24.0,101,coastal extreme brewing company,newport,ri
639,120,hurricane amber ale,american amber / red ale,12.0 oz,0.052,24.0,101,coastal extreme brewing company,newport,ri
640,2061,big blue van,fruit / vegetable beer,16.0 oz.,0.058,_nan_,232,college street brewhouse and pub,lake havasu city,az
641,970,des moines ipa,american ipa,16.0 ounce,0.068,75.0,482,confluence brewing company,des moines,ia
642,969,capital gold golden lager,german pilsener,16.0 ounce,0.048,22.0,482,confluence brewing company,des moines,ia
643,968,farmer john's multi-grain ale,american blonde ale,16.0 oz.,0.056,21.0,482,confluence brewing company,des moines ia,ia
644,2351,behemoth,american pilsner,12.0 oz.,0.05,_nan_,139,core brewing & distilling company,springdale,ar
645,1650,arkansas red,american amber / red ale,12.0 oz,0.052,_nan_,139,core brewing & distilling company,springdale,ar
646,1337,core oatmeal stout,oatmeal stout,12.0 ounce,0.057,_nan_,139,core brewing & distilling company,springdale,ar
647,1336,core esb,extra special / strong bitter (esb),12.0 oz.,0.061,_nan_,139,core brewing & distilling company,springdale ar,ar
648,737,chester's beer (2005),american pale lager,12.0 oz,0.038,_nan_,512,cottrell brewing,pawcatuck,ct
649,129,heiner brau k?lsch,k?lsch,12.0 ounce,0.05%,_nan_,553,covington brewhouse,covington,la
650,716,trigger blonde ale,american blonde ale,16.0 oz.,0.05%,29.0,515,crabtree brewing company,greeley,co
651,659,crabtree oatmeal stout,oatmeal stout,16.0 oz,0.08%,29.0,515,crabtree brewing company,greeley,co
652,556,eclipse black ipa,american black ale,16.0 oz.,0.077,71.0,515,crabtree brewing company,greeley,co
653,2538,neomexicanus native,american pale ale (apa),12.0 oz.,0.06,46.0,63,crazy mountain brewing company,edwards,co
654,2355,old soul,belgian strong pale ale,12.0 oz,0.08%,25.0,63,crazy mountain brewing company,edwards,co
655,1689,snowcat coffee stout,american stout,12.0 oz. alumi-tek,0.059,25.0,63,crazy mountain brewing company,edwards,co
656,1163,winterwondergrass festival ale,american amber / red ale,12.0 oz.,0.052,25.0,63,crazy mountain brewing company,edwards,co
657,940,boohai red ale,american amber / red ale,12.0 ounce,0.052,25.0,63,crazy mountain brewing company,edwards,co
658,685,lava lake wit,witbier,12.0 oz.,0.052,15.0,63,crazy mountain brewing company,edwards,co
659,613,mountain livin' pale ale,american pale ale (apa),12.0 ounce,0.06,25.0,63,crazy mountain brewing company,edwards,co
660,356,crazy mountain amber ale,american amber / red ale,12.0 ounce,0.052,25.0,63,crazy mountain brewing company,edwards,co
661,2029,tropicalia,american ipa,12.0 oz.,0.065,65.0,247,creature comforts,athens,ga
662,2028,athena,berliner weissbier,12.0 ounce,0.05%,65.0,247,creature comforts,athens,ga
663,2293,aviator raspberry blonde,american blonde ale,12.0 oz.,0.05%,25.0,169,crooked fence brewing company,garden city,id
664,1105,3 picket porter,american porter,12.0 oz.,0.06%,25.0,169,crooked fence brewing company,garden city,id
665,1104,rusty nail pale ale,american pale ale (apa),12.0 oz,0.056,25.0,169,crooked fence brewing company,garden city,id
666,2145,red water irish style red,american amber / red ale,12.0 oz.,0.065,_nan_,212,crow peak brewing company,spearfish,sd
667,1804,mj?llnir,herbed / spiced beer,12.0 oz,0.066,_nan_,212,crow peak brewing company,spearfish,sd
668,1602,bear butte nut brown ale,american brown ale,12.0 oz.,0.06%,_nan_,212,crow peak brewing company,spearfish,sd
669,1301,easy livin' summer ale,american blonde ale,12.0 oz,0.045,_nan_,212,crow peak brewing company,spearfish,sd
670,542,canyon cream ale,cream ale,12.0 ounce,0.06%,_nan_,212,crow peak brewing company,spearfish,sd
671,272,pile o'dirt porter,american porter,12.0 oz,0.069,_nan_,212,crow peak brewing company,spearfish,sd
672,271,11th hour ipa,american ipa,12.0 oz.,0.06,_nan_,212,crow peak brewing company,spearfish,sd
673,1057,south ridge amber ale,american amber / red ale,16.0 oz.,0.06%,31.0,472,crystal springs brewing company,boulder,co
674,681,summertime ale,k?lsch,16.0 oz,0.052,23.0,472,crystal springs brewing company,boulder,co
675,1789,lost river blonde ale,american blonde ale,16.0 oz,0.05%,_nan_,315,cutters brewing company,avon,in
676,1788,monon wheat,witbier,16.0 oz.,0.054,_nan_,315,cutters brewing company,avon,in
677,1787,floyd's folly,scottish ale,16.0 oz,0.08,_nan_,315,cutters brewing company,avon,in
678,1786,half court ipa,american ipa,16.0 oz.,0.063,_nan_,315,cutters brewing company,avon,in
679,1763,geary's pale ale,english pale ale,12.0 oz,0.05%,20.0,323,d.l. geary brewing company,portland,me
680,1311,geary's summer ale,k?lsch,12.0 oz. alumi-tek,0.06%,20.0,323,d.l. geary brewing company,portland,me
681,2078,stone of arbroath,scotch ale / wee heavy,12.0 oz,0.08,11.0,227,dc brau brewing company,washington,dc
682,1809,the tradition,american blonde ale,12.0 oz,0.05%,15.0,227,dc brau brewing company,washington,dc
683,1263,el hefe speaks,hefeweizen,12.0 oz,0.053,11.0,227,dc brau brewing company,washington,dc
684,1092,penn quarter porter,american porter,12.0 oz.,0.055,15.0,227,dc brau brewing company,washington,dc
685,851,on the wings of armageddon,american double / imperial ipa,12.0 oz.,0.092,115.0,227,dc brau brewing company,washington,dc
686,186,the corruption,american ipa,12.0 oz.,0.07%,80.0,227,dc brau brewing company,washington,dc
687,185,the citizen,belgian pale ale,12.0 ounce,0.07,80.0,227,dc brau brewing company,washington,dc
688,184,the public,american pale ale (apa),12.0 oz,0.06,15.0,227,dc brau brewing company,washington,dc
689,1224,dank ipa,american ipa,16.0 oz.,0.07%,33.0,451,dad & dude's breweria,aurora,co
690,964,dank ipa (2012),american ipa,16.0 ounce,0.07%,33.0,451,dad & dude's breweria,aurora,co
691,1623,lift off ipa,american ipa,16.0 ounce,0.07%,_nan_,358,daredevil brewing company,shelbyville,in
692,110,brewfarm select golden lager,american pale lager,12.0 oz.,0.055,_nan_,554,dave's brewfarm,wilson,wi
693,1735,sprocket blonde ale (2006),american blonde ale,12.0 oz,0.05,_nan_,333,david's ale works,diamond springs,ca
694,1734,sprocket pale ale (2006),american pale ale (apa),12.0 oz,0.05,_nan_,333,david's ale works,diamond springs,ca
695,1746,dead armadillo amber ale,american amber / red ale,12.0 ounce,0.06%,37.0,330,dead armadillo craft brewing,tulsa,ok
696,2371,neato bandito,euro pale lager,12.0 ounce,0.06%,25.0,127,deep ellum brewing company,dallas,tx
697,2251,oak cliff coffee ale,american brown ale,12.0 oz.,0.08%,33.0,127,deep ellum brewing company,dallas,tx
698,2166,dream crusher double ipa,american double / imperial ipa,12.0 oz,0.085,100.0,127,deep ellum brewing company,dallas,tx
699,1827,deep ellum pale ale,american pale ale (apa),12.0 oz,0.06%,25.0,127,deep ellum brewing company,dallas,tx
700,1203,double brown stout,baltic porter,12.0 oz.,0.07,25.0,127,deep ellum brewing company,dallas,tx
701,1202,farmhouse wit,saison / farmhouse ale,16.0 oz,0.048,25.0,127,deep ellum brewing company,dallas,tx
702,1161,rye pils session lager,german pilsener,12.0 oz.,0.046,25.0,127,deep ellum brewing company,dallas,tx
703,946,dallas blonde,american blonde ale,12.0 oz.,0.05%,23.0,127,deep ellum brewing company,dallas,tx
